1500 steps, 10000 repititions, hazard 0.030000, tr 24
food	1.000000	1.500000	2.000000	2.500000	3.000000	3.500000	4.000000	4.500000	5.000000	5.500000	6.000000
R1		33	54	90	90	126	120	111	117	99	102	99
R2		51	57	75	108	105	117	120	114	102	99	111
R3		33	63	72	108	120	102	123	108	105	114	102
R4		45	51	66	93	99	120	111	123	111	114	114
R5		30	60	75	108	111	123	114	123	78	102	135
R6		39	66	81	102	108	105	114	117	117	105	129
R7		27	54	66	102	105	138	117	126	99	105	126
R8		42	54	78	90	117	108	102	105	111	114	108
R9		42	63	84	96	123	93	114	114	108	117	123
R10		42	60	75	96	120	114	105	111	117	120	123
R11		33	54	69	90	111	123	117	108	105	105	105
R12		33	51	72	90	117	135	108	117	120	105	114
R13		30	54	72	96	99	114	108	96	105	108	108
R14		33	60	72	108	123	114	123	117	117	108	117
R15		21	63	69	90	111	114	117	123	111	120	117
R16		33	63	78	102	105	111	108	126	123	132	111
R17		51	60	75	84	105	123	114	111	114	120	111
R18		39	54	72	102	129	108	132	120	108	111	123
R19		42	63	78	87	117	114	132	117	117	123	111
R20		33	57	81	96	114	108	108	111	111	129	114
R21		24	63	75	102	117	111	129	108	129	114	120
R22		48	60	81	108	105	126	123	120	114	111	117
R23		39	57	69	96	111	135	105	117	105	126	114
R24		45	63	87	87	114	102	105	123	108	105	132
R25		30	63	72	93	114	123	114	132	102	135	126
R26		39	45	90	96	132	96	111	111	108	111	99
R27		36	45	75	99	120	123	111	117	120	117	120
R28		39	51	78	90	111	114	90	120	108	117	117
R29		24	60	78	102	84	111	123	114	117	108	108
R30		30	54	75	102	129	123	117	126	111	123	105
R31		42	54	81	87	105	114	120	108	126	102	129
R32		42	63	75	84	102	111	111	123	111	117	126
R33		33	54	87	102	111	114	117	120	111	114	108
R34		39	60	81	93	129	102	99	114	114	123	123
R35		42	60	66	90	111	123	111	99	114	108	123
R36		27	57	90	123	126	126	114	111	111	117	120
R37		24	60	78	99	120	105	126	117	105	111	108
R38		33	57	75	90	123	123	111	117	117	120	111
R39		33	63	81	78	120	126	96	99	117	114	90
R40		30	54	78	99	114	99	117	123	123	138	117
R41		30	63	87	108	117	111	102	102	102	111	123
R42		42	57	81	99	126	120	111	111	126	108	120
R43		33	54	84	105	129	120	129	123	126	120	114
R44		48	63	81	93	126	120	90	126	120	111	123
R45		30	42	72	102	135	102	120	114	111	117	120
R46		45	51	93	105	111	120	126	102	123	102	96
R47		39	57	66	96	120	105	120	96	111	117	111
R48		45	66	87	102	117	108	102	108	102	120	111
R49		45	48	87	90	117	105	114	114	108	117	105
R50		36	72	78	99	141	114	111	102	87	141	108
R51		39	66	72	84	108	111	93	123	111	129	123
R52		42	54	78	93	123	114	108	117	102	129	105
R53		45	57	90	105	120	120	102	108	123	120	114
R54		39	54	81	81	120	123	114	99	102	111	114
R55		42	54	84	93	123	111	105	138	90	120	129
R56		36	57	84	87	132	114	114	114	90	111	129
R57		42	57	75	108	123	135	108	108	105	120	90
R58		42	42	69	96	114	123	102	108	129	114	138
R59		33	57	78	102	96	108	126	126	117	111	132
R60		36	51	87	96	105	117	129	126	111	102	108
R61		30	51	81	108	117	129	96	117	126	105	114
R62		36	57	75	84	135	105	117	102	123	117	108
R63		42	54	75	87	105	114	114	123	114	120	114
R64		39	66	69	102	105	108	108	117	135	126	108
R65		30	66	75	93	117	129	105	126	117	126	117
R66		36	63	66	96	108	105	111	105	105	117	126
R67		39	51	78	87	111	111	117	117	120	105	123
R68		36	60	81	84	111	111	111	129	105	114	117
R69		42	57	63	102	111	123	117	111	120	105	120
R70		39	45	72	105	102	114	120	114	105	132	132
R71		45	66	69	102	114	120	108	111	123	123	123
R72		39	51	72	96	111	117	120	111	117	108	123
R73		39	54	78	96	114	126	114	108	120	120	129
R74		45	48	66	84	126	120	108	117	123	120	114
R75		33	63	69	87	117	126	108	120	111	123	105
R76		39	51	72	84	108	114	120	111	117	114	126
R77		36	54	87	96	120	123	114	117	117	99	111
R78		39	48	78	105	129	99	120	132	114	111	120
R79		27	54	69	87	123	126	111	117	108	123	123
R80		45	63	75	93	114	96	117	123	108	117	102
R81		30	48	69	96	105	120	105	126	129	102	102
R82		45	57	78	87	102	123	117	111	114	108	126
R83		30	51	66	96	108	108	111	105	114	114	117
R84		33	60	72	93	126	117	111	105	120	123	111
R85		39	72	78	90	111	132	105	90	105	114	126
R86		39	51	84	102	120	120	129	129	90	111	114
R87		42	66	78	99	114	123	123	117	114	114	108
R88		42	66	84	108	117	117	120	96	108	111	123
R89		39	57	81	90	114	108	105	105	108	126	111
R90		42	57	72	102	111	114	84	117	120	108	114
R91		36	57	72	102	117	111	108	120	120	123	111
R92		33	57	75	96	105	102	114	99	108	108	102
R93		33	57	81	96	111	126	120	93	108	117	105
R94		39	69	81	99	102	126	108	99	111	114	105
R95		48	60	75	102	108	123	108	102	105	111	120
R96		45	60	78	75	114	108	114	123	105	132	111
R97		45	51	75	87	114	123	129	114	117	102	120
R98		42	57	72	99	105	123	105	96	111	108	108
R99		33	57	66	99	117	114	126	111	123	123	105
R100		48	54	93	111	105	126	111	111	132	105	105
R101		30	63	69	102	105	120	111	102	108	117	117
R102		42	60	84	93	114	126	117	138	111	126	111
R103		30	51	72	108	117	117	114	111	114	117	120
R104		33	54	69	102	117	120	96	123	111	129	120
R105		30	60	87	96	120	111	120	117	114	105	120
R106		48	57	75	99	114	120	120	114	114	114	111
