1500 steps, 10000 repititions, hazard 0.030000, tr 24
T_reduce	1000.000000	2000.000000	3000.000000	4000.000000	5000.000000	6000.000000	7000.000000	8000.000000	9000.000000	10000.000000	11000.000000
R1		39	40	35	33	42	46	41	45	34	28	28
R2		45	38	37	46	42	38	30	46	41	42	42
R3		44	38	46	44	35	40	41	53	40	48	56
R4		32	27	42	34	43	32	37	39	41	28	28
R5		34	30	38	49	25	35	43	27	34	35	35
R6		44	29	32	52	22	38	37	40	33	35	42
R7		37	36	39	40	27	31	43	46	40	42	35
R8		34	29	45	36	38	31	48	41	34	42	42
R9		31	46	54	36	33	40	37	39	40	42	56
R10		39	43	53	39	52	30	37	34	47	35	28
R11		35	40	42	47	19	57	31	40	48	41	42
R12		36	36	32	44	43	45	50	33	48	42	56
R13		35	44	39	45	25	35	36	27	40	42	35
R14		40	32	45	40	51	26	44	39	40	35	35
R15		32	32	25	36	27	46	43	39	48	49	35
R16		33	43	41	38	35	34	32	7	48	28	28
R17		40	38	47	40	44	33	44	19	28	34	35
R18		41	33	30	50	29	49	48	27	41	35	42
R19		34	36	41	33	49	36	43	46	27	21	35
R20		40	35	45	29	45	34	50	25	34	34	21
R21		37	28	39	34	34	48	34	13	47	28	35
R22		32	40	43	35	32	44	40	39	54	48	42
R23		40	34	38	38	31	37	55	47	28	42	35
R24		38	36	40	46	38	47	36	40	41	42	21
R25		40	42	43	32	37	44	29	31	35	42	42
R26		34	32	32	39	42	45	25	44	55	34	42
R27		39	40	29	41	31	50	39	53	48	34	42
R28		42	29	44	52	39	52	33	46	27	35	42
R29		40	35	55	33	43	34	42	34	33	49	42
R30		44	44	40	26	47	52	25	45	47	34	35
R31		40	43	36	32	36	40	18	39	34	28	35
R32		32	43	45	47	45	29	47	19	40	42	35
R33		42	37	39	48	47	25	42	34	7	35	28
R34		40	39	41	43	50	32	38	40	20	35	42
R35		31	42	36	41	29	35	50	13	28	42	35
R36		39	40	33	36	47	42	41	26	55	35	35
R37		33	41	41	37	36	47	26	51	54	35	42
R38		44	26	39	48	46	36	41	39	42	28	35
R39		39	43	39	30	43	37	51	53	41	35	35
R40		38	36	45	43	39	43	18	40	34	28	35
R41		39	33	29	39	39	42	43	38	41	42	28
R42		31	35	29	32	34	36	50	27	35	35	35
R43		33	47	51	41	30	48	39	32	47	35	49
R44		38	36	42	44	48	46	30	46	48	41	42
R45		38	43	40	40	24	38	30	41	34	42	35
R46		40	42	32	46	35	33	38	40	35	21	35
R47		45	29	33	35	46	45	50	39	54	35	49
R48		35	44	25	31	37	23	37	39	35	35	42
R49		36	41	41	38	36	38	45	34	41	49	35
R50		41	32	29	31	54	41	29	34	41	42	35
R51		36	45	39	37	47	34	48	46	27	21	14
R52		36	46	29	32	42	37	44	47	27	49	21
R53		44	43	47	36	28	38	36	39	34	41	35
R54		42	35	46	37	27	51	34	32	35	41	21
R55		42	40	30	30	37	26	37	46	40	49	42
R56		35	34	46	28	35	38	30	33	27	35	42
R57		42	42	53	43	28	31	51	53	40	56	42
R58		34	47	32	33	32	53	50	46	42	42	28
R59		26	45	31	40	33	18	33	39	14	35	35
R60		43	30	38	45	27	42	49	32	41	42	28
R61		45	31	33	45	32	26	46	33	47	21	35
R62		35	44	28	38	37	34	37	32	34	35	42
R63		27	37	37	52	35	31	37	39	41	49	49
R64		37	39	30	47	39	49	50	32	35	48	28
R65		39	41	37	43	32	45	26	46	21	42	42
R66		40	40	38	44	29	40	36	21	40	41	35
R67		38	38	36	30	48	32	39	34	34	48	49
R68		37	26	47	34	32	41	39	40	34	35	42
R69		41	35	49	39	45	30	36	33	27	35	28
R70		34	38	41	22	44	45	22	46	41	42	21
R71		41	30	46	47	54	29	34	40	28	56	28
R72		42	36	36	41	43	22	34	32	47	14	14
R73		47	36	44	42	26	30	22	24	34	41	42
R74		36	47	43	39	45	38	29	39	41	35	42
R75		39	39	35	40	39	37	43	51	40	49	28
R76		34	33	36	33	43	40	50	39	42	34	42
R77		36	41	30	39	43	47	37	34	48	35	28
R78		35	42	50	42	40	38	18	38	20	35	21
R79		34	43	48	46	28	27	41	34	34	42	49
R80		32	43	37	42	40	30	33	39	27	35	42
R81		41	45	34	36	46	37	41	39	28	42	35
R82		37	46	41	51	22	38	35	39	33	28	35
R83		35	42	44	44	49	44	25	24	41	49	49
R84		34	38	38	41	41	41	43	34	13	28	35
R85		35	39	38	37	39	49	41	51	28	42	42
R86		45	43	38	49	24	34	39	38	34	41	35
R87		43	29	31	37	36	37	48	51	48	35	42
R88		39	38	44	39	33	42	38	45	48	35	35
R89		41	28	43	43	50	50	35	46	34	34	42
R90		40	48	33	44	48	34	36	52	55	42	35
R91		44	35	40	42	34	29	50	45	40	35	35
R92		39	51	42	29	26	23	33	47	13	41	35
R93		39	41	49	33	46	46	32	47	34	41	35
R94		37	45	50	35	39	48	39	39	41	49	42
R95		40	30	36	48	37	32	38	38	41	42	35
R96		35	46	34	35	44	49	45	34	41	35	28
R97		36	42	33	37	37	43	47	39	28	41	28
R98		42	38	45	35	41	39	50	46	47	49	49
R99		38	45	31	39	47	40	51	27	42	34	42
R100		37	33	35	30	38	52	43	28	41	35	28
R101		33	40	45	43	51	35	27	32	42	41	49
R102		32	41	43	44	44	40	55	40	27	41	42
R103		34	31	36	42	29	33	27	46	47	35	42
R104		37	40	45	49	36	33	30	26	34	28	28
R105		36	36	27	45	39	40	16	45	41	48	42
R106		42	27	40	30	42	45	30	45	55	28	42
R107		40	28	42	50	38	20	44	40	42	42	35
R108		38	36	42	45	35	39	12	26	40	34	28
R109		42	33	42	45	47	36	48	34	27	35	49
R110		40	37	42	26	34	37	45	46	41	34	28
R111		34	34	44	23	34	39	43	53	34	42	42
R112		38	42	31	41	32	36	55	39	48	49	42
R113		42	46	33	38	48	40	48	42	47	41	28
R114		33	44	48	39	41	39	31	31	34	48	42
R115		44	37	35	44	37	33	45	40	49	28	42
R116		33	47	29	40	40	34	34	33	48	35	35
R117		34	40	27	31	33	30	46	39	48	41	21
R118		34	35	39	43	26	31	43	40	47	41	42
R119		37	44	38	45	26	33	44	25	27	28	28
R120		33	43	34	38	50	27	49	26	34	35	49
R121		38	31	43	55	32	44	50	27	41	55	42
R122		29	36	33	29	39	42	38	28	55	21	35
R123		43	25	37	38	30	27	43	41	26	28	42
R124		33	41	42	38	48	44	39	34	28	42	42
R125		37	51	34	41	45	43	43	38	48	28	35
R126		39	42	32	47	36	38	38	14	42	21	35
R127		40	37	41	36	29	34	41	39	34	28	42
R128		31	44	36	24	49	40	38	41	41	34	42
R129		33	33	34	37	15	36	32	52	34	42	21
