1500 steps, 10000 repititions, hazard 0.030000, tr 24
T_reduce	1000.000000	2000.000000	3000.000000	4000.000000	5000.000000	6000.000000	7000.000000	8000.000000	9000.000000	10000.000000	11000.000000
R1		43	40	38	42	39	28	29	30	40	40	40
R2		43	32	47	46	49	52	44	40	30	35	45
R3		41	37	28	39	48	43	35	25	30	40	45
R4		32	45	34	34	53	33	34	35	45	40	45
R5		31	44	38	33	39	37	35	45	35	30	50
R6		33	38	42	37	47	48	44	40	40	40	40
R7		36	43	42	35	41	29	35	40	35	45	35
R8		35	39	44	45	34	47	39	30	45	50	45
R9		39	38	40	39	40	35	49	30	35	40	35
R10		37	40	46	32	37	38	40	30	40	25	40
R11		38	43	37	40	39	29	39	25	30	35	25
R12		36	24	46	52	27	28	39	40	35	35	25
R13		41	41	34	34	36	28	34	35	35	40	45
R14		36	35	45	35	47	43	44	40	25	35	40
R15		45	41	38	42	26	38	35	25	50	30	40
R16		36	48	30	45	29	43	25	35	40	35	45
R17		34	45	33	39	44	48	39	35	40	30	40
R18		38	24	46	38	33	33	30	40	20	45	45
R19		36	46	48	43	30	39	45	30	45	40	40
R20		42	31	45	40	52	34	44	30	35	25	40
R21		36	39	36	34	43	44	34	40	30	35	45
R22		35	39	43	48	44	43	44	35	50	40	25
R23		33	36	44	43	42	42	24	35	30	40	50
R24		37	34	40	27	42	39	34	45	30	20	30
R25		34	47	39	40	35	37	39	30	40	35	50
R26		35	45	49	46	51	28	40	40	45	40	35
R27		40	48	42	34	41	48	39	40	35	40	30
R28		34	47	43	28	39	44	35	55	40	40	35
R29		27	33	35	48	35	48	34	25	25	40	40
R30		31	35	43	32	29	30	44	35	40	40	40
R31		34	46	36	29	54	43	34	35	25	45	40
R32		38	33	46	39	32	43	29	25	40	30	40
R33		46	36	34	47	39	48	43	25	40	35	25
R34		32	42	44	44	31	53	44	45	40	50	30
R35		39	48	34	39	39	43	45	50	30	35	35
R36		42	31	48	38	46	39	35	40	45	40	25
R37		43	47	28	41	47	34	39	30	20	25	45
R38		33	44	42	37	55	38	30	40	35	35	35
R39		36	38	43	43	41	32	45	40	40	55	45
R40		32	35	29	32	34	29	34	45	30	40	45
R41		41	33	44	39	37	33	34	40	25	45	25
R42		34	36	39	32	34	38	44	35	40	40	35
R43		39	36	50	46	31	37	24	30	35	50	50
R44		36	37	40	46	34	43	44	40	30	40	40
R45		39	35	41	39	41	32	39	45	35	50	30
R46		39	43	48	38	47	47	44	40	50	50	40
R47		37	36	39	38	39	48	39	50	40	25	40
R48		36	25	33	45	22	37	30	25	40	35	35
R49		42	39	42	35	35	37	40	40	40	35	40
R50		33	35	33	39	28	34	30	35	35	40	40
R51		41	33	31	49	35	49	40	35	35	30	45
R52		44	38	36	42	32	43	40	30	45	30	40
R53		35	32	43	29	43	33	45	30	35	50	50
R54		36	32	45	33	30	38	44	30	50	45	45
R55		35	33	49	40	32	43	34	40	30	35	45
R56		45	38	40	37	24	42	45	45	45	45	45
R57		36	37	45	34	51	37	49	35	20	45	40
R58		39	38	37	42	53	39	40	35	40	40	45
R59		33	40	45	39	39	20	34	30	40	35	40
R60		32	35	45	35	36	42	33	25	30	35	25
R61		36	39	35	31	32	37	44	45	45	35	40
R62		38	38	33	45	42	28	44	35	40	35	30
R63		34	41	28	40	49	33	45	35	35	45	35
R64		46	39	35	42	47	39	40	40	45	45	35
R65		39	38	45	35	39	23	44	40	30	35	40
R66		37	39	40	46	43	34	34	35	40	55	45
R67		40	38	49	40	38	44	39	45	25	35	40
R68		42	34	37	27	32	28	44	50	40	35	35
R69		43	44	48	43	42	38	24	35	35	35	55
R70		42	30	46	38	29	44	34	35	45	30	45
R71		29	38	43	33	34	37	44	35	35	30	45
R72		41	37	38	38	38	38	39	30	50	40	40
R73		42	33	42	44	41	39	39	40	35	40	45
R74		35	40	32	38	39	43	35	45	25	40	45
R75		38	47	48	42	46	19	49	35	35	35	35
R76		44	49	36	33	36	43	49	45	40	45	30
R77		32	42	46	42	33	37	45	40	30	35	40
R78		30	49	44	44	25	42	39	40	40	35	45
R79		40	42	40	39	38	38	39	40	50	35	45
R80		46	40	49	35	38	43	44	40	25	35	25
R81		47	37	40	51	39	33	44	45	35	50	35
R82		40	37	40	30	42	48	35	35	50	30	40
R83		42	32	36	38	44	38	39	45	40	50	45
R84		32	44	41	40	40	29	40	50	30	35	35
R85		33	35	33	40	31	28	44	30	25	45	40
R86		37	36	42	30	43	43	40	30	30	50	40
R87		34	41	43	36	24	52	34	30	35	40	40
R88		36	45	44	35	41	34	39	25	25	35	40
R89		37	35	42	44	47	37	50	40	40	30	35
R90		30	25	37	37	34	47	35	30	30	30	40
R91		36	28	38	39	39	43	39	45	35	45	30
R92		31	38	44	26	25	38	30	35	35	50	40
R93		32	35	38	31	42	42	40	45	45	40	30
R94		43	37	38	30	28	38	20	35	35	40	40
R95		36	42	34	40	27	28	34	35	45	40	40
R96		39	49	43	50	31	34	39	40	50	15	40
R97		26	39	36	32	25	43	40	45	40	35	40
R98		38	32	32	47	43	38	30	25	35	40	35
R99		36	40	36	46	31	38	49	35	40	45	45
R100		39	35	47	44	38	43	49	45	35	45	30
R101		42	31	34	40	46	43	34	40	40	35	50
R102		39	37	42	38	34	27	29	40	40	35	40
R103		40	36	40	32	56	47	49	40	40	50	25
R104		36	46	42	42	50	43	20	40	40	40	50
R105		38	42	38	48	36	33	40	35	40	30	35
R106		35	35	42	47	47	42	39	40	35	20	40
R107		28	38	33	27	39	33	39	45	30	35	35
R108		42	35	34	29	24	33	39	45	35	40	35
R109		44	29	36	46	43	48	25	35	30	50	40
R110		37	40	24	33	48	34	35	40	30	40	40
R111		31	42	39	38	46	42	39	40	40	35	30
R112		45	41	34	40	33	38	29	45	40	45	40
R113		39	40	36	42	26	46	49	40	40	30	50
R114		35	36	49	52	32	28	40	40	30	35	45
R115		36	40	37	35	47	38	35	30	35	40	35
R116		38	31	48	54	51	37	40	30	45	40	45
R117		39	43	44	41	40	38	50	35	15	35	35
R118		41	40	50	26	47	38	34	45	30	35	40
R119		37	27	40	46	33	48	34	35	45	35	30
R120		35	45	49	46	29	38	34	40	25	30	35
R121		33	45	34	38	29	48	30	30	45	30	40
R122		35	40	46	49	21	34	44	25	30	40	50
R123		31	40	39	46	22	38	39	45	35	35	35
R124		44	37	44	32	30	47	20	45	40	50	40
R125		44	33	44	46	38	43	45	25	45	45	35
R126		41	29	31	46	43	23	20	35	40	25	45
R127		42	46	45	35	34	47	50	40	25	25	25
R128		40	34	23	49	38	47	30	45	25	45	45
R129		43	41	35	47	35	29	39	45	30	35	45
R130		36	33	39	39	36	23	44	50	40	40	45
R131		38	33	37	36	30	39	40	40	40	30	40
R132		38	42	40	42	36	39	49	40	45	35	40
R133		40	38	35	38	27	33	44	50	45	45	25
R134		41	34	39	32	35	47	30	50	40	40	50
R135		33	43	42	45	35	42	44	40	30	40	30
R136		36	45	34	38	42	32	40	35	30	25	40
R137		36	35	46	29	47	42	40	25	40	40	35
R138		44	38	37	37	40	48	40	45	40	30	35
R139		32	48	36	46	41	38	39	35	40	35	35
R140		36	46	47	45	37	28	40	45	25	40	20
R141		38	31	31	39	42	38	35	35	40	45	40
R142		40	45	44	32	35	29	25	30	45	25	40
R143		34	46	35	27	38	43	30	40	45	30	35
R144		39	35	32	32	42	42	49	35	35	45	25
R145		36	39	30	43	51	42	29	35	35	25	35
R146		40	34	43	38	41	43	44	45	35	40	35
R147		40	33	37	43	25	38	45	25	45	40	25
R148		43	41	36	38	34	34	29	40	30	35	30
R149		35	43	32	40	33	38	35	45	40	50	35
R150		41	44	35	47	38	38	44	40	30	40	35
R151		36	45	47	42	35	37	20	40	50	35	50
R152		44	44	38	39	44	48	34	45	35	45	40
R153		38	48	50	36	41	39	44	30	40	30	40
R154		45	45	34	53	45	42	25	50	30	35	45
R155		31	37	25	40	38	44	39	35	45	30	40
R156		34	38	44	35	37	43	40	30	45	35	35
R157		34	42	40	40	41	39	44	30	35	35	40
R158		34	43	30	42	39	43	35	45	30	45	45
R159		43	37	38	32	45	39	39	25	35	35	40
R160		43	38	35	38	43	47	20	35	40	20	45
R161		31	45	35	43	41	37	44	40	35	45	35
R162		46	48	34	41	42	34	49	30	40	30	40
R163		38	43	36	42	42	37	49	40	35	45	45
R164		40	47	47	44	43	34	40	25	50	35	35
R165		29	38	39	34	49	37	39	40	35	50	40
R166		37	40	35	46	43	29	44	30	40	50	35
R167		45	42	49	37	36	42	20	45	40	40	40
R168		35	36	48	30	47	28	30	45	50	30	35
R169		38	33	51	40	43	43	29	40	45	35	30
R170		43	32	32	56	38	42	24	35	35	30	50
R171		35	39	30	42	33	43	49	30	45	35	35
R172		33	41	43	38	43	42	40	50	45	40	35
R173		34	29	37	48	51	32	34	30	35	40	35
R174		41	45	50	33	28	32	35	40	40	35	45
R175		31	38	35	55	41	32	35	40	45	45	40
R176		42	37	41	35	50	43	25	40	45	25	25
R177		46	33	40	32	34	52	34	30	25	45	35
R178		42	28	35	37	47	48	44	50	25	35	45
R179		43	44	39	37	37	37	30	50	30	50	45
R180		34	36	34	46	42	43	19	40	35	45	40
R181		36	38	31	38	44	52	19	50	50	40	55
R182		37	46	28	32	42	38	29	35	40	40	45
R183		41	41	37	45	36	43	39	40	45	45	30
R184		40	36	40	51	40	38	35	35	40	40	40
R185		33	37	36	42	49	38	44	45	45	25	30
R186		34	38	35	38	34	40	40	45	40	35	40
R187		37	39	36	42	36	33	44	45	45	40	25
R188		41	44	33	25	48	34	54	35	35	50	25
R189		42	35	25	41	47	32	35	40	35	45	45
R190		36	52	40	46	26	20	49	50	40	40	35
R191		40	38	34	31	38	29	24	30	40	35	35
R192		43	32	33	47	37	42	39	35	35	30	45
R193		35	39	40	33	36	34	39	40	50	40	30
R194		35	36	32	43	47	47	49	45	30	40	25
R195		46	36	40	45	37	42	49	35	45	25	30
R196		32	37	24	49	35	43	54	25	45	45	40
R197		41	47	34	38	38	43	35	40	30	35	45
R198		40	43	45	30	37	57	24	30	40	15	50
R199		34	37	42	33	25	37	35	30	45	30	35
R200		43	35	37	24	39	34	39	45	35	35	35
R201		37	37	34	40	33	38	39	40	25	45	30
R202		37	37	30	45	28	52	40	30	30	45	15
R203		35	37	42	44	46	34	44	45	45	35	35
R204		35	35	40	43	37	43	24	40	40	40	45
R205		33	42	37	35	26	34	44	45	35	50	25
R206		38	31	45	27	32	38	39	35	45	30	35
R207		36	49	31	23	45	33	40	40	45	45	35
R208		40	42	40	40	16	37	55	40	40	20	35
R209		38	42	28	35	31	39	39	35	40	30	35
R210		35	37	42	54	47	37	30	35	45	30	40
