500 steps, 10000 repititions, hazard 0.007500, tr 24
clutch size	1	2	3	4	5	6	7	8	9	10	11
R172		18	16	12	16	15	18	14	16	18	10	11
R173		17	16	15	16	15	18	14	16	18	0	11
R174		15	16	15	16	15	12	14	16	18	10	11
R175		15	14	15	16	15	12	14	16	18	10	11
R176		18	14	15	12	15	18	7	16	18	10	11
R177		18	18	18	16	15	12	14	16	9	10	11
R178		17	18	18	16	15	12	14	16	9	10	11
R179		16	18	15	16	15	18	7	16	18	10	11
R180		17	18	18	16	15	12	14	16	9	10	11
R181		18	16	18	16	15	18	7	16	18	10	11
R182		16	16	18	16	15	12	14	16	18	10	11
R183		17	16	18	16	15	6	14	8	18	10	11
R184		17	16	18	16	15	12	7	16	18	10	11
R185		16	18	12	16	15	12	14	16	18	10	11
R186		17	16	18	16	15	18	14	16	18	10	11
R187		19	12	18	16	15	18	14	16	9	10	0
R188		16	18	15	16	15	18	14	16	18	10	11
R189		17	16	15	16	15	18	14	16	18	10	11
R190		18	16	15	16	15	18	14	8	18	10	11
R191		17	18	18	16	15	12	14	16	9	10	11
R192		15	16	15	16	15	12	14	16	18	10	11
R193		18	16	15	12	15	18	14	16	18	10	11
R194		18	18	15	12	15	18	14	16	18	10	11
R195		17	16	18	12	15	18	14	8	18	10	11
R196		15	16	18	12	15	12	14	8	18	10	11
R197		17	18	15	16	10	12	14	16	18	10	11
R198		18	18	15	16	15	18	14	16	18	10	11
R199		17	16	15	12	15	18	14	16	18	10	0
R200		17	18	18	16	15	18	14	16	18	10	11
R201		18	18	18	16	15	18	14	16	9	10	11
R202		16	18	18	16	15	12	7	16	18	10	11
R203		17	18	18	16	15	18	14	16	18	10	11
R204		17	16	18	16	15	12	14	16	18	10	11
R205		18	18	12	16	15	12	14	16	18	10	11
R206		17	18	18	16	10	12	14	16	9	10	11
R207		15	16	15	12	15	18	14	16	9	10	11
R208		17	16	18	12	15	18	14	16	18	10	11
R209		18	14	15	16	15	18	14	16	18	10	0
R210		18	16	18	16	15	6	14	16	18	10	11
R211		18	18	15	16	15	18	14	16	18	10	11
R212		16	18	18	16	15	12	14	16	18	10	11
