500 steps, 10000 repititions, hazard 0.030000, tr 24
clutch size	1	2	3	4	5	6	7	8	9	10	11
R39		11	12	15	12	15	18	14	8	9	0	11
R40		14	12	12	16	15	12	7	8	9	10	0
R41		11	10	15	4	5	12	7	16	9	0	0
R42		15	10	12	16	5	6	14	16	9	10	11
R43		13	10	9	8	15	0	14	16	9	10	11
R44		12	16	15	12	15	12	14	0	9	0	0
R45		14	12	15	16	15	6	14	8	9	10	0
R46		12	12	6	8	10	12	14	0	9	0	11
R47		13	12	12	12	10	18	14	16	9	10	11
R48		13	10	9	8	10	12	7	8	18	0	11
R49		11	8	9	12	15	12	7	16	9	0	11
R50		13	8	6	16	5	12	14	8	18	0	11
R51		12	12	6	16	15	6	7	16	9	10	0
R52		13	12	12	4	15	12	7	8	9	10	11
R53		14	12	15	12	15	18	7	16	9	10	0
R54		11	10	12	16	10	6	14	16	18	10	11
R55		12	8	9	8	10	12	14	0	18	10	11
R56		10	14	12	8	10	12	7	8	18	0	11
R57		12	14	12	12	10	12	7	16	18	10	11
R58		13	12	12	16	15	12	14	16	18	10	11
R59		11	10	15	12	10	6	14	8	18	10	11
R60		10	12	15	12	5	12	0	8	9	10	11
R61		16	12	15	16	10	6	7	8	18	10	11
R62		13	8	12	4	10	12	7	16	9	10	11
R63		12	10	15	12	10	12	7	8	0	10	11
R64		12	14	9	12	15	12	7	16	18	10	0
R65		12	8	12	12	10	6	7	8	9	10	11
R66		11	14	12	12	15	12	14	8	9	10	11
R67		15	10	9	16	10	6	0	8	9	10	11
R68		11	16	9	12	15	18	7	16	0	10	11
R69		14	14	15	12	15	12	14	8	9	10	11
R70		11	12	12	8	15	6	7	16	9	10	11
R71		15	12	6	8	15	18	7	8	18	10	11
R72		8	12	12	8	10	12	7	8	9	10	11
R73		12	12	18	8	10	12	14	16	0	10	11
R74		11	12	15	12	10	12	0	8	9	10	11
R75		12	14	12	12	15	6	7	0	9	10	0
R76		11	12	9	12	15	12	7	16	9	10	11
R77		12	12	9	16	15	12	7	0	18	10	0
R78		10	10	15	16	5	12	14	8	9	10	11
R79		14	10	15	12	10	12	0	0	9	10	0
R80		9	12	15	8	10	6	14	8	18	10	11
R81		14	14	12	12	15	12	7	16	0	10	11
R82		14	12	9	12	15	12	14	0	9	10	0
R83		12	10	15	12	5	6	14	8	18	0	0
R84		11	10	9	12	15	12	7	16	9	10	11
R85		8	10	12	16	10	12	7	0	18	10	0
R86		13	10	12	8	15	18	14	8	18	10	0
R87		10	14	12	8	10	12	0	16	9	0	11
R88		14	16	15	12	10	6	14	8	9	10	11
R89		9	14	9	12	15	6	14	16	0	10	11
R90		13	12	12	8	5	12	14	0	18	10	11
R91		14	14	15	4	15	18	7	16	18	10	0
R92		15	16	12	4	15	6	14	16	9	10	11
R93		13	12	12	12	5	12	14	0	9	10	11
R94		10	14	15	12	15	6	14	16	18	10	11
R95		12	6	9	16	15	6	0	8	0	10	0
R96		14	12	12	8	15	18	14	8	0	10	11
R97		15	4	15	16	15	12	7	8	9	10	11
R98		15	12	9	8	15	12	7	8	9	10	11
R99		13	12	9	12	5	12	7	16	18	10	11
R100		14	12	9	12	10	6	7	16	0	0	11
R101		11	12	12	12	15	18	7	16	9	10	11
R102		14	8	15	16	15	12	14	8	18	10	11
R103		12	12	6	8	15	12	14	16	18	10	11
R104		14	8	9	8	15	6	7	16	9	10	11
R105		9	12	15	16	5	0	7	16	18	10	11
R106		14	14	12	12	5	12	0	8	0	0	0
R107		14	16	15	16	10	12	14	8	18	0	11
R108		11	12	15	12	5	12	14	16	9	10	11
R109		15	8	18	8	10	12	14	16	18	10	11
R110		13	8	9	12	15	18	14	16	18	10	11
R111		10	14	18	12	15	12	7	8	9	10	11
R112		12	6	12	16	10	6	14	16	9	0	0
R113		12	12	12	12	10	12	14	0	9	10	0
R114		13	14	12	12	10	6	7	16	9	10	0
R115		11	14	9	12	10	12	0	16	18	10	11
R116		11	12	15	4	0	6	14	0	9	0	0
R117		11	14	6	12	15	6	14	8	18	10	0
R118		13	14	12	12	15	6	14	16	18	10	11
R119		13	10	9	12	10	6	14	8	18	0	0
R120		10	10	12	12	15	12	7	8	9	10	11
R121		11	12	15	8	10	18	7	8	18	10	11
R122		11	12	12	16	15	6	7	0	9	10	11
R123		14	12	9	16	10	12	7	8	9	10	11
R124		14	12	15	12	5	18	7	16	0	0	11
R125		13	10	15	8	5	6	14	16	18	10	11
R126		12	8	12	12	15	12	7	8	18	0	0
R127		13	14	12	12	10	6	7	0	18	10	11
R128		13	12	12	12	15	12	14	8	9	10	0
R129		12	10	12	4	10	12	14	16	9	10	11
R130		12	10	6	12	10	12	7	8	9	10	11
R131		11	12	12	12	5	6	14	16	9	10	11
R132		15	14	12	16	15	12	14	8	9	10	11
R133		14	12	12	12	5	12	14	8	9	0	11
R134		12	10	9	16	15	18	14	16	18	10	0
R135		12	14	6	16	5	12	14	8	9	10	11
R136		12	14	15	8	5	12	14	16	0	10	0
R137		14	12	12	16	15	6	0	0	9	10	11
R138		8	12	12	12	5	6	7	8	9	10	11
R139		10	6	12	8	15	18	14	8	0	10	11
R140		11	10	12	8	10	12	7	8	9	0	11
R141		13	12	15	8	5	12	14	16	9	10	11
R142		11	16	12	12	10	12	0	8	0	10	11
R143		12	10	18	12	10	12	14	8	18	10	11
R144		12	12	9	8	15	12	7	8	18	0	11
R145		12	12	9	8	10	12	0	16	9	10	11
R146		10	8	9	12	15	12	7	16	18	0	11
R147		12	16	12	8	5	6	0	8	9	0	0
R148		13	12	15	12	10	18	7	8	9	10	11
R149		12	14	9	4	10	18	7	16	9	10	0
R150		11	10	12	12	15	18	14	16	18	10	11
R151		13	14	9	8	15	12	7	8	18	10	11
R152		12	14	9	8	10	12	14	8	9	10	11
R153		12	16	12	12	15	12	7	0	18	10	11
R154		10	10	18	12	15	12	14	8	9	0	11
R155		13	14	12	8	15	6	14	16	9	10	11
R156		11	10	15	12	5	6	14	8	9	10	11
R157		11	12	6	16	5	12	14	8	18	10	11
R158		10	14	6	8	10	6	14	0	9	10	11
R159		13	14	12	12	10	12	14	16	0	0	11
R160		12	16	6	8	10	18	14	8	9	10	11
R161		14	12	12	8	15	12	7	8	9	10	11
R162		12	14	12	12	15	12	14	16	18	10	11
R163		12	12	12	16	15	12	7	8	9	10	11
R164		11	12	15	8	15	0	7	8	0	10	11
R165		12	8	12	16	10	12	14	16	9	10	11
R166		13	12	9	8	10	12	7	16	9	10	11
R167		11	10	9	12	5	12	14	16	18	10	0
R168		10	12	12	16	15	6	14	8	18	10	11
R169		10	16	15	8	5	12	0	8	9	10	11
R170		9	10	9	16	10	18	7	8	18	10	11
R171		14	12	15	8	15	12	0	0	9	10	11
R172		13	12	9	16	15	6	7	8	9	10	11
R173		14	14	12	12	10	12	14	16	18	10	11
R174		14	12	12	16	15	6	14	0	18	10	11
R175		13	16	6	12	15	12	7	16	9	10	11
R176		15	14	12	8	10	6	7	16	9	10	11
R177		13	14	12	16	15	18	7	8	18	10	11
R178		13	12	15	12	15	12	7	8	9	10	11
R179		14	18	6	12	15	6	14	0	9	10	11
R180		14	10	15	8	15	12	7	8	0	10	11
R181		13	6	9	12	10	12	14	8	18	0	11
R182		12	12	12	16	10	18	7	8	9	10	11
R183		14	12	12	0	15	12	14	0	9	10	11
R184		14	14	12	12	10	6	14	8	0	10	11
R185		15	12	6	12	15	12	14	8	18	10	11
R186		13	10	12	12	15	6	14	16	0	10	11
R187		12	16	6	16	0	6	14	8	9	10	0
R188		11	14	12	12	15	18	7	16	9	10	0
R189		13	8	12	12	5	12	7	16	9	10	11
R190		15	10	12	16	5	18	7	8	9	10	0
R191		12	14	15	12	10	12	14	16	9	0	11
R192		12	16	15	12	15	12	14	8	0	10	11
R193		15	14	18	12	10	12	7	8	0	10	11
R194		12	14	18	12	15	6	7	8	9	10	11
R195		10	12	18	12	15	12	7	8	9	10	0
R196		14	14	12	16	15	6	14	16	18	10	11
R197		11	14	12	8	10	18	14	8	9	10	11
R198		14	12	15	8	15	6	14	8	9	10	11
R199		12	10	12	12	10	12	7	8	18	10	0
R200		13	14	9	16	15	12	14	8	9	10	11
R201		11	12	9	8	15	12	14	16	9	10	11
R202		14	14	6	12	15	12	14	16	18	10	11
R203		14	12	18	12	5	6	14	16	0	10	0
R204		14	10	15	8	10	6	7	16	9	10	11
R205		15	14	9	12	15	12	14	8	0	0	0
R206		11	12	15	12	10	12	14	8	0	0	11
R207		10	14	15	16	5	12	7	16	18	10	11
R208		11	12	9	16	0	12	14	16	9	0	11
R209		14	10	6	8	10	12	7	16	0	10	11
R210		14	14	15	12	10	0	7	8	18	0	0
R211		12	12	9	12	10	6	7	0	9	10	11
R212		12	12	12	16	15	12	7	16	18	10	11
R213		15	12	9	12	15	6	7	8	9	10	11
R214		11	12	18	12	10	18	14	8	18	10	0
R215		13	8	12	8	5	6	14	8	9	10	11
R216		15	10	6	16	5	6	14	16	9	10	11
R217		13	14	9	12	15	12	7	16	18	10	11
R218		9	14	15	12	10	6	14	16	9	10	0
R219		14	8	15	16	15	12	7	8	9	10	11
R220		13	6	15	16	5	18	7	16	9	10	11
R221		14	12	9	8	15	12	7	16	18	10	0
R222		7	8	9	8	10	6	14	16	9	10	11
R223		11	16	9	8	10	18	14	16	9	10	11
R224		11	16	9	8	15	12	14	16	18	0	11
R225		13	6	12	8	10	12	7	16	9	10	11
R226		12	4	12	16	15	0	7	8	18	0	11
R227		12	14	12	16	0	6	14	8	9	10	11
R228		11	12	9	8	10	12	0	16	0	10	11
R229		15	10	12	12	15	6	7	16	9	0	11
R230		13	14	12	8	5	6	7	16	18	10	11
R231		12	12	12	12	5	12	14	8	18	10	0
R232		14	12	15	16	5	18	7	8	9	10	0
R233		14	14	15	16	15	12	7	8	18	10	11
R234		15	10	15	12	15	6	14	16	18	0	0
R235		9	14	18	8	10	12	14	0	9	10	11
R236		15	10	15	16	10	18	14	16	0	10	11
R237		13	12	9	12	10	18	14	0	9	10	11
R238		12	6	12	16	10	12	14	16	9	10	11
R239		14	12	9	16	5	6	14	16	9	10	11
R240		10	10	15	0	5	18	7	16	9	10	0
R241		10	14	6	12	10	6	14	16	9	10	0
R242		13	12	15	12	10	18	14	16	9	10	11
R243		9	10	15	16	15	12	14	16	0	10	11
R244		14	10	12	8	10	12	7	8	18	0	11
R245		11	16	9	12	10	12	7	8	9	10	0
R246		10	10	15	12	10	18	14	16	0	10	11
R247		10	10	12	4	5	18	0	8	9	0	11
R248		17	14	15	8	10	12	0	8	9	0	0
R249		13	12	9	4	15	12	7	8	9	0	0
R250		16	8	12	16	5	18	14	16	9	0	0
R251		13	12	12	12	5	12	14	8	9	10	11
R252		12	14	15	16	15	6	14	8	18	10	11
R253		10	12	15	12	15	6	7	8	9	10	11
R254		13	12	12	8	0	12	0	8	9	10	11
R255		11	14	18	12	15	0	14	8	0	10	11
R256		9	16	9	8	15	18	7	16	0	10	11
R257		15	10	12	8	15	12	7	0	18	10	0
R258		9	12	12	12	15	12	7	8	18	0	11
R259		15	12	15	8	15	12	7	8	9	10	11
R260		14	16	12	16	15	6	7	16	9	10	0
R261		10	16	15	12	15	12	14	16	18	10	11
R262		12	12	12	12	15	12	14	8	9	10	0
R263		11	10	12	8	15	12	7	8	18	10	0
R264		15	10	12	16	10	12	14	0	9	0	0
R265		12	12	12	16	15	6	14	0	18	10	11
R266		11	14	15	12	10	18	14	8	9	10	11
R267		12	10	12	8	10	6	7	0	0	10	11
R268		13	12	15	8	10	12	7	16	9	10	11
R269		13	12	9	8	15	6	7	8	18	10	11
R270		12	12	12	16	5	12	0	16	9	10	11
R271		14	10	15	12	10	12	7	16	18	10	11
R272		13	12	18	12	15	12	14	16	18	0	0
R273		11	12	9	16	5	12	7	8	9	10	11
R274		12	8	15	12	5	12	7	8	9	10	11
R275		12	10	12	12	15	12	14	8	0	10	11
R276		13	12	15	8	10	6	7	16	18	10	0
R277		9	10	12	16	0	12	14	8	9	10	11
R278		12	14	15	16	10	12	14	8	0	10	11
R279		11	16	9	16	15	6	7	16	18	10	0
R280		12	10	6	12	10	12	14	8	0	10	11
R281		9	12	15	12	15	6	14	8	18	10	11
R282		12	18	15	16	10	12	14	16	9	10	11
R283		13	8	12	12	15	6	14	8	9	10	11
R284		11	10	9	12	15	12	14	0	0	10	0
R285		10	14	12	12	10	18	7	8	9	10	11
R286		13	10	9	8	10	12	7	16	9	10	11
R287		14	14	15	12	10	6	14	16	9	10	0
R288		10	6	12	12	15	12	7	16	9	10	11
R289		14	10	9	12	10	12	14	8	18	10	11
R290		11	12	12	16	10	12	14	8	9	10	0
R291		11	16	15	12	10	6	14	16	18	10	11
R292		12	8	15	12	10	6	7	8	9	10	11
R293		11	12	12	16	10	12	7	8	0	10	11
R294		13	10	9	16	10	0	14	16	9	0	0
R295		13	10	9	12	15	6	14	8	9	10	11
R296		14	14	12	8	5	12	7	16	18	10	0
R297		14	12	12	16	5	12	0	8	18	10	11
R298		14	8	12	8	0	6	14	16	9	0	0
R299		12	8	12	8	10	12	7	16	9	10	0
R300		12	10	12	12	10	12	14	8	9	10	0
R301		13	12	12	16	10	12	7	16	9	10	11
R302		14	10	12	16	15	12	14	16	9	10	11
R303		14	12	12	8	5	18	7	8	0	0	11
R304		14	14	12	12	0	18	14	8	18	10	11
R305		11	12	15	8	10	12	14	8	18	10	11
R306		10	12	15	16	10	12	7	8	18	10	11
R307		10	12	12	8	15	6	14	8	9	10	11
R308		14	14	12	16	5	12	0	0	9	0	0
R309		16	8	15	12	10	6	14	16	9	10	0
R310		9	10	12	8	5	6	0	8	9	0	11
R311		13	16	6	12	5	0	7	8	9	0	11
R312		13	12	6	12	5	12	7	16	9	10	11
R313		13	14	6	8	10	18	0	8	18	10	11
R314		14	14	3	8	15	12	7	16	9	0	11
R315		10	10	12	16	10	6	7	8	18	0	0
R316		14	12	9	8	5	12	0	0	18	10	0
R317		9	12	9	12	10	12	14	8	9	10	11
R318		17	12	15	12	10	12	14	16	0	10	0
R319		15	14	15	16	15	12	7	8	9	10	11
R320		8	12	9	12	15	12	14	16	9	10	0
R321		13	12	9	12	15	6	14	8	18	10	0
R322		12	14	12	0	5	18	7	16	9	10	11
R323		14	12	12	16	10	12	14	16	0	10	11
R324		13	10	12	12	15	18	7	16	9	10	11
R325		12	10	9	12	15	12	7	16	18	10	11
R326		12	14	15	12	15	12	7	16	0	10	0
R327		11	12	12	8	15	6	14	8	9	10	11
R328		11	16	12	16	15	12	7	16	9	10	11
R329		14	14	15	8	5	18	14	16	9	10	11
R330		12	12	15	12	10	18	14	8	18	10	11
R331		14	14	12	8	10	6	7	8	9	10	0
R332		12	16	12	12	10	18	14	16	18	10	11
R333		11	10	15	12	10	6	7	8	18	10	0
R334		10	8	9	12	10	12	14	16	0	0	11
R335		10	10	12	8	10	12	14	8	9	10	11
R336		10	12	15	16	15	6	7	8	9	10	11
R337		11	12	12	16	10	12	7	16	0	10	11
R338		13	10	12	8	15	0	14	8	18	10	11
R339		13	12	12	16	15	12	7	0	9	10	11
R340		12	8	12	16	15	6	7	8	0	10	0
R341		12	12	18	8	15	18	7	16	0	10	0
R342		14	8	18	12	15	12	14	8	9	10	11
R343		11	12	12	4	15	6	14	8	0	10	11
R344		10	12	12	12	10	12	14	8	9	10	0
R345		10	18	12	12	5	18	14	0	9	10	11
R346		13	8	12	16	10	6	14	16	18	10	11
R347		11	8	9	12	10	18	14	16	18	10	11
R348		11	12	12	4	10	12	7	16	9	10	11
R349		10	14	15	12	10	6	14	8	0	10	0
R350		11	10	15	16	15	6	14	8	9	10	11
R351		12	8	18	12	15	6	7	0	9	10	11
R352		10	12	15	4	15	12	14	8	18	0	11
R353		14	14	15	12	15	6	14	8	9	10	0
R354		9	14	6	16	10	12	14	16	0	10	11
R355		11	14	6	8	10	6	7	8	18	10	0
R356		13	10	15	12	5	12	14	8	9	10	11
R357		12	16	3	16	15	18	14	8	9	10	0
R358		12	10	9	12	10	12	14	8	9	10	11
R359		13	14	6	12	15	12	14	8	18	10	0
R360		10	8	18	16	15	6	14	8	18	10	11
R361		12	12	9	12	5	12	14	16	18	10	11
R362		11	14	12	16	10	12	7	8	9	0	0
R363		11	8	15	8	5	12	7	8	0	10	11
R364		11	14	12	8	10	12	14	16	9	10	11
R365		11	8	6	16	10	18	0	8	0	0	11
R366		14	16	15	12	15	6	14	8	0	10	11
R367		11	10	12	16	15	12	14	8	9	10	0
R368		14	10	9	8	10	6	14	8	9	10	0
R369		11	10	15	12	15	6	14	0	18	10	11
R370		15	12	15	8	10	6	14	16	9	10	11
R371		12	10	15	8	5	12	14	8	18	10	0
R372		9	14	15	16	10	12	14	8	18	10	11
R373		10	12	9	16	15	6	14	16	9	10	11
R374		14	12	12	12	15	12	14	0	9	10	0
R375		14	14	12	12	5	12	14	16	18	10	11
R376		10	14	9	12	15	18	7	16	0	10	11
R377		13	12	9	16	5	12	7	8	18	10	11
R378		11	16	15	8	10	12	7	16	0	0	11
R379		12	12	12	8	10	12	14	16	0	10	0
R380		12	12	12	12	10	6	7	8	18	10	11
R381		9	14	9	12	15	6	14	8	9	10	11
R382		9	8	9	12	15	12	7	8	9	10	11
R383		11	12	9	16	15	12	7	8	9	10	11
R384		13	10	15	4	10	12	14	8	0	10	11
R385		12	6	12	12	10	6	7	16	0	10	0
R386		8	10	15	8	15	6	7	8	9	10	11
R387		11	14	15	12	5	18	7	8	9	10	11
R388		15	14	12	8	10	12	7	0	18	10	11
R389		10	12	9	12	10	12	14	8	9	10	11
R390		10	10	12	4	10	12	14	8	9	10	11
R391		10	10	9	16	10	12	7	0	9	0	11
R392		10	12	15	16	15	18	7	8	9	10	11
R393		15	12	12	12	15	12	14	16	0	0	11
R394		13	12	15	12	15	12	7	8	18	10	11
R395		12	14	9	12	10	12	14	8	18	10	11
R396		12	14	9	12	10	12	14	8	0	10	11
R397		13	14	15	12	15	12	7	16	9	10	11
R398		15	18	12	12	10	18	0	16	9	10	11
R399		10	12	9	16	15	18	7	8	9	10	11
R400		11	12	15	12	15	12	14	16	18	10	0
R401		13	6	15	4	5	12	14	8	18	10	11
R402		17	14	18	12	10	6	14	8	0	10	11
R403		12	8	12	12	15	12	14	8	0	0	11
R404		8	14	12	16	5	12	7	8	0	10	11
R405		11	6	18	12	10	6	14	16	9	10	11
R406		11	14	15	12	10	18	14	8	9	10	0
R407		10	12	12	4	15	6	7	8	18	10	11
R408		13	14	12	12	15	12	14	8	9	0	11
R409		11	14	6	16	10	6	14	16	9	0	11
R410		13	14	15	16	15	6	14	8	9	10	11
R411		10	16	18	8	10	18	7	16	9	0	0
R412		14	12	6	12	10	12	7	8	18	10	11
R413		14	14	9	8	15	18	14	16	9	0	11
R414		9	14	15	12	10	0	14	0	9	10	11
R415		10	16	15	12	15	18	14	8	18	10	11
R416		9	12	15	16	15	12	7	16	18	10	11
R417		7	16	12	16	10	0	7	16	18	10	11
R418		11	14	12	12	5	0	14	8	18	10	0
R419		11	14	12	12	10	12	7	8	9	10	11
R420		14	10	12	12	5	6	7	16	9	0	11
R421		11	10	12	8	5	12	14	16	9	10	11
R422		10	10	12	12	10	12	14	8	18	10	11
R423		12	12	6	12	10	12	14	0	9	0	0
R424		9	8	15	8	10	12	7	16	9	10	11
R425		9	12	15	12	15	12	0	16	9	10	11
R426		8	14	12	16	10	0	14	8	0	0	0
R427		12	16	9	16	10	12	0	16	18	10	11
R428		12	12	15	16	10	12	14	16	9	0	11
R429		12	12	9	12	15	6	14	16	9	10	11
R430		10	12	12	8	15	6	14	8	9	10	11
R431		13	12	12	4	10	6	7	0	0	10	11
R432		11	14	12	8	10	6	14	8	0	10	11
R433		13	8	12	8	10	12	14	8	9	0	11
R434		9	12	9	16	15	12	7	16	9	0	11
R435		11	12	6	12	10	12	7	8	9	0	11
R436		11	10	12	8	5	6	0	8	9	0	11
R437		12	10	12	12	15	12	14	8	18	10	11
R438		14	14	6	16	15	18	14	8	9	10	11
R439		12	14	6	4	10	18	7	8	9	10	11
R440		11	10	18	4	10	12	7	8	0	0	11
R441		15	12	12	12	10	18	7	16	0	10	11
R442		13	8	9	12	5	6	7	8	0	10	0
R443		14	16	6	12	15	12	7	8	9	10	11
R444		14	12	12	12	10	12	14	8	18	10	11
R445		14	12	9	8	15	12	14	8	9	10	11
R446		12	14	12	16	15	6	14	8	0	10	0
R447		11	14	9	4	5	12	7	0	9	10	11
R448		15	8	12	4	10	12	0	8	9	10	11
R449		13	14	15	8	5	6	7	8	9	10	11
R450		15	12	15	8	15	12	7	8	9	10	11
R451		12	12	9	8	15	18	14	8	18	10	11
R452		11	12	15	16	15	18	14	8	9	10	11
R453		9	14	6	16	15	12	14	8	18	10	11
R454		12	12	15	12	10	6	14	16	9	10	0
R455		12	10	6	4	15	12	14	16	18	10	11
R456		11	10	15	8	10	12	14	16	18	10	11
R457		16	14	12	8	10	12	7	16	9	0	11
R458		10	10	18	8	5	12	14	0	18	0	11
R459		8	12	12	16	10	6	7	0	9	10	11
R460		15	14	6	12	15	6	14	16	18	0	11
R461		10	10	9	12	10	6	14	16	18	10	11
R462		7	10	12	12	10	12	14	8	18	10	11
R463		14	12	12	12	10	18	14	8	9	0	11
R464		14	12	12	4	10	6	7	16	9	10	11
R465		11	14	15	16	10	6	7	8	18	0	0
R466		11	14	15	12	10	12	7	0	9	10	11
R467		9	14	12	12	15	6	14	8	18	10	11
R468		12	12	9	8	5	12	14	16	18	10	0
R469		14	8	6	8	10	18	14	0	18	10	0
R470		13	18	15	8	10	6	0	16	9	10	11
R471		13	14	12	8	15	18	14	0	9	10	11
R472		12	12	9	12	15	6	7	8	9	0	11
R473		13	10	9	12	5	12	14	8	18	10	11
R474		11	14	9	16	10	12	14	8	9	10	11
R475		14	10	15	16	15	12	14	8	9	10	0
R476		11	16	6	16	5	6	14	8	0	10	0
R477		11	10	15	16	10	6	7	8	0	10	0
R478		10	10	12	8	10	6	0	16	9	10	11
R479		14	14	9	16	10	18	0	8	9	10	11
R480		13	12	12	8	15	12	14	16	9	10	11
R481		14	12	9	12	10	12	7	0	9	10	11
R482		11	12	15	12	10	6	14	16	9	10	11
R483		12	14	12	16	15	6	0	8	18	10	11
R484		15	8	9	12	10	12	7	16	9	10	11
R485		9	12	15	12	10	12	14	8	0	0	11
R486		14	12	12	12	15	12	7	8	9	0	11
R487		10	16	12	12	15	6	14	8	9	10	0
R488		14	10	15	8	10	12	14	8	9	0	0
R489		14	12	12	12	5	12	7	8	9	10	11
R490		12	14	12	8	10	18	14	8	9	10	11
R491		12	14	12	8	15	0	7	0	9	10	11
R492		15	12	12	12	15	12	7	8	18	10	11
R493		11	12	15	16	5	6	7	8	18	10	11
R494		14	12	12	8	15	18	14	16	18	10	11
R495		15	14	12	4	10	18	0	8	18	10	0
R496		12	16	15	16	10	12	0	8	18	10	11
R497		10	10	15	16	15	12	14	16	18	10	0
R498		10	12	9	8	5	12	14	8	9	0	11
R499		10	10	9	4	15	12	14	8	9	10	11
R500		11	14	18	12	10	6	14	8	18	0	0
R501		12	12	12	8	10	12	7	8	0	10	11
R502		10	10	18	8	15	18	7	8	18	10	11
R503		11	12	15	16	15	6	7	8	9	10	11
R504		11	12	12	8	5	6	7	16	18	10	0
R505		12	14	6	12	15	12	14	16	9	0	11
R506		14	12	12	4	10	6	14	8	9	10	11
R507		10	16	12	8	10	12	14	16	9	10	11
R508		12	12	12	8	15	6	14	0	18	10	11
R509		12	14	9	12	15	6	7	16	9	10	11
R510		14	16	12	8	15	12	14	8	18	10	0
R511		13	12	9	8	15	6	14	16	18	10	11
R512		12	8	12	12	15	0	0	0	18	10	11
R513		11	10	6	8	15	18	7	16	18	10	11
R514		10	18	15	8	10	12	14	8	0	0	0
R515		14	8	12	8	15	6	7	16	18	10	11
R516		11	16	15	12	15	12	0	8	18	10	11
R517		14	12	15	8	15	12	7	16	9	10	11
R518		12	12	9	8	10	6	14	16	0	10	11
R519		11	12	15	8	10	0	0	8	18	10	11
R520		12	14	6	16	10	18	14	16	9	10	0
R521		9	16	15	8	15	12	14	8	18	10	11
R522		11	16	12	8	15	12	0	16	18	10	11
R523		15	12	12	12	5	12	7	8	9	10	11
R524		11	10	18	4	10	18	14	16	9	10	0
R525		14	12	9	12	15	18	7	16	0	10	0
R526		8	14	12	16	15	12	7	8	9	10	0
R527		15	12	12	4	10	12	14	16	9	0	11
R528		14	10	15	8	5	12	0	0	0	10	0
R529		10	14	12	12	10	12	14	8	18	10	11
R530		10	10	9	16	15	12	14	16	18	10	11
R531		13	12	12	12	15	18	14	16	18	10	11
R532		10	12	12	4	15	12	0	8	0	10	0
R533		8	14	12	16	5	12	7	8	9	10	11
R534		13	14	15	8	15	12	14	8	0	10	11
R535		14	14	9	4	15	18	14	0	9	10	11
R536		11	14	18	16	5	18	7	16	9	0	11
R537		11	10	9	8	5	12	14	8	18	10	11
R538		10	10	12	12	15	12	7	16	18	10	11
R539		11	14	15	12	15	12	14	16	9	10	11
R540		15	12	12	8	10	12	14	16	18	10	11
R541		9	6	9	16	10	6	14	8	18	0	11
R542		11	10	12	0	15	18	14	8	9	10	0
R543		12	14	15	8	15	6	7	16	9	0	11
R544		12	12	6	12	5	12	7	16	18	10	11
R545		14	16	15	16	0	6	14	16	9	10	11
R546		14	10	12	16	15	6	14	16	9	10	0
R547		13	14	18	8	10	6	0	16	9	0	11
R548		15	16	15	8	10	12	14	16	9	10	0
R549		10	16	18	8	10	12	14	16	9	10	0
R550		13	16	15	12	10	12	14	16	18	10	11
R551		13	10	6	4	10	18	14	16	9	10	11
R552		13	10	6	12	15	12	14	16	9	10	11
R553		15	6	12	16	10	12	14	8	9	10	0
R554		13	16	6	16	15	6	14	0	18	10	0
R555		15	12	12	16	5	6	14	8	9	10	11
