500 steps, 10000 repititions, hazard 0.007500, tr 24
clutch size	1	2	3	4	5	6	7	8	9	10	11
R94		16	18	18	16	15	18	7	16	9	10	11
R95		17	16	15	16	15	12	14	16	9	10	11
R96		18	16	15	16	15	12	14	8	9	10	11
R97		15	18	18	16	15	18	7	16	18	10	11
R98		17	14	15	16	15	12	14	16	18	0	11
R99		18	14	18	16	15	18	14	16	18	10	11
R100		16	18	15	16	15	12	14	16	18	10	0
R101		17	18	18	16	10	12	14	16	0	10	11
R102		18	16	18	12	15	18	7	16	18	10	11
R103		17	16	15	16	15	18	14	8	18	10	11
R104		17	18	15	12	15	18	14	16	18	10	0
R105		18	18	18	16	15	18	14	8	18	10	0
R106		17	18	18	12	15	12	14	16	9	10	11
R107		17	16	12	16	15	18	14	8	9	10	11
R108		15	18	18	12	15	12	7	16	18	10	11
R109		17	16	18	16	15	12	14	16	9	10	11
R110		18	16	15	16	15	18	14	16	9	10	11
R111		17	16	15	12	15	12	14	16	9	10	11
R112		15	16	18	12	15	18	14	16	18	10	0
R113		17	18	18	16	15	6	14	16	9	10	11
R114		16	16	15	16	15	18	14	16	18	10	11
R115		14	16	15	16	15	12	14	16	9	10	0
R116		16	18	15	16	15	12	7	16	18	10	0
R117		17	16	18	16	15	18	7	16	18	10	11
R118		17	18	18	16	15	18	14	0	9	10	0
R119		19	18	15	16	15	18	14	16	9	10	11
R120		17	18	15	12	15	12	14	16	9	10	11
R121		17	16	18	8	15	12	14	16	18	10	11
R122		18	16	12	16	10	12	14	16	18	10	11
R123		17	16	15	8	15	18	14	8	9	10	11
R124		18	18	18	16	10	18	14	8	9	10	11
R125		17	18	18	12	15	18	7	16	18	10	0
R126		16	18	18	16	15	18	14	8	9	10	0
R127		17	16	15	16	15	18	7	16	18	10	11
R128		15	16	12	16	15	12	14	8	9	10	11
R129		18	16	18	16	15	18	14	16	18	10	11
R130		15	18	15	12	15	18	14	8	18	10	11
R131		17	16	18	16	15	12	14	8	18	10	11
R132		16	16	15	12	10	12	14	16	9	10	11
R133		16	18	18	16	15	18	14	8	9	10	11
R134		18	18	18	16	15	18	14	16	18	10	11
R135		15	16	18	16	15	12	14	8	18	10	11
R136		18	18	18	16	15	12	14	16	18	10	11
R137		18	16	18	8	10	18	14	16	18	10	11
R138		16	16	15	16	15	18	14	16	18	10	11
R139		17	16	18	16	10	18	14	16	9	10	11
R140		18	14	18	16	15	12	14	16	9	10	11
R141		17	18	15	16	15	12	14	16	9	10	11
R142		18	16	15	16	15	12	14	8	9	0	11
R143		16	18	18	16	15	18	14	16	9	10	11
R144		17	18	18	12	15	12	14	8	9	10	0
R145		18	18	18	12	15	18	7	16	18	10	11
R146		17	14	15	12	10	18	14	16	18	10	11
R147		17	14	12	16	15	18	7	0	18	10	11
R148		16	16	15	16	15	12	14	16	9	10	11
R149		18	16	18	16	15	12	14	16	18	10	11
R150		18	16	12	16	15	12	14	16	18	10	11
R151		19	16	15	16	15	18	14	16	9	10	11
R152		18	16	15	16	10	18	14	16	18	10	11
R153		17	16	18	16	15	18	14	16	18	10	11
R154		16	18	18	16	15	12	14	16	9	10	0
R155		17	14	12	16	15	18	14	8	0	10	11
R156		18	18	15	12	15	12	14	16	18	10	11
R157		17	16	18	16	15	18	14	8	18	0	11
R158		17	16	18	16	10	12	14	16	18	10	11
R159		17	16	15	16	15	18	14	16	18	10	11
R160		16	18	18	16	10	12	14	16	18	10	11
R161		19	14	18	16	15	18	7	16	9	10	11
R162		18	16	15	16	15	12	14	16	18	10	11
R163		15	14	15	16	15	12	14	8	18	10	11
R164		18	14	18	16	15	18	14	16	18	10	11
R165		17	18	15	16	15	18	14	16	18	10	11
R166		15	14	18	16	15	12	14	16	18	10	11
R167		18	18	18	16	10	18	14	16	9	10	11
R168		17	18	15	12	15	6	14	8	18	10	11
R169		18	16	15	16	15	6	14	8	9	10	11
R170		17	16	15	16	15	12	14	16	18	10	11
R171		15	18	18	16	15	12	7	16	18	10	11
R172		16	18	12	16	15	18	7	16	9	10	11
R173		16	16	15	16	15	12	14	16	9	10	11
R174		17	18	18	16	15	18	7	16	18	10	11
R175		16	18	18	16	15	12	14	16	9	10	11
R176		14	18	18	16	15	18	14	16	18	0	11
R177		15	16	18	12	15	18	7	16	18	10	11
R178		18	18	15	12	15	18	14	16	9	10	0
R179		18	18	15	16	15	12	14	16	9	10	11
R180		16	16	15	16	15	12	14	16	9	0	0
R181		18	18	15	16	15	12	14	16	9	10	11
R182		15	14	18	16	15	12	14	16	18	10	11
R183		19	16	18	16	15	18	7	16	18	10	11
R184		15	16	18	12	15	12	14	16	18	10	11
R185		18	16	15	16	15	12	14	16	9	10	11
R186		16	16	18	16	15	18	14	8	9	10	11
R187		17	16	12	16	15	18	14	16	9	10	11
R188		15	16	18	16	15	12	7	8	0	10	11
R189		16	16	15	16	15	6	14	8	9	10	11
R190		12	14	18	16	15	12	14	16	9	10	11
R191		15	16	18	16	15	18	14	16	9	10	11
R192		17	16	15	16	10	18	14	16	18	10	11
R193		16	18	9	16	15	18	14	8	9	10	11
R194		17	14	18	12	15	12	14	16	18	10	11
R195		16	16	18	4	15	6	7	16	0	10	11
R196		17	18	18	16	15	18	14	16	9	10	11
R197		17	14	18	12	15	18	14	8	9	10	11
R198		18	16	15	16	15	12	14	16	9	10	11
R199		16	16	18	16	15	12	14	16	18	10	11
R200		16	16	18	16	15	18	14	16	18	10	0
R201		18	14	18	16	15	18	14	8	18	10	0
R202		17	18	18	16	15	18	14	8	18	10	11
R203		17	18	18	16	15	18	7	16	18	10	0
R204		16	16	18	16	15	12	14	16	18	10	0
R205		17	18	15	16	15	12	14	16	9	10	11
R206		17	18	18	16	15	6	14	16	18	10	11
R207		18	16	15	12	15	18	14	8	18	10	11
R208		18	16	18	16	15	18	14	16	9	10	0
R209		18	18	18	16	15	12	14	16	18	10	11
R210		15	16	18	16	15	18	14	16	9	10	11
R211		18	18	18	16	15	18	14	16	18	10	11
R212		15	18	18	16	15	18	14	16	9	10	11
R213		17	16	18	16	15	18	14	16	9	10	11
R214		16	14	18	16	10	12	14	8	18	10	11
R215		17	18	12	16	10	18	7	16	9	10	11
R216		17	16	18	16	15	18	14	16	9	10	11
R217		15	16	18	16	15	18	14	16	18	10	11
R218		17	18	15	16	15	18	14	16	9	10	11
R219		16	16	18	16	10	18	14	8	18	0	11
R220		18	18	12	16	15	18	14	8	18	10	11
R221		18	16	18	16	15	12	14	16	18	10	11
R222		17	18	15	16	15	12	7	8	9	10	11
R223		18	18	15	12	15	18	14	8	9	10	11
R224		17	16	15	16	15	18	14	16	18	10	11
R225		15	18	15	16	15	12	14	16	18	10	11
R226		18	16	18	12	10	12	14	16	18	10	11
R227		17	16	18	16	15	18	7	16	18	10	11
R228		16	16	18	12	15	18	14	16	9	10	11
R229		18	18	18	16	15	12	7	16	18	10	11
R230		15	16	18	12	15	18	14	16	18	10	0
R231		17	16	18	16	10	12	14	16	18	10	11
R232		17	14	15	16	15	12	14	16	18	10	11
R233		17	18	15	16	15	18	14	16	18	10	11
R234		18	18	15	16	15	18	14	16	18	10	11
R235		18	18	15	16	15	12	14	16	9	10	11
R236		15	18	18	12	15	18	14	16	9	10	11
R237		15	16	18	12	15	6	14	8	18	10	11
R238		15	16	18	16	15	12	14	8	18	10	11
R239		16	16	15	12	15	18	14	16	9	10	11
R240		18	16	12	16	15	12	14	16	18	10	11
R241		17	16	18	16	10	12	14	8	9	10	11
R242		18	18	18	16	15	18	14	16	18	10	11
R243		18	18	15	16	15	12	14	8	9	10	11
R244		18	18	18	16	15	18	14	8	9	10	11
R245		15	16	18	12	15	12	14	8	18	10	11
R246		17	16	15	16	10	18	14	16	9	10	11
R247		15	18	18	16	15	18	14	8	18	10	11
R248		18	18	18	16	15	18	14	16	9	10	11
R249		17	18	18	12	15	18	14	8	18	10	11
R250		17	16	18	16	15	12	7	8	9	10	11
R251		17	16	15	16	15	18	14	16	18	10	11
R252		18	16	18	16	10	12	7	8	18	10	11
R253		17	16	18	16	15	12	14	16	9	10	11
R254		16	16	12	16	15	18	7	16	9	10	0
R255		17	18	18	16	15	18	14	16	9	10	11
R256		16	18	12	16	15	12	14	16	18	10	11
R257		15	18	18	8	15	12	14	16	9	10	11
R258		17	18	15	12	15	12	14	16	18	10	11
R259		17	14	15	16	15	18	14	8	18	10	11
R260		17	18	15	16	15	18	7	16	18	10	0
R261		15	12	18	16	10	18	7	16	9	10	11
R262		17	18	12	16	15	12	14	16	9	10	0
R263		15	16	12	16	10	12	14	8	18	10	0
R264		16	16	18	16	15	18	14	8	9	10	11
R265		17	18	18	12	15	12	14	8	18	10	0
R266		18	12	18	16	15	12	14	16	9	10	11
R267		16	16	18	16	15	12	14	8	9	10	11
R268		16	18	12	12	15	12	14	16	18	10	11
R269		16	16	18	16	10	18	14	16	18	10	0
R270		16	18	15	16	10	12	14	8	9	10	11
R271		16	18	15	12	15	12	14	16	18	10	11
R272		17	16	15	16	15	12	7	16	0	10	11
R273		19	16	18	16	15	18	14	8	18	10	11
R274		18	16	12	16	15	12	14	16	9	10	11
R275		18	18	18	16	15	12	14	16	9	10	11
R276		17	18	12	16	15	18	7	16	18	10	0
R277		17	18	18	12	15	12	14	16	18	0	11
R278		17	16	18	16	15	12	14	16	18	10	11
R279		19	16	15	16	15	18	14	16	18	10	11
R280		18	14	15	16	15	6	14	16	9	10	11
R281		16	16	12	16	15	12	14	16	18	10	11
R282		18	12	15	12	15	12	14	16	0	10	11
R283		17	16	18	12	10	18	14	16	9	10	11
R284		15	16	18	12	10	18	14	0	18	10	11
R285		13	18	18	16	15	18	14	16	9	10	11
R286		18	16	18	16	15	12	14	16	18	10	11
R287		18	16	9	12	15	18	14	16	9	10	11
R288		17	18	15	12	10	12	14	16	18	10	11
R289		17	16	18	16	15	18	7	16	18	0	11
R290		16	12	15	16	15	18	14	16	18	10	11
R291		15	18	15	16	10	18	14	16	9	10	11
R292		16	14	18	16	15	12	14	16	18	10	11
R293		16	16	18	16	15	6	14	8	18	0	11
R294		17	16	18	16	15	18	7	16	18	0	11
R295		15	10	15	16	10	12	14	16	9	10	11
R296		18	18	12	16	15	12	14	8	18	10	11
R297		16	14	15	16	15	12	14	16	9	10	11
R298		17	14	12	16	10	12	14	16	9	10	11
R299		17	18	15	16	15	18	7	16	18	10	11
R300		16	18	18	16	15	12	14	8	9	10	11
R301		18	16	15	12	15	18	14	0	18	10	11
R302		17	16	9	16	15	18	14	16	18	10	11
R303		18	18	18	16	15	18	14	16	9	10	11
R304		16	16	18	16	15	12	14	16	9	10	11
R305		15	18	18	16	15	12	14	8	9	10	11
R306		15	16	18	16	15	12	14	16	18	10	0
R307		17	16	12	12	15	18	14	16	9	10	11
R308		16	16	18	16	15	18	14	16	9	10	11
R309		17	14	18	16	15	18	14	16	18	10	11
R310		15	16	15	12	15	18	14	8	9	10	11
R311		18	14	18	16	15	12	14	8	18	10	11
R312		17	16	15	16	15	18	14	8	18	10	11
R313		17	18	15	16	15	18	14	8	9	10	11
R314		16	18	18	16	10	18	14	16	9	10	0
R315		17	18	15	16	10	6	14	16	18	10	11
R316		16	18	15	8	15	18	14	16	18	10	11
R317		17	18	15	16	15	18	14	16	0	10	11
R318		17	16	15	16	15	12	14	16	9	10	11
R319		18	14	18	16	15	12	14	16	18	10	11
R320		17	16	15	12	15	18	7	16	18	10	11
R321		17	16	15	16	15	18	14	16	18	10	0
R322		18	18	15	16	10	6	7	16	9	10	11
R323		16	18	15	16	15	12	14	16	18	10	11
R324		16	16	18	8	15	18	14	8	18	10	11
R325		18	18	15	12	10	12	14	16	9	10	11
R326		18	18	15	16	10	18	14	8	9	10	11
R327		16	18	15	16	15	18	7	8	9	10	0
R328		16	18	12	16	15	18	14	16	9	10	11
R329		16	16	18	16	15	18	7	16	0	10	11
R330		17	18	12	16	10	12	14	16	18	10	11
R331		16	18	18	16	15	12	14	16	18	10	11
R332		18	12	15	16	10	6	14	16	9	10	11
R333		18	16	18	16	15	18	14	8	9	10	0
R334		16	18	18	16	15	6	7	16	18	10	11
R335		16	18	15	16	15	18	14	8	18	10	11
R336		17	18	15	12	15	18	7	16	18	10	0
R337		18	18	18	16	15	12	14	16	9	10	11
R338		17	16	15	12	15	18	14	8	9	10	0
R339		17	18	15	16	10	18	14	16	18	10	11
R340		17	18	15	16	15	18	14	16	9	10	11
R341		18	18	15	8	5	18	14	16	9	10	11
R342		16	16	18	12	10	18	14	16	18	10	11
R343		17	14	18	16	5	12	14	8	18	10	11
R344		15	18	15	16	15	12	14	16	9	10	11
R345		15	16	18	8	15	18	14	8	9	10	11
R346		17	18	18	16	15	12	7	16	9	10	11
R347		18	18	15	16	15	12	7	8	18	10	11
R348		18	18	15	16	15	12	14	8	9	10	11
R349		18	18	15	16	15	18	14	16	9	10	0
R350		17	16	15	16	15	18	7	16	18	10	0
R351		17	14	18	8	5	18	14	8	18	10	11
R352		18	14	15	16	10	18	14	16	9	10	11
R353		15	16	12	4	15	18	7	8	18	10	11
R354		17	16	15	12	15	6	14	16	9	0	11
R355		17	16	12	16	10	18	14	16	18	10	11
R356		18	18	18	12	15	6	14	16	18	10	11
R357		17	14	15	16	15	12	14	8	18	10	11
R358		17	16	15	16	15	12	14	8	18	10	11
R359		18	18	12	16	10	6	14	16	9	10	11
R360		16	18	12	16	15	18	14	16	9	10	11
R361		17	18	18	16	15	12	14	8	9	10	11
R362		19	18	18	12	10	18	14	8	18	10	11
R363		16	14	12	16	15	18	14	16	18	10	11
R364		15	18	15	16	15	18	14	8	18	10	11
R365		18	16	18	16	15	18	14	8	9	10	0
R366		18	16	15	12	15	18	14	8	18	10	11
R367		16	16	18	8	10	18	14	16	9	10	11
R368		16	16	15	16	15	12	7	16	18	10	11
R369		17	16	18	12	15	12	14	16	18	10	11
R370		17	16	18	16	15	18	14	16	9	10	11
R371		16	18	18	16	15	12	14	16	18	10	11
R372		19	16	18	16	15	18	14	8	9	10	0
R373		16	18	15	16	10	12	14	16	18	10	11
R374		17	14	18	16	15	18	14	16	9	10	0
R375		16	16	18	16	15	18	14	8	9	10	11
R376		18	16	18	16	15	18	14	8	9	10	11
R377		18	16	18	16	15	12	14	8	18	10	11
R378		16	16	15	16	15	18	14	8	18	10	11
R379		17	16	18	16	10	12	14	8	9	10	11
R380		17	14	15	16	10	12	14	8	9	10	11
R381		16	16	18	16	15	12	14	16	18	10	11
R382		15	18	18	16	15	18	14	16	0	10	11
R383		18	16	15	16	15	18	14	16	18	10	11
R384		17	18	15	16	15	12	14	16	18	10	11
R385		17	18	18	16	15	12	14	16	18	10	0
R386		18	16	18	16	10	18	14	16	18	10	11
R387		17	16	15	16	15	12	14	8	9	10	11
R388		16	16	18	16	15	18	14	8	9	10	11
R389		16	14	15	16	15	18	14	16	18	0	11
R390		17	16	18	16	15	18	14	16	18	10	11
R391		19	16	15	16	15	18	14	16	18	10	11
R392		19	16	18	16	10	12	14	8	18	10	11
R393		18	16	18	16	10	18	14	8	18	10	11
R394		18	18	15	16	15	18	7	16	18	10	11
R395		18	18	18	16	15	12	14	16	9	10	11
R396		17	10	18	12	15	18	14	16	0	10	11
R397		16	16	12	12	15	18	14	16	18	0	11
R398		15	18	15	16	15	6	14	16	9	10	11
R399		17	16	18	16	15	12	14	8	0	10	11
R400		16	18	15	16	10	12	14	16	18	0	11
R401		17	16	18	16	15	18	7	16	9	10	11
R402		17	16	9	16	10	18	14	16	18	10	11
R403		16	16	18	16	10	18	14	8	9	10	11
R404		18	16	15	12	15	12	14	16	18	10	11
R405		17	18	12	16	15	18	14	16	18	10	11
R406		15	18	18	16	15	18	14	16	18	10	11
R407		18	18	18	16	15	18	14	8	9	10	11
R408		16	16	18	12	15	18	14	16	18	10	11
R409		18	18	18	16	15	6	14	16	18	10	11
R410		17	12	15	16	15	18	14	16	9	10	11
R411		17	18	18	12	15	18	14	8	18	10	11
R412		17	18	18	16	15	18	14	16	18	10	11
R413		18	18	18	16	15	12	14	16	18	10	11
R414		17	16	18	16	15	18	14	8	9	10	0
R415		17	16	18	16	10	18	14	16	18	10	11
R416		18	18	9	12	10	12	14	8	18	10	0
R417		17	16	15	16	15	18	14	16	18	10	11
R418		18	14	18	16	15	18	14	16	0	10	11
R419		18	18	18	12	15	18	14	8	18	10	11
R420		16	18	15	12	15	12	14	8	9	10	11
R421		16	16	18	12	15	18	14	16	18	10	0
R422		17	18	18	12	15	18	14	8	9	10	11
R423		18	16	15	16	15	12	14	16	9	0	11
R424		18	18	12	12	15	18	14	16	18	10	11
R425		16	16	15	16	10	0	7	16	18	10	0
R426		18	16	15	16	5	6	7	16	18	10	11
R427		17	16	18	16	15	18	14	16	18	10	11
R428		17	14	18	12	15	12	14	16	0	10	0
R429		16	16	18	16	15	12	14	16	9	10	11
R430		18	18	18	12	15	12	14	16	18	10	11
R431		15	18	18	12	15	18	14	16	18	10	11
R432		14	16	15	16	15	18	14	16	9	10	11
R433		15	18	18	16	15	12	14	8	18	10	11
R434		17	14	18	16	10	12	14	8	18	10	11
R435		19	18	18	12	10	18	14	16	0	10	11
R436		17	14	15	16	15	12	14	8	9	0	11
R437		17	16	18	16	15	18	14	16	18	10	0
R438		16	16	15	16	15	18	7	16	18	10	11
R439		17	18	15	16	15	18	7	16	18	10	11
R440		18	14	18	12	15	12	7	16	18	10	11
R441		19	18	18	16	15	12	7	0	18	10	11
R442		16	18	18	16	15	12	14	16	18	10	11
R443		18	18	18	12	15	18	14	8	18	10	11
R444		18	18	12	12	15	18	14	8	18	10	11
R445		17	16	18	12	15	18	14	0	18	10	11
R446		16	18	18	16	15	18	14	8	18	10	11
R447		16	16	18	12	15	12	14	16	18	10	11
R448		16	16	15	16	15	18	14	16	9	10	11
R449		17	16	15	16	15	12	14	16	9	10	11
R450		18	18	15	16	15	18	14	16	18	10	11
R451		17	14	15	4	15	12	14	8	18	10	11
R452		17	16	18	12	10	12	14	8	18	10	11
R453		17	18	15	16	10	18	7	16	9	10	11
R454		17	16	12	12	15	18	14	8	9	10	11
R455		16	18	18	16	15	12	14	16	18	10	11
R456		18	16	15	16	15	12	7	16	18	10	11
R457		17	16	18	16	15	18	14	16	0	10	11
R458		18	16	12	16	15	12	14	8	18	10	11
R459		15	16	15	16	10	18	14	16	18	10	11
R460		18	18	18	16	10	18	14	16	9	10	11
R461		18	18	15	12	15	18	14	8	9	10	11
R462		18	18	18	16	15	12	14	16	9	10	11
R463		18	14	12	16	15	12	14	16	18	10	11
R464		17	14	18	16	15	18	7	16	18	10	11
R465		18	18	15	16	15	12	14	16	18	10	11
R466		15	18	18	16	15	12	14	16	9	10	11
R467		18	14	18	16	15	18	14	8	9	10	11
R468		18	18	18	16	15	18	7	16	18	10	11
R469		16	18	12	16	15	18	14	16	9	10	0
R470		16	16	15	16	15	12	14	16	9	10	11
R471		18	18	18	16	10	12	14	16	9	10	11
R472		16	18	15	16	15	12	14	16	9	0	11
R473		18	18	18	16	15	18	7	8	18	10	11
R474		17	18	18	16	15	18	14	8	9	10	11
R475		19	18	18	16	15	18	14	8	9	10	0
R476		19	16	15	12	15	12	14	8	18	10	11
R477		16	18	9	16	15	12	14	16	18	10	11
R478		17	18	15	16	15	18	14	8	18	10	11
R479		18	16	18	16	15	6	14	8	9	10	11
R480		15	18	15	16	15	18	14	16	9	10	0
R481		17	16	12	16	15	18	14	8	18	10	0
R482		18	16	18	16	15	18	14	16	9	10	11
R483		16	16	18	16	15	12	14	16	18	10	11
R484		17	18	15	12	15	12	14	16	18	10	11
R485		18	14	18	16	15	12	14	16	18	10	11
R486		17	14	15	16	15	18	14	16	9	10	0
R487		17	18	18	16	15	18	14	16	18	10	0
R488		15	16	15	16	5	18	14	16	18	10	11
R489		16	18	15	12	15	18	14	16	18	10	11
R490		16	16	15	16	15	18	7	8	9	10	11
R491		17	14	15	16	15	6	7	16	9	10	11
R492		18	12	12	12	15	18	14	8	9	10	11
R493		15	18	15	16	15	18	0	8	18	10	0
R494		17	16	15	12	15	18	14	16	18	10	11
R495		16	18	18	16	15	18	7	16	9	10	11
R496		18	14	18	16	15	12	7	8	9	10	11
R497		16	16	18	12	15	18	14	8	9	10	0
R498		17	14	18	16	15	18	14	8	18	10	11
R499		14	14	18	16	15	18	7	8	9	10	0
R500		17	16	18	16	15	18	14	16	18	10	11
R501		17	18	15	8	15	6	14	16	18	10	11
R502		17	18	15	16	15	12	7	8	9	10	11
R503		16	18	18	16	15	18	14	16	9	0	11
R504		17	18	18	16	15	12	14	16	9	10	11
R505		17	18	15	16	15	12	7	16	9	10	11
R506		18	14	12	16	15	12	14	8	18	0	11
R507		15	14	18	16	10	18	14	16	9	10	11
R508		16	18	15	12	15	18	0	8	18	10	11
R509		16	18	18	16	15	18	14	16	18	10	11
R510		15	16	18	16	15	18	14	8	9	10	11
R511		15	18	18	8	15	12	14	16	18	10	11
R512		15	16	18	16	15	12	14	8	18	10	11
R513		18	14	18	16	15	12	14	16	18	10	11
R514		17	18	15	16	10	18	14	16	18	10	11
R515		17	18	15	12	15	18	14	8	9	10	11
R516		18	16	12	16	15	6	14	16	18	10	11
R517		16	16	15	16	15	12	14	16	18	10	11
R518		18	16	15	16	15	18	14	16	18	10	11
R519		17	16	15	16	15	18	7	16	18	10	11
R520		17	16	18	16	15	12	14	16	18	10	0
R521		16	16	15	16	10	18	14	16	18	10	11
R522		16	18	18	16	15	18	14	8	9	10	11
R523		16	16	18	16	15	6	14	8	18	10	11
R524		18	16	18	16	15	18	14	8	9	10	11
R525		17	14	18	12	10	12	14	8	9	10	11
R526		15	18	18	16	15	18	14	8	9	10	11
R527		17	18	12	16	15	6	14	16	18	10	11
R528		18	18	18	16	10	12	14	16	18	10	11
R529		18	16	9	16	15	12	14	16	18	10	11
R530		17	18	18	16	15	18	14	8	18	10	0
R531		16	18	18	16	10	12	14	8	18	10	11
R532		16	16	18	16	10	18	14	16	9	10	11
R533		17	16	15	16	15	18	14	16	9	10	11
R534		17	18	18	12	10	18	14	16	18	10	11
R535		18	18	15	16	10	12	14	16	18	10	11
R536		17	18	12	12	15	18	14	16	0	0	11
R537		16	16	18	12	15	12	7	8	0	10	11
R538		18	18	12	12	15	12	14	16	9	10	11
R539		16	18	15	16	15	12	7	8	18	10	11
R540		18	14	12	16	15	18	14	16	18	10	11
R541		16	16	18	16	5	12	14	8	18	10	11
R542		18	16	18	16	15	12	14	8	9	10	11
R543		15	18	18	16	15	18	14	16	18	10	11
R544		17	18	18	16	15	18	14	16	9	10	11
R545		16	16	18	16	15	18	14	16	18	10	11
R546		16	16	15	16	15	12	14	16	9	10	11
R547		17	14	15	16	15	6	14	8	18	10	11
R548		15	12	15	16	15	18	14	16	0	10	11
R549		17	16	15	16	15	12	14	16	9	10	0
R550		17	18	18	12	15	12	14	16	18	10	0
R551		15	18	18	16	15	12	14	16	18	10	11
R552		16	18	15	12	15	18	14	16	9	10	11
R553		18	18	15	16	10	12	14	0	18	10	11
R554		16	18	18	12	15	12	14	16	18	10	11
R555		15	14	15	16	15	18	14	8	18	10	11
