500 steps, 10000 repititions, hazard 0.030000, tr 24
clutch size	1	2	3	4	5	6	7	8	9	10	11
R45		11	10	15	16	10	12	7	8	0	10	11
R46		12	10	15	12	10	6	7	8	0	10	0
R47		11	12	15	8	5	0	7	16	9	0	0
R48		13	14	12	16	10	6	7	0	18	0	0
R49		14	12	9	8	0	6	14	16	0	0	11
R50		10	10	3	12	15	6	7	8	0	0	0
R51		11	12	9	12	10	12	14	8	9	0	11
R52		14	10	12	12	10	12	7	0	9	10	0
R53		13	12	12	4	10	18	7	8	0	10	0
R54		12	14	15	12	5	6	0	8	0	0	11
R55		12	8	6	16	10	6	7	0	9	10	0
R56		13	12	9	8	15	12	14	0	9	10	0
R57		16	10	6	12	5	6	0	8	0	10	11
R58		9	14	18	4	5	0	14	8	9	10	0
R59		13	6	12	8	10	6	7	8	0	10	0
R60		16	12	6	12	10	0	7	8	0	0	0
R61		13	14	15	16	5	12	7	0	0	10	0
R62		15	14	12	8	10	12	0	16	0	10	0
R63		11	14	9	8	5	6	0	16	0	10	0
R64		13	10	12	8	10	12	14	8	9	10	0
R65		11	12	12	8	15	6	0	8	9	10	11
R66		11	10	12	12	15	6	7	16	9	10	0
R67		13	10	6	12	5	12	7	0	0	10	0
R68		12	12	15	12	15	6	14	8	0	0	0
R69		15	8	12	8	15	12	7	16	0	0	11
R70		11	14	12	12	5	12	0	16	0	0	11
R71		11	12	12	16	10	12	14	16	9	10	0
R72		10	16	15	12	10	12	14	8	0	10	11
R73		13	16	15	8	10	12	7	0	0	0	0
R74		11	12	12	8	10	18	7	16	9	0	0
R75		12	16	9	8	10	0	14	8	9	10	0
R76		11	8	3	12	5	0	7	0	9	10	11
R77		10	12	15	8	5	6	14	16	18	0	0
R78		13	4	15	12	10	12	7	8	0	0	11
R79		13	14	15	12	10	12	7	8	9	10	0
R80		12	6	15	12	15	12	7	8	9	10	11
R81		12	12	9	12	10	6	14	8	9	0	11
R82		11	12	18	12	5	12	7	8	9	10	11
R83		13	12	12	12	10	18	7	16	9	10	11
R84		10	14	9	12	15	12	7	8	0	10	0
R85		15	12	12	12	15	6	14	16	9	10	0
R86		11	14	12	12	10	6	14	16	9	0	0
R87		12	18	12	4	10	6	7	8	0	0	11
R88		15	12	9	16	15	12	0	16	0	0	11
R89		11	10	12	12	10	6	7	8	9	0	11
R90		10	10	12	4	5	12	0	0	0	0	11
R91		13	14	3	4	15	6	14	8	9	10	0
R92		9	14	12	12	10	6	7	0	18	10	0
R93		10	18	6	16	15	6	7	8	9	10	0
R94		11	10	9	8	15	6	14	0	0	10	0
R95		11	10	12	12	15	6	7	8	0	10	0
R96		13	14	12	8	10	12	7	8	9	10	0
R97		12	12	15	4	15	6	14	8	9	0	11
R98		13	14	15	16	10	12	14	16	9	0	11
R99		12	12	12	8	10	12	7	0	18	0	11
R100		12	12	6	8	10	6	7	8	9	10	11
R101		11	12	15	12	10	12	0	8	9	10	11
R102		16	14	15	12	0	6	7	16	0	0	0
R103		10	6	3	12	10	12	7	16	9	0	11
R104		11	14	12	8	15	6	7	8	0	10	11
R105		16	16	9	8	15	6	0	0	0	10	0
R106		12	8	12	12	10	6	14	8	9	0	0
R107		13	6	12	12	10	6	7	16	0	0	0
R108		15	12	12	8	5	6	7	8	9	10	0
R109		10	10	12	8	10	0	7	16	0	0	0
R110		13	10	9	12	15	12	0	8	0	0	11
R111		9	6	12	16	15	12	14	0	9	0	11
R112		11	16	15	8	5	6	0	8	0	0	11
R113		13	12	15	8	15	6	7	8	0	0	0
R114		10	12	12	8	10	6	7	8	9	10	0
R115		12	14	6	8	10	6	0	8	9	0	0
R116		14	16	12	4	10	6	14	8	9	0	0
R117		12	8	12	8	10	12	7	0	9	0	0
R118		11	14	12	8	5	12	7	8	9	0	11
R119		9	12	9	8	10	12	7	16	9	0	0
R120		10	14	12	12	10	12	14	0	9	0	0
R121		10	6	18	12	5	12	7	8	9	10	11
R122		12	10	15	12	10	0	14	0	9	10	11
R123		12	12	9	12	0	12	7	16	9	0	0
R124		12	12	9	8	10	12	7	8	9	0	11
R125		13	16	12	8	10	12	7	8	9	0	11
R126		15	10	9	8	15	6	7	16	0	10	11
R127		13	10	9	8	5	6	14	8	9	10	11
R128		12	16	15	12	0	12	14	0	0	0	0
R129		11	8	12	4	10	6	7	0	0	0	11
R130		9	14	9	8	10	18	7	8	9	10	11
R131		12	12	9	8	10	12	0	8	0	10	0
R132		12	16	15	12	0	0	14	8	0	0	0
R133		11	14	12	12	10	6	0	16	18	10	0
R134		13	8	12	12	10	6	14	16	9	0	11
R135		13	10	12	16	10	6	14	8	18	10	11
R136		12	12	18	8	10	6	7	8	9	10	11
R137		11	16	9	16	10	12	14	16	9	10	0
R138		12	8	6	8	10	0	7	8	0	10	11
R139		9	8	12	8	5	6	7	8	0	0	0
R140		13	12	12	8	15	6	7	16	9	0	0
R141		13	14	9	8	10	6	0	8	0	0	11
R142		14	12	9	4	15	12	14	8	9	0	11
R143		14	12	12	12	5	12	7	8	9	10	0
R144		12	16	3	12	15	0	7	0	0	0	0
R145		14	12	9	12	5	6	14	8	9	10	11
R146		11	14	9	4	15	0	14	8	9	10	0
R147		13	14	15	4	10	12	14	8	9	10	0
R148		10	16	9	8	10	6	7	0	0	0	11
R149		13	16	12	8	10	18	0	16	9	10	11
R150		12	12	12	8	10	18	0	16	9	10	11
R151		12	14	15	8	15	12	0	8	0	0	11
R152		11	12	15	16	10	12	7	8	18	10	11
R153		11	12	9	12	10	6	7	8	9	0	0
R154		9	6	15	4	10	12	0	8	0	10	0
R155		10	12	12	8	5	12	14	0	0	10	0
R156		13	12	6	12	5	18	7	0	0	10	11
R157		13	10	6	8	10	18	7	8	9	10	11
R158		13	12	6	12	10	18	14	8	9	10	0
R159		11	8	6	16	0	6	7	8	0	10	11
R160		13	16	9	16	10	12	14	8	9	10	11
R161		13	14	9	12	15	6	14	8	0	10	0
R162		11	14	9	12	10	12	0	0	9	10	11
R163		11	12	15	12	10	6	7	8	9	10	11
R164		14	14	15	12	10	6	7	0	9	0	0
R165		13	12	12	8	15	6	0	0	9	10	11
R166		15	12	9	8	15	6	14	8	18	10	11
R167		12	14	15	16	5	6	7	0	0	10	11
R168		13	12	9	12	0	6	7	0	9	10	11
R169		13	12	12	12	10	18	7	8	0	10	11
R170		14	14	9	12	5	18	7	8	9	0	0
R171		13	10	15	8	10	6	7	16	9	10	0
R172		12	14	6	12	10	18	14	8	9	0	0
R173		10	14	9	12	0	6	7	0	9	10	11
R174		11	12	9	8	10	12	0	16	0	0	11
R175		13	10	9	16	5	12	7	8	9	0	11
R176		12	12	12	12	10	6	7	8	0	0	0
R177		13	16	6	12	0	6	7	8	0	10	0
R178		11	10	3	8	10	12	14	0	9	10	11
R179		16	12	12	12	0	12	14	8	9	10	0
R180		9	14	12	12	10	6	7	16	9	10	0
R181		13	14	15	16	10	6	7	8	0	10	11
R182		11	14	12	8	15	6	14	8	9	10	11
R183		12	12	9	16	10	12	0	0	9	10	0
R184		13	14	12	12	10	6	7	16	9	0	11
R185		13	14	12	12	10	6	14	16	9	10	0
R186		9	8	9	12	10	0	0	0	9	10	11
R187		11	10	12	8	5	6	7	8	9	0	11
R188		12	16	9	12	10	12	7	0	9	10	0
R189		11	10	15	12	10	18	7	8	18	10	0
R190		13	16	9	8	10	12	7	8	9	10	0
R191		9	12	15	8	10	6	7	16	18	0	0
R192		12	8	9	12	15	12	14	8	9	10	0
R193		11	12	12	12	5	6	7	16	9	0	11
R194		13	12	9	12	15	12	14	8	9	10	0
R195		10	12	9	12	10	6	14	8	18	10	11
R196		10	8	15	8	15	0	7	8	9	10	11
R197		12	14	9	16	10	18	7	16	0	10	11
R198		13	14	12	8	5	12	14	8	9	10	11
R199		13	10	15	12	15	6	7	8	0	10	0
R200		14	14	6	16	15	6	14	0	0	0	0
R201		14	14	12	12	5	6	7	0	0	10	0
R202		13	12	9	8	15	12	7	8	9	10	0
R203		10	14	15	8	10	6	14	0	9	10	0
R204		12	12	6	8	15	12	14	8	9	0	11
R205		12	12	9	8	10	12	14	0	9	0	11
R206		11	14	15	8	15	12	14	8	9	0	11
R207		9	12	9	12	10	6	0	16	9	10	0
R208		11	8	6	8	15	6	14	8	9	0	11
R209		12	12	12	4	10	12	7	8	0	0	0
R210		11	12	12	12	5	12	0	0	18	0	0
R211		11	12	12	8	0	12	14	8	9	0	11
R212		10	8	6	12	0	6	14	8	9	0	11
R213		17	12	9	16	15	12	7	8	0	0	11
R214		12	8	18	8	5	18	7	8	0	0	11
R215		12	10	15	12	10	6	14	16	0	0	0
R216		11	14	6	4	5	6	7	8	9	10	11
R217		12	8	15	12	10	6	7	0	0	10	11
R218		14	12	9	8	10	12	0	8	9	10	11
R219		10	12	15	16	5	6	7	0	0	10	11
R220		8	14	15	16	0	12	0	8	18	10	0
R221		11	10	9	8	5	0	7	8	9	0	11
R222		13	12	15	16	10	0	7	8	9	0	11
R223		9	12	6	16	15	6	7	8	9	10	11
R224		12	10	9	12	10	12	7	8	0	10	0
R225		10	16	6	12	10	12	14	8	9	10	0
R226		10	12	12	4	15	0	14	16	18	10	0
R227		13	12	12	12	5	6	7	8	0	0	0
R228		9	10	9	12	15	12	7	8	9	0	0
R229		10	12	9	12	15	12	0	8	9	10	11
R230		10	10	15	8	10	12	0	8	9	0	11
R231		10	16	6	12	10	12	0	0	9	10	0
R232		13	12	12	12	10	6	0	8	9	10	0
R233		14	12	15	12	10	12	14	8	18	10	0
R234		10	12	12	12	0	12	7	8	0	10	11
R235		14	12	9	12	10	12	7	8	9	0	0
R236		12	12	15	12	10	6	14	8	9	0	11
R237		10	14	12	12	5	6	0	0	9	0	11
R238		13	14	9	16	15	6	7	16	9	10	0
R239		13	14	12	0	15	12	7	8	0	0	0
R240		14	14	9	8	5	0	7	16	0	0	0
R241		14	14	6	8	15	12	14	8	9	10	0
R242		15	14	9	12	10	0	0	16	18	0	0
R243		10	14	12	8	10	6	14	0	0	10	11
R244		12	10	12	8	15	6	7	0	0	10	0
R245		12	12	12	12	15	6	14	8	9	0	0
R246		15	8	9	12	5	12	7	0	9	10	0
R247		12	16	9	12	15	0	14	8	9	0	11
R248		16	16	6	12	15	12	14	0	0	10	0
R249		12	12	12	8	15	12	14	8	9	0	0
R250		13	12	12	12	10	12	7	16	9	0	11
R251		10	8	12	12	0	12	14	0	9	0	11
R252		13	12	9	12	10	12	14	8	0	0	11
R253		13	10	15	16	15	12	0	16	9	0	11
R254		10	12	9	8	10	12	14	0	9	10	0
R255		10	10	9	16	0	12	0	8	9	10	0
R256		9	12	12	4	10	12	14	16	0	0	0
R257		12	10	6	12	15	12	0	16	9	10	0
R258		14	16	12	4	10	0	0	8	9	10	11
R259		12	8	3	4	5	0	0	8	9	10	11
R260		12	14	9	8	5	6	0	8	9	10	0
R261		11	12	15	4	10	6	14	16	9	10	0
R262		10	10	12	12	15	0	7	8	0	10	11
R263		12	12	6	16	15	12	14	8	0	10	11
R264		11	12	6	16	10	6	7	8	0	10	11
R265		13	14	12	16	10	12	14	0	9	0	0
R266		13	12	12	12	15	0	7	0	0	0	11
R267		11	10	9	16	15	12	7	8	0	10	0
R268		14	18	12	16	5	6	0	16	9	0	11
R269		12	8	18	8	5	6	7	8	9	10	11
R270		13	10	15	12	10	12	14	8	0	0	0
R271		12	12	12	8	15	12	0	16	9	10	11
R272		13	12	15	16	5	6	7	8	9	0	0
R273		12	12	6	8	10	6	7	8	0	10	0
R274		11	8	15	12	15	12	0	0	18	0	0
R275		14	10	9	8	10	0	0	8	0	0	11
R276		15	14	9	12	15	18	14	16	9	10	0
R277		12	10	12	4	5	6	7	16	9	0	0
R278		12	14	9	12	10	6	14	8	18	10	11
R279		10	10	6	4	15	6	14	8	9	10	11
R280		11	16	9	12	5	6	7	8	0	0	11
R281		12	12	12	12	10	6	14	8	9	0	11
R282		14	10	15	16	10	6	14	0	9	0	0
R283		12	10	6	12	15	6	7	8	9	10	11
R284		14	10	9	4	5	6	7	16	18	10	0
R285		11	12	6	8	15	12	7	8	9	0	11
R286		14	10	9	4	10	6	7	16	9	0	11
R287		13	12	9	8	10	12	7	8	9	10	0
R288		13	14	6	12	15	6	7	16	0	10	11
R289		12	8	12	8	5	12	7	8	9	0	0
R290		13	14	15	16	10	12	14	8	9	10	0
R291		12	12	15	12	10	6	14	0	0	0	0
R292		10	14	6	8	10	0	7	8	9	0	11
R293		14	14	9	16	10	6	7	0	0	10	0
R294		12	12	15	4	10	6	7	16	9	10	11
R295		15	12	9	12	10	18	14	0	18	0	11
R296		10	16	6	12	10	6	7	8	0	0	0
R297		13	10	6	12	5	6	0	8	0	0	11
R298		11	14	15	8	15	0	14	16	0	10	11
R299		14	10	9	12	15	6	14	8	18	0	0
R300		14	14	15	12	10	6	7	8	9	10	11
R301		14	12	9	4	10	18	0	0	0	10	11
R302		13	14	15	12	15	12	7	8	9	10	0
R303		13	10	12	16	10	12	0	0	9	10	11
R304		9	16	12	12	10	6	14	8	9	0	11
R305		14	10	12	12	15	6	7	8	9	0	11
R306		12	14	6	8	5	12	14	16	0	10	0
R307		11	6	6	16	5	6	7	8	0	10	0
R308		8	8	12	8	10	12	7	8	18	10	0
R309		12	12	9	4	10	0	0	0	0	10	0
R310		10	6	12	12	10	12	7	16	9	0	11
R311		12	8	9	8	15	6	7	8	0	0	0
R312		13	10	6	8	5	12	7	8	0	0	0
R313		12	12	12	12	10	6	14	8	9	0	0
R314		11	14	12	8	10	12	7	8	9	10	0
R315		13	8	9	12	5	6	14	8	0	10	11
R316		11	14	9	12	15	18	14	0	9	0	0
R317		11	14	9	8	5	18	0	8	9	10	0
R318		11	10	12	16	10	12	14	8	0	10	0
R319		9	14	6	16	5	6	7	8	9	10	0
R320		9	12	12	8	15	6	7	8	9	10	0
R321		11	10	15	0	10	6	0	8	9	10	11
R322		10	10	9	8	10	0	7	0	0	10	11
R323		13	10	15	4	5	12	14	16	0	10	0
R324		11	8	12	8	10	0	0	8	18	0	0
R325		12	10	9	8	10	6	7	16	0	0	0
R326		15	10	12	16	15	12	14	8	9	0	0
R327		13	14	12	16	10	6	0	8	0	0	0
R328		9	12	12	4	5	12	14	8	0	10	11
R329		17	8	12	12	15	6	7	8	9	10	11
R330		10	8	12	16	5	12	14	0	9	0	11
R331		14	12	15	12	0	6	0	0	9	10	11
R332		13	12	3	12	5	12	7	0	9	10	0
R333		12	12	12	12	15	12	7	0	18	0	11
R334		14	14	15	12	10	12	14	0	9	10	0
R335		12	10	12	4	15	6	7	8	18	10	11
R336		14	14	15	4	15	12	7	16	0	10	11
R337		13	10	15	12	5	6	14	8	9	0	11
R338		14	14	12	12	10	0	7	16	9	10	0
R339		11	16	18	0	10	6	7	8	9	10	0
R340		12	16	9	4	15	6	7	8	9	10	0
R341		12	14	9	12	10	6	14	8	9	0	0
R342		14	10	9	8	5	6	7	8	0	0	0
R343		7	12	12	16	5	12	7	0	18	10	0
R344		15	12	18	8	10	6	0	0	9	0	0
R345		14	10	15	8	15	6	7	8	9	10	0
R346		9	16	12	8	10	6	7	8	9	0	0
R347		14	10	12	4	0	6	0	8	0	10	0
R348		9	12	12	12	15	6	14	8	9	0	0
R349		13	12	9	8	10	6	7	0	0	0	11
R350		13	10	6	12	15	12	7	0	9	0	11
R351		6	12	12	8	15	18	7	16	9	10	0
R352		13	10	15	0	10	6	7	8	9	0	0
R353		13	14	6	16	15	6	14	8	0	10	0
R354		9	10	15	12	15	6	7	8	9	10	0
R355		12	14	12	8	15	12	0	0	0	10	11
R356		12	12	15	16	10	6	7	8	9	10	0
R357		14	8	15	8	5	18	14	8	9	0	0
R358		11	12	9	4	10	6	7	0	9	10	11
R359		12	14	9	12	10	12	7	8	9	10	11
R360		16	16	9	8	5	12	7	0	9	0	0
R361		12	14	9	12	5	12	14	8	9	0	11
R362		8	12	6	8	15	0	0	8	9	0	0
R363		14	14	12	12	15	12	0	8	18	0	0
R364		12	10	12	12	10	6	0	0	9	10	11
R365		12	10	9	8	10	6	7	16	9	10	0
R366		9	14	3	8	15	12	14	0	9	0	11
R367		13	10	12	12	10	12	7	8	9	0	0
R368		14	14	9	8	5	6	7	8	0	10	11
R369		15	8	12	16	15	6	0	16	9	10	0
R370		12	14	9	8	10	6	14	0	9	10	11
R371		12	14	12	8	10	0	14	0	0	10	11
R372		14	12	12	12	15	6	0	0	0	10	11
R373		14	14	12	4	5	6	0	0	0	0	0
R374		13	10	12	8	5	6	7	16	0	10	11
R375		14	8	18	16	15	12	14	0	9	0	11
R376		12	6	15	8	5	12	7	8	9	0	0
R377		10	10	12	12	15	12	0	0	9	10	0
R378		13	8	15	12	10	12	7	8	0	10	0
R379		14	10	12	8	5	6	7	8	9	10	11
R380		13	8	9	12	0	6	7	8	9	0	11
R381		13	14	9	8	0	6	0	8	9	0	0
R382		12	10	9	12	10	12	7	8	18	10	11
R383		13	12	12	4	5	0	7	0	0	10	0
R384		13	12	9	12	0	18	7	8	9	0	0
R385		13	14	12	12	10	12	14	8	9	0	11
R386		13	8	9	4	15	12	7	8	9	10	11
R387		12	10	12	12	10	12	14	8	0	10	11
R388		12	18	15	12	10	12	7	0	9	10	0
R389		6	14	12	12	10	6	7	0	0	10	0
R390		14	12	9	8	10	6	0	8	0	0	11
R391		13	14	9	12	5	12	0	8	9	10	11
R392		12	10	9	12	5	0	14	16	9	10	11
R393		13	12	3	12	10	6	0	16	9	10	11
R394		14	14	15	8	0	6	7	8	18	0	11
R395		8	12	12	8	10	12	14	0	0	10	11
R396		15	12	9	16	10	12	0	0	9	10	0
R397		9	12	15	12	10	6	7	0	0	10	0
R398		13	10	15	8	0	6	7	8	9	0	0
R399		14	14	6	12	5	0	7	8	0	0	11
R400		12	10	9	8	15	0	7	8	9	0	11
R401		11	14	9	8	5	12	7	8	9	0	11
R402		10	10	15	12	15	12	7	0	9	0	11
R403		11	6	9	4	15	12	7	8	0	0	11
R404		13	10	18	8	15	12	7	8	9	10	0
R405		11	12	12	12	5	6	14	16	18	10	0
R406		10	12	15	8	10	6	7	16	9	10	11
R407		11	16	12	8	15	6	7	16	9	0	11
R408		14	12	12	8	10	12	14	8	9	10	0
R409		13	14	12	12	15	6	7	8	0	0	0
R410		10	10	6	8	10	6	7	8	9	0	0
R411		14	12	9	12	10	6	0	8	9	0	0
R412		13	8	15	8	15	0	14	8	0	10	11
R413		11	12	15	12	15	6	7	8	9	0	11
R414		13	12	12	16	5	12	7	0	0	10	0
R415		10	10	15	16	15	6	14	16	9	10	0
R416		15	12	12	8	10	6	7	8	9	0	0
R417		12	12	12	8	10	0	7	8	9	10	0
R418		12	14	3	12	5	12	7	16	0	10	11
R419		15	6	9	12	15	12	14	16	0	10	0
R420		11	14	9	8	5	6	14	8	0	0	11
R421		9	14	12	8	10	12	7	8	9	10	11
R422		11	12	12	8	10	6	7	0	9	10	0
R423		14	18	9	4	10	6	14	8	9	0	11
R424		11	16	15	8	10	12	7	0	9	0	0
R425		14	14	9	12	10	12	7	8	9	10	0
R426		10	12	12	8	10	18	7	8	9	10	11
R427		13	16	12	8	10	6	14	0	9	10	11
R428		12	12	9	8	5	12	7	16	9	0	0
R429		10	10	15	8	10	6	7	0	9	10	0
R430		13	16	9	4	10	12	14	0	0	10	11
R431		7	6	15	12	10	12	14	8	9	0	11
R432		13	10	12	16	5	6	7	8	9	0	0
R433		14	10	9	8	0	12	14	0	9	0	11
R434		11	12	15	12	10	6	0	0	9	0	0
R435		14	18	6	16	15	6	7	8	9	10	0
R436		10	10	9	12	10	18	7	8	9	10	11
R437		14	10	15	8	10	12	0	8	9	10	11
R438		10	10	9	8	5	6	7	8	0	10	11
R439		11	16	15	8	15	0	0	16	0	10	0
R440		15	16	15	12	0	6	14	16	9	0	0
R441		13	6	15	12	10	6	14	8	9	0	11
R442		12	14	9	16	10	0	7	0	9	10	11
R443		13	14	9	4	5	12	7	16	0	0	0
R444		12	14	15	12	10	12	14	0	0	10	0
R445		12	12	15	4	10	12	0	0	9	10	0
R446		11	14	9	8	10	12	14	8	0	10	0
R447		11	10	12	8	10	6	14	8	18	10	0
R448		12	12	12	8	15	0	14	16	0	0	0
R449		12	10	6	12	15	0	7	16	9	10	11
R450		12	12	12	8	10	6	0	0	18	0	11
R451		14	16	6	4	5	12	7	0	9	10	11
R452		13	8	12	8	15	6	14	16	18	10	11
R453		12	14	9	8	15	6	7	16	9	10	0
R454		14	12	6	12	5	12	7	8	9	0	0
R455		14	10	9	12	10	12	7	0	9	10	0
R456		13	12	9	4	10	12	7	16	0	10	0
R457		10	16	12	8	10	18	7	16	9	0	0
R458		15	8	12	8	15	12	7	8	9	0	11
R459		11	14	9	8	5	12	7	8	9	10	0
R460		14	14	12	8	5	12	14	0	0	10	11
R461		11	12	6	12	10	0	7	0	0	10	11
R462		11	4	12	12	10	12	7	8	0	10	0
R463		13	14	12	4	15	6	7	0	9	10	0
R464		13	10	9	0	10	6	7	16	9	0	11
R465		12	14	12	16	10	6	7	0	0	10	11
R466		11	6	6	12	10	12	7	0	9	10	0
R467		12	16	9	12	5	12	7	16	0	0	11
R468		14	10	15	16	10	6	14	8	9	10	11
R469		13	14	6	12	10	6	0	8	0	10	11
R470		10	16	6	8	5	6	14	8	0	0	11
R471		10	16	15	8	15	12	7	8	0	10	11
R472		15	12	15	12	10	6	14	16	9	0	0
R473		15	8	9	12	10	18	0	8	0	10	0
R474		12	12	12	8	10	6	14	8	9	0	11
R475		11	14	9	16	10	18	14	0	0	10	11
R476		12	10	12	16	0	0	14	8	0	10	0
R477		13	10	6	8	10	6	0	8	9	10	11
R478		11	12	12	8	10	12	7	8	9	0	0
R479		11	6	12	16	5	6	7	8	0	10	0
R480		12	12	12	12	5	6	14	0	0	10	0
R481		14	10	9	8	0	12	7	8	9	10	11
R482		12	14	9	16	15	12	7	8	9	10	0
R483		10	12	9	16	5	12	14	8	0	10	11
R484		12	12	12	8	10	0	14	0	0	10	11
R485		14	10	15	16	5	12	7	8	18	0	0
R486		15	14	9	4	15	12	14	8	9	0	0
R487		13	12	12	8	10	12	7	16	9	10	0
R488		11	14	6	12	5	0	7	0	18	10	0
R489		12	10	12	12	15	12	0	0	9	10	11
R490		13	6	15	8	10	6	7	0	9	0	0
R491		10	8	6	16	10	18	7	8	9	0	0
R492		12	10	9	12	0	6	7	16	9	10	11
R493		12	12	12	4	5	6	7	16	9	10	11
R494		9	14	12	8	10	6	14	0	18	0	0
R495		15	10	9	12	15	18	7	8	0	0	11
R496		11	16	9	8	0	12	0	16	18	10	11
R497		12	6	9	12	10	12	0	16	0	0	0
R498		12	12	9	4	0	6	14	8	9	0	0
R499		14	14	9	12	5	6	14	8	9	10	0
R500		9	12	9	12	10	6	0	8	0	0	11
R501		11	12	9	12	5	6	0	16	9	0	0
R502		12	12	3	12	0	12	14	0	9	0	0
R503		15	12	9	16	5	18	7	8	9	0	11
R504		15	10	9	4	15	12	14	8	0	0	0
R505		12	10	15	12	15	18	14	16	9	10	11
R506		14	14	12	8	15	18	14	8	18	0	0
R507		12	12	9	16	5	6	7	0	9	0	0
R508		11	6	12	8	15	12	7	0	9	10	0
R509		10	12	9	8	10	6	7	16	9	10	0
R510		14	12	12	12	10	12	14	8	9	10	11
R511		12	10	9	8	0	12	14	8	0	10	0
R512		15	8	9	4	10	12	0	0	9	10	0
R513		13	12	9	4	10	12	7	8	9	10	11
R514		11	12	12	8	15	6	7	8	0	10	11
R515		9	10	15	12	10	12	7	8	18	10	0
R516		14	16	9	16	15	12	0	0	9	10	11
R517		12	16	9	8	5	12	7	16	9	0	0
R518		11	12	15	4	10	6	14	8	0	10	0
R519		11	8	12	12	5	6	14	0	0	10	11
R520		11	14	15	12	10	12	7	8	9	0	11
R521		11	16	9	8	10	6	7	0	0	10	11
R522		10	12	12	8	15	0	7	8	9	10	0
R523		16	14	12	16	10	18	7	16	0	10	0
R524		13	12	15	8	5	6	7	0	9	10	0
R525		11	14	15	16	10	6	0	8	9	10	0
R526		12	14	12	16	5	6	14	8	9	0	0
R527		11	12	9	8	15	12	14	8	0	10	0
R528		15	8	9	16	5	6	14	8	0	10	0
R529		7	12	9	16	15	6	14	8	9	0	11
R530		14	10	15	16	10	6	7	0	0	0	0
R531		12	14	12	8	5	18	0	16	0	10	0
R532		12	12	15	12	15	12	7	16	0	0	11
R533		8	16	12	8	10	12	7	8	18	10	0
R534		12	10	9	12	15	0	14	8	9	10	11
R535		16	4	12	4	5	6	7	8	18	0	0
R536		14	12	12	12	5	6	0	16	9	0	0
R537		13	14	9	12	5	6	7	8	18	10	11
R538		10	12	12	12	5	6	14	8	9	10	11
R539		13	12	12	16	15	12	14	8	0	0	11
R540		15	12	15	8	15	12	14	8	9	10	0
R541		10	12	9	4	10	12	0	8	0	10	0
R542		13	10	9	8	10	12	14	0	9	10	11
R543		15	12	9	12	10	6	14	0	0	0	0
R544		12	12	9	4	15	12	7	16	0	0	11
R545		13	14	9	12	15	0	14	8	18	0	0
R546		13	14	6	8	5	6	7	16	9	0	11
R547		14	10	6	12	10	12	14	8	0	0	11
R548		14	14	3	16	15	12	7	8	9	0	0
R549		16	16	12	16	0	6	7	8	0	10	0
R550		13	10	12	12	15	6	0	0	9	10	11
R551		10	10	12	12	15	0	7	16	9	10	0
R552		9	8	15	12	5	12	7	16	9	0	0
R553		12	4	12	8	10	6	7	0	0	10	0
R554		14	14	6	12	10	6	14	8	18	0	0
R555		11	12	6	8	10	12	7	8	9	0	11
