500 steps, 10000 repititions, hazard 0.030000, tr 24
clutch size	1	2	3	4	5	6	7	8	9	10	11
R57		11	12	12	16	9	15	17	8	18	14	10
R58		12	12	9	16	14	15	17	12	18	5	14
R59		11	10	15	12	15	16	17	12	18	5	6
R60		10	14	9	12	14	16	16	13	9	17	7
R61		12	12	12	8	9	6	0	17	9	14	18
R62		11	14	12	16	14	12	7	11	13	14	11
R63		12	12	18	12	9	16	10	11	10	18	5
R64		13	12	12	16	14	12	12	17	13	18	18
R65		16	14	12	12	14	16	10	17	14	14	14
R66		10	14	18	16	14	10	17	0	14	5	14
R67		12	10	12	4	14	10	13	16	5	5	18
R68		14	12	6	12	19	8	10	17	13	5	16
R69		13	12	15	16	19	16	17	5	12	14	18
R70		12	12	15	16	14	4	11	17	11	17	18
R71		13	12	15	16	19	4	7	13	14	18	18
R72		14	14	15	8	5	16	12	4	6	14	9
R73		12	14	15	16	14	11	11	8	9	18	18
R74		12	16	18	16	9	16	12	17	14	10	10
R75		17	14	9	8	19	16	10	16	14	18	13
R76		11	10	9	12	9	10	5	0	9	8	17
R77		11	12	9	12	9	15	7	17	10	4	14
R78		11	10	12	8	15	10	11	5	0	17	4
R79		11	14	6	8	10	15	11	5	4	13	4
R80		14	10	12	12	14	6	10	17	10	14	9
R81		13	14	18	8	14	11	9	17	18	14	18
R82		11	10	15	8	15	15	12	7	9	10	13
R83		15	10	18	12	10	16	4	5	5	18	5
R84		10	10	12	8	14	10	4	10	10	8	18
R85		14	10	12	12	15	11	10	9	0	4	12
R86		13	12	6	8	5	10	17	17	12	10	13
R87		15	14	9	16	5	10	13	9	4	10	18
R88		9	12	9	8	19	10	16	12	5	14	14
R89		11	8	12	12	10	11	16	9	5	18	16
R90		10	10	12	16	9	10	12	17	18	11	18
R91		9	18	18	8	14	10	12	17	18	13	9
R92		10	10	9	12	9	6	10	12	17	9	13
R93		13	16	15	12	14	4	17	17	18	14	7
R94		14	6	15	16	5	5	11	17	13	4	13
R95		13	14	9	12	9	16	16	10	11	18	9
R96		14	14	12	16	5	0	17	13	12	10	14
R97		14	14	12	12	5	10	12	17	9	13	10
R98		13	12	9	8	14	5	16	12	12	18	9
R99		11	12	6	12	4	10	11	17	4	18	18
R100		11	16	6	8	14	5	13	13	0	9	13
R101		13	16	12	8	5	9	13	13	18	17	9
R102		15	12	12	8	10	16	16	10	9	13	9
R103		14	16	18	12	14	16	11	17	12	18	14
R104		14	14	15	12	14	16	16	17	10	17	18
R105		11	4	12	12	10	6	12	17	18	9	14
R106		13	14	15	12	14	16	12	17	12	13	16
R107		11	12	12	16	14	4	7	5	14	14	12
R108		13	12	18	16	9	11	16	17	14	13	16
R109		13	12	12	4	10	11	9	17	18	18	12
R110		13	14	12	12	5	11	17	17	7	9	16
R111		12	10	15	12	14	15	17	12	13	18	9
R112		12	14	9	12	14	11	9	13	10	7	0
R113		12	14	15	16	15	15	11	13	9	9	18
R114		11	8	12	12	9	10	5	11	9	13	9
R115		12	12	12	16	15	5	13	10	14	6	4
R116		12	14	15	16	9	9	5	17	18	18	13
R117		9	14	15	16	10	6	4	13	18	4	13
R118		13	14	12	16	14	10	0	12	14	18	12
R119		10	12	12	8	14	10	16	13	14	12	12
R120		11	16	12	8	9	15	12	10	17	17	12
R121		9	14	12	8	10	16	12	13	12	18	18
R122		14	14	15	16	10	10	7	13	18	18	13
R123		12	14	12	12	9	5	11	10	13	14	13
R124		13	14	12	16	15	16	17	4	18	18	4
R125		12	12	12	12	15	4	12	0	9	16	5
R126		11	12	9	16	19	10	12	11	4	18	18
R127		14	14	6	12	14	6	12	13	11	4	10
R128		12	14	12	12	19	15	4	17	17	11	18
R129		14	16	12	16	9	6	11	13	9	10	12
R130		9	14	9	4	5	16	11	17	13	18	10
R131		13	12	12	8	15	16	0	4	17	10	12
R132		13	8	12	16	10	12	11	12	18	11	18
R133		11	10	18	12	14	9	12	12	10	4	13
R134		12	12	15	12	10	5	7	17	5	11	14
R135		12	10	12	12	4	16	12	10	18	9	14
R136		12	10	15	8	10	11	4	17	5	18	10
R137		10	12	18	12	14	6	10	12	9	18	11
R138		13	10	6	12	9	10	12	13	16	0	9
R139		12	8	18	8	14	6	11	13	4	17	7
R140		15	14	15	12	5	0	15	13	14	11	14
R141		9	12	9	12	9	10	11	17	5	13	18
R142		15	10	12	12	14	15	7	13	9	13	4
R143		12	14	9	12	10	10	10	12	16	12	13
R144		11	12	12	12	10	10	17	12	10	13	12
R145		14	14	12	16	19	16	17	10	5	13	13
R146		10	12	6	12	9	15	11	10	18	5	18
R147		12	14	12	8	10	16	16	13	4	18	18
R148		14	10	15	12	14	15	17	13	5	17	14
R149		13	10	9	12	10	6	16	13	6	10	18
R150		11	8	15	8	9	15	6	8	7	18	18
R151		15	16	15	8	14	16	11	17	5	14	16
R152		12	12	12	8	10	12	17	10	10	10	14
R153		14	6	9	16	14	16	11	17	10	4	9
R154		11	12	15	12	9	10	16	13	5	10	12
R155		9	10	12	12	5	14	0	12	18	6	6
R156		12	12	12	16	10	12	10	12	18	10	0
R157		12	12	9	16	5	10	11	6	10	5	18
R158		12	16	15	16	15	12	4	6	7	13	10
R159		8	14	12	12	14	6	7	4	9	9	0
R160		9	12	12	12	14	16	16	4	6	6	11
R161		14	10	12	12	15	16	11	13	12	14	14
R162		8	14	9	8	14	16	12	9	14	18	18
R163		14	12	9	12	9	15	10	12	6	13	17
R164		15	10	12	12	14	16	11	8	17	5	13
R165		12	12	9	16	9	11	12	11	18	5	13
R166		14	12	12	12	10	15	4	16	13	18	18
R167		13	8	9	12	14	11	13	16	9	16	18
R168		13	12	9	8	5	16	11	13	4	6	14
R169		11	12	9	16	14	16	10	10	10	17	4
R170		11	12	15	16	5	10	17	12	18	12	18
R171		10	14	12	12	15	10	12	0	13	18	14
R172		11	16	9	8	14	12	5	12	14	5	13
R173		8	14	9	16	19	16	16	8	17	13	13
R174		12	10	12	8	14	16	11	13	18	9	18
R175		13	10	12	8	15	12	7	17	18	18	12
R176		14	10	12	8	14	11	12	13	13	0	18
R177		14	12	12	8	10	16	13	9	14	9	11
R178		13	10	9	16	10	11	16	6	9	18	6
R179		16	16	15	12	15	16	13	0	11	9	16
R180		13	10	12	8	15	16	17	10	16	18	10
R181		9	14	12	8	15	4	11	5	9	9	5
R182		12	10	15	16	9	10	9	4	18	7	13
R183		11	8	9	16	14	14	11	17	9	8	14
R184		15	14	15	16	15	15	17	4	10	11	17
R185		11	8	12	12	15	11	12	17	18	12	9
R186		12	10	15	12	9	10	9	12	18	14	11
R187		10	12	9	8	14	15	4	10	14	10	18
R188		11	12	12	12	14	9	10	13	11	18	18
R189		15	12	12	0	14	10	12	9	18	13	13
R190		12	12	9	12	9	16	9	11	18	14	14
R191		11	16	9	8	14	15	17	9	6	17	13
R192		10	12	12	12	14	15	17	13	6	17	5
R193		14	12	12	16	14	11	11	13	12	16	13
R194		9	16	9	12	15	16	12	9	10	12	10
R195		12	12	12	8	15	10	10	5	13	18	12
R196		13	14	9	12	5	16	16	10	13	11	18
R197		15	10	12	16	19	9	7	17	9	14	12
R198		12	10	12	8	4	10	5	13	13	14	4
R199		10	12	12	4	9	12	6	17	14	9	18
R200		12	16	6	16	15	0	9	13	18	18	12
R201		12	16	12	8	14	10	16	13	16	11	18
R202		11	14	12	12	10	16	7	13	13	13	10
R203		12	12	9	12	15	4	16	6	12	13	12
R204		14	16	12	16	14	16	10	13	16	6	6
R205		14	14	12	8	19	11	11	8	14	7	13
R206		12	10	12	12	19	5	9	16	18	14	6
R207		11	12	15	16	14	15	17	17	14	16	13
R208		13	14	9	16	15	16	12	17	12	6	6
R209		14	14	9	12	19	16	15	9	18	17	7
R210		12	12	12	8	14	4	10	10	6	14	5
R211		13	14	9	8	19	10	9	12	9	12	5
R212		13	12	9	8	19	6	16	5	18	6	18
R213		13	12	9	12	10	16	4	17	18	4	14
R214		13	10	18	8	9	6	6	17	18	12	9
R215		14	14	15	16	19	11	7	12	18	5	5
R216		10	12	9	16	4	6	11	12	18	18	18
R217		13	8	12	12	14	11	17	8	14	13	9
R218		12	8	9	12	14	10	10	12	18	13	5
R219		14	12	15	4	10	11	16	5	12	4	9
R220		13	14	15	12	15	6	11	13	18	18	13
R221		11	8	12	16	9	15	17	12	6	13	10
R222		13	10	9	12	5	16	17	0	7	18	13
R223		12	16	9	12	19	11	7	10	13	10	10
R224		13	12	12	12	9	15	16	8	14	13	9
R225		12	16	9	16	9	16	16	17	17	9	12
R226		12	10	15	16	10	9	12	13	18	6	18
R227		11	14	15	12	10	6	11	10	4	9	7
R228		10	12	15	16	10	9	10	13	14	13	17
R229		13	12	15	12	14	16	6	13	18	16	14
R230		12	12	9	8	15	11	7	12	4	9	18
R231		11	14	15	12	9	5	16	13	18	18	13
R232		14	12	12	12	10	12	17	11	18	9	13
R233		13	12	15	8	4	9	9	11	5	5	18
R234		14	16	9	12	14	15	12	17	16	17	14
R235		11	14	15	12	14	15	11	13	4	18	18
R236		12	16	18	16	10	10	6	10	14	12	10
R237		12	16	12	8	14	16	11	10	13	17	17
R238		11	12	15	16	19	10	17	11	4	14	13
R239		13	12	9	12	14	12	11	13	13	18	5
R240		11	14	9	12	14	16	4	17	5	7	11
R241		13	10	9	12	10	5	13	8	9	18	9
R242		16	14	12	12	14	15	13	11	12	18	5
R243		13	8	15	16	15	4	17	13	12	5	14
R244		13	8	15	12	19	12	12	9	10	14	14
R245		16	10	15	4	5	9	12	17	17	5	12
R246		12	8	6	16	10	10	10	16	5	14	5
R247		11	14	15	4	14	10	16	17	13	17	18
R248		11	10	15	12	19	11	7	17	14	17	13
R249		11	16	9	4	5	10	12	9	13	18	18
R250		12	6	12	16	19	10	13	13	4	14	17
R251		15	16	9	12	14	16	11	17	14	18	16
R252		12	14	12	16	14	10	9	12	18	17	13
R253		15	14	15	8	14	16	16	10	14	18	10
R254		8	14	9	8	9	10	16	16	13	18	16
R255		11	14	12	8	19	16	7	13	14	9	16
R256		10	14	15	8	5	10	13	17	6	14	18
R257		14	16	12	12	9	10	13	12	9	0	14
R258		13	6	12	8	9	12	5	16	10	4	14
R259		14	8	15	16	14	16	16	17	6	12	18
R260		11	14	15	12	15	10	7	0	18	6	11
R261		9	14	6	8	14	6	9	17	9	13	18
R262		16	14	15	16	9	4	17	17	18	12	13
R263		16	10	15	12	15	16	6	16	12	16	13
R264		13	10	12	8	14	12	16	10	9	10	14
R265		11	14	9	8	9	11	17	11	14	13	5
R266		14	14	18	16	14	16	11	17	12	10	15
R267		13	10	12	12	14	10	12	0	18	8	14
R268		13	12	6	8	14	15	12	6	13	9	18
R269		8	10	12	12	10	16	9	17	12	18	14
R270		10	14	12	8	14	9	11	12	7	14	14
R271		12	14	12	12	9	6	11	5	13	14	18
R272		10	10	12	8	9	11	11	12	14	7	13
R273		11	12	12	16	19	9	7	5	18	7	18
R274		13	12	12	8	4	11	10	13	14	10	18
R275		12	8	15	16	0	16	13	9	17	10	10
R276		9	14	12	8	10	16	17	12	18	5	18
R277		15	14	12	12	14	10	10	17	11	9	18
R278		11	12	12	12	14	15	15	17	0	17	14
R279		11	12	15	12	9	11	7	13	17	16	5
R280		14	8	12	16	9	16	12	17	18	6	14
R281		12	16	15	4	10	12	12	8	18	18	11
R282		15	12	6	8	14	15	10	5	12	13	10
R283		14	12	15	16	14	11	11	16	18	17	9
R284		14	16	6	12	14	12	11	13	13	18	9
R285		12	16	18	8	10	15	15	8	18	11	5
R286		13	10	6	8	10	15	16	10	14	18	12
R287		14	8	12	8	10	10	13	17	13	18	12
R288		13	16	12	16	0	6	17	12	6	13	6
R289		11	14	15	8	9	15	7	10	13	14	9
R290		12	14	9	16	14	10	16	11	14	11	13
R291		15	14	18	16	10	0	12	13	12	14	6
R292		13	14	15	12	10	11	17	16	17	18	18
R293		16	12	6	12	9	6	11	13	10	14	10
R294		11	14	15	16	9	11	9	0	13	11	7
R295		12	14	12	8	10	9	17	5	11	4	10
R296		12	10	6	12	14	16	17	13	9	18	18
R297		13	12	12	8	10	16	6	10	13	13	14
R298		13	12	6	12	9	10	16	5	9	18	18
R299		11	14	12	8	14	6	11	13	18	4	18
R300		13	12	12	0	10	11	10	12	9	13	9
R301		12	14	12	16	10	10	17	4	6	14	18
R302		11	12	12	16	14	10	11	12	6	5	18
R303		12	12	15	16	14	16	4	11	9	10	12
R304		9	12	15	12	10	11	9	17	13	4	6
R305		14	10	9	0	4	10	17	13	9	18	12
R306		12	14	12	16	14	10	6	17	13	14	18
R307		11	14	15	16	9	6	11	8	14	9	18
R308		16	10	12	12	14	4	13	12	5	10	12
R309		9	12	9	12	5	16	16	17	18	13	9
R310		14	6	15	16	9	12	9	14	9	13	18
R311		9	10	9	16	4	11	10	9	14	11	13
R312		11	14	12	16	5	16	11	10	14	9	17
R313		9	14	12	16	14	16	9	12	10	17	12
R314		14	16	9	16	15	10	17	0	5	8	18
R315		12	14	9	12	9	11	12	7	18	18	16
R316		12	14	15	4	14	10	17	9	17	4	14
R317		13	4	12	12	14	15	12	7	11	18	13
R318		12	12	12	12	14	10	16	17	5	18	14
R319		13	12	15	12	10	10	11	17	9	17	12
R320		12	10	12	16	9	11	13	0	18	4	12
R321		11	10	15	16	14	9	16	6	18	6	18
R322		12	12	9	12	10	15	12	17	9	9	4
R323		11	16	9	16	9	10	11	16	6	13	18
R324		11	10	9	16	14	16	12	10	18	14	13
R325		15	10	12	12	14	16	11	9	18	13	10
R326		13	10	15	12	19	11	17	4	14	18	18
R327		10	16	6	4	5	15	11	5	18	13	12
R328		13	10	9	12	9	16	7	9	9	13	5
R329		9	8	9	12	14	6	10	4	13	10	18
R330		12	8	6	12	14	9	17	10	12	18	16
R331		13	12	12	12	10	0	14	16	7	14	5
R332		12	16	12	12	4	16	6	10	4	11	14
R333		9	12	9	12	14	11	17	10	10	6	10
R334		8	14	15	16	14	4	17	0	7	10	9
R335		16	16	6	12	19	11	12	8	11	10	5
R336		11	14	12	16	14	12	12	12	9	4	11
R337		13	16	15	8	9	16	11	16	9	18	6
R338		8	12	12	12	14	15	11	17	6	10	12
R339		11	16	15	4	9	12	10	13	7	7	9
R340		9	14	18	12	14	16	0	12	10	12	18
R341		14	12	15	16	10	16	11	11	13	14	18
R342		13	10	12	8	5	16	17	6	5	18	14
R343		14	18	12	16	10	15	0	12	12	18	18
R344		13	12	18	16	14	10	12	5	13	13	9
R345		12	14	9	4	5	16	17	13	4	4	12
R346		6	10	9	12	9	10	17	17	18	18	5
R347		12	12	15	8	10	6	16	17	14	5	9
R348		13	16	12	12	10	15	11	9	9	6	18
R349		15	14	12	12	14	12	12	17	4	14	13
R350		14	8	12	12	14	10	13	10	4	13	14
R351		15	14	15	12	5	15	11	5	18	10	18
R352		13	12	6	4	10	6	16	8	5	18	10
R353		9	10	9	4	14	12	17	12	14	13	18
R354		13	14	18	8	14	11	17	13	18	18	13
R355		12	12	12	8	14	16	12	13	18	13	0
R356		11	12	15	12	10	10	11	13	9	11	10
R357		12	10	6	12	14	11	11	10	13	18	13
R358		11	12	6	4	14	15	17	9	6	9	18
R359		13	10	15	16	5	16	11	12	16	10	17
R360		14	12	15	12	9	16	6	17	18	12	18
R361		13	6	12	16	14	10	11	17	18	10	9
R362		13	16	12	8	9	16	16	10	0	9	18
R363		13	10	9	12	9	10	9	10	13	10	18
R364		11	8	9	16	14	15	17	12	18	13	10
R365		12	12	12	16	15	15	16	7	14	18	6
R366		14	12	18	12	9	10	7	17	18	11	14
R367		10	16	12	8	9	9	9	11	18	18	4
R368		9	12	6	12	14	16	16	11	18	14	10
R369		12	12	12	12	4	10	12	12	18	17	10
R370		13	12	12	12	15	0	17	11	18	18	15
R371		12	14	15	12	5	6	10	13	18	11	18
R372		8	12	6	8	19	10	10	12	6	4	6
R373		14	14	12	16	9	16	12	12	15	9	12
R374		13	14	12	8	5	16	17	5	4	11	13
R375		11	8	9	4	15	10	10	5	18	18	4
R376		13	12	18	8	14	16	17	9	14	10	14
R377		11	12	9	8	5	6	17	12	18	6	18
R378		11	12	12	12	14	16	7	17	12	10	4
R379		12	12	9	16	9	15	6	17	18	13	13
R380		10	10	15	8	4	12	11	10	0	14	10
R381		14	12	12	8	15	12	4	10	9	5	10
R382		14	10	18	12	14	9	7	16	11	10	9
R383		15	16	6	12	14	16	11	5	18	18	18
R384		14	14	12	12	10	16	5	12	18	18	15
R385		14	8	12	12	10	5	16	4	9	14	11
R386		9	8	9	12	14	9	11	17	13	10	9
R387		15	14	15	4	5	10	11	17	18	18	15
R388		14	14	12	12	10	16	11	12	7	12	0
R389		13	16	15	12	14	16	16	11	18	14	5
R390		12	12	9	8	5	9	0	15	13	10	9
R391		13	8	12	12	14	16	16	17	18	18	9
R392		15	14	9	8	14	16	12	17	9	13	18
R393		9	16	12	8	14	6	6	12	5	10	12
R394		14	14	15	8	14	16	17	5	18	10	7
R395		10	12	12	12	10	16	13	11	10	12	14
R396		11	10	15	12	10	16	16	5	10	13	14
R397		12	14	6	8	0	15	11	4	16	14	18
R398		11	10	18	4	14	6	10	17	9	13	18
R399		11	12	9	16	19	12	12	13	10	10	13
R400		11	8	12	12	14	16	5	17	9	10	10
R401		11	8	12	16	9	16	17	17	16	6	9
R402		9	12	15	8	14	6	10	13	10	12	13
R403		14	14	15	12	9	16	16	7	0	9	11
R404		12	10	12	8	9	4	0	10	10	18	14
R405		10	10	12	16	14	4	16	17	18	18	9
R406		8	14	12	12	15	4	10	10	14	0	11
R407		11	10	12	12	15	10	10	11	18	9	7
R408		12	4	9	12	14	16	17	11	18	18	7
R409		15	18	15	4	9	10	0	17	6	13	10
R410		16	10	18	16	14	16	15	17	9	0	17
R411		12	16	15	12	9	6	13	16	18	10	14
R412		10	14	12	12	14	16	16	9	15	10	18
R413		12	12	9	8	9	15	4	12	12	11	11
R414		9	14	12	8	5	15	17	17	13	10	18
R415		15	14	12	12	9	16	13	12	13	4	10
R416		13	16	12	12	9	10	11	17	18	14	17
R417		11	16	9	8	9	5	4	4	18	18	14
R418		8	8	12	16	5	10	11	10	18	10	9
R419		9	16	9	8	9	16	4	12	14	4	14
R420		12	14	9	8	14	16	10	11	18	12	13
R421		11	16	12	8	9	4	7	11	13	13	12
R422		10	16	6	12	15	15	12	12	14	16	0
R423		15	12	12	12	9	10	16	6	13	11	12
R424		9	12	12	12	14	16	11	17	6	5	0
R425		13	8	12	8	5	0	16	16	9	18	16
R426		14	14	15	12	14	11	11	17	18	11	14
R427		11	12	12	12	10	16	12	9	13	12	9
R428		13	14	12	12	14	16	7	17	18	13	18
R429		10	16	12	8	5	10	17	15	9	10	11
R430		11	14	15	8	14	12	11	11	11	17	4
R431		9	10	9	12	5	10	11	10	13	18	14
R432		15	8	15	4	19	6	17	10	4	18	10
R433		9	12	12	16	15	11	12	9	18	16	12
R434		12	10	9	12	10	16	16	10	5	4	11
R435		14	12	12	8	9	12	7	6	14	10	9
R436		13	14	12	12	14	10	12	17	18	18	18
R437		10	10	12	8	14	10	16	12	9	10	12
R438		11	10	15	8	14	10	17	12	17	6	9
R439		11	6	9	12	9	11	4	12	13	7	14
R440		10	12	15	12	10	6	5	13	18	12	18
R441		13	12	15	12	9	15	5	13	13	6	4
R442		13	16	9	12	10	11	17	10	14	18	13
R443		10	12	12	12	19	10	12	12	18	10	4
R444		13	8	15	12	14	15	11	6	13	10	14
R445		11	14	15	12	14	5	15	11	11	12	18
R446		9	14	9	12	10	12	17	9	11	14	11
R447		9	10	18	16	14	4	13	17	13	4	7
R448		15	12	15	12	5	4	10	17	15	18	10
R449		12	14	9	16	4	11	11	12	18	9	10
R450		15	16	6	12	14	10	12	9	14	9	0
R451		10	12	9	16	10	15	10	17	0	13	18
R452		15	14	9	8	14	16	13	10	5	18	0
R453		13	18	9	12	10	16	7	13	13	12	13
R454		13	16	6	12	5	11	12	8	13	13	14
R455		14	8	15	12	10	14	17	9	14	14	6
R456		16	8	15	4	14	5	11	17	10	13	17
R457		11	14	15	12	5	10	17	9	4	14	4
R458		11	8	9	4	10	6	12	13	4	18	16
R459		14	16	9	4	10	6	11	17	14	18	16
R460		14	14	12	4	14	0	17	13	13	9	14
R461		15	10	9	4	14	10	10	12	5	18	17
R462		14	10	12	12	9	16	13	7	9	13	17
R463		13	16	12	12	15	15	16	9	18	14	10
R464		10	12	12	16	10	10	10	4	10	16	17
R465		12	12	12	12	5	10	12	17	9	12	14
R466		13	12	12	8	15	10	16	17	14	17	12
R467		15	14	9	8	14	10	11	12	10	4	5
R468		9	12	9	12	14	16	7	5	13	13	18
R469		10	14	6	8	14	16	14	13	12	13	10
R470		13	10	18	12	13	12	11	12	7	13	13
R471		13	6	18	12	10	15	0	8	14	18	14
R472		12	16	15	16	9	15	5	13	13	16	7
R473		11	14	9	12	15	16	17	17	4	9	18
R474		11	10	15	12	10	11	12	12	16	14	13
R475		14	12	12	16	14	6	7	12	8	18	10
R476		10	14	12	16	14	16	4	17	14	17	18
R477		11	10	12	8	14	12	10	5	4	9	10
R478		13	14	12	12	10	15	9	10	18	18	16
R479		13	12	15	16	14	16	11	9	18	9	10
R480		13	8	12	12	14	15	0	12	9	18	13
R481		14	8	12	8	5	4	16	17	13	17	13
R482		15	10	15	8	10	4	17	16	18	18	5
R483		14	10	12	12	10	9	17	9	7	18	13
R484		14	10	12	16	10	10	12	10	4	14	12
R485		15	12	6	8	0	16	10	4	12	12	14
R486		11	12	12	12	9	6	17	12	18	9	8
R487		11	12	18	12	15	16	4	9	17	5	18
R488		10	12	12	4	14	16	11	5	18	12	13
R489		11	12	9	16	9	10	17	12	14	17	9
R490		12	10	12	12	9	10	17	16	14	18	5
R491		12	10	15	16	14	12	16	4	9	10	5
R492		12	10	9	12	4	16	10	13	4	18	9
R493		11	18	15	12	9	15	7	12	13	4	18
R494		12	12	15	12	4	11	13	11	11	12	4
R495		14	14	12	8	15	5	12	12	13	14	9
R496		9	14	9	16	5	11	11	17	18	13	17
R497		13	14	18	12	19	16	9	13	11	13	13
R498		10	14	9	12	19	12	10	5	16	4	13
R499		11	8	12	8	14	10	12	17	17	11	13
R500		12	10	12	8	5	15	5	17	18	14	12
R501		11	14	15	4	10	16	12	12	18	10	8
R502		11	16	15	8	9	10	7	5	13	18	14
R503		13	8	12	12	14	11	10	17	18	18	11
R504		11	8	9	12	5	4	11	13	5	11	18
R505		11	14	15	12	5	16	16	17	9	11	9
R506		14	10	9	8	15	16	9	9	9	18	13
R507		12	12	15	12	10	16	17	7	4	0	17
R508		12	8	12	8	15	4	13	17	13	18	6
R509		10	10	6	12	15	4	13	7	18	13	13
R510		14	12	15	16	10	16	17	4	12	9	14
R511		13	14	15	12	9	15	11	17	14	18	5
R512		10	14	15	4	14	10	12	10	12	18	14
R513		10	14	15	12	19	6	12	10	8	0	5
R514		10	14	9	12	10	9	13	10	13	14	17
R515		11	16	9	8	10	6	17	17	16	10	12
R516		14	8	15	12	5	12	16	6	14	18	18
R517		11	14	12	8	4	16	12	5	18	11	9
R518		9	14	12	8	14	11	9	12	0	13	14
R519		12	14	15	4	9	10	12	11	14	18	13
R520		10	12	15	8	14	16	13	17	18	16	13
R521		14	8	9	12	10	5	17	7	13	18	12
R522		14	12	9	12	14	9	7	17	11	0	11
R523		12	8	9	16	14	15	5	6	5	5	11
R524		13	14	12	12	9	16	6	8	9	11	18
R525		13	14	15	8	9	16	17	9	18	8	4
R526		13	14	9	16	5	11	10	16	9	18	13
R527		12	12	12	12	15	15	17	17	13	5	13
R528		11	10	15	16	14	16	11	12	18	14	13
R529		10	12	9	12	14	10	13	9	9	6	14
R530		10	10	9	8	15	16	11	17	10	10	14
R531		11	12	9	12	14	10	16	10	13	14	18
R532		10	10	9	16	10	16	17	12	11	13	13
R533		13	10	12	4	14	10	6	13	14	5	18
R534		11	6	12	8	9	16	17	17	14	5	18
R535		10	12	15	8	15	12	4	10	16	14	10
R536		11	16	12	16	19	10	17	10	6	0	18
R537		15	14	6	12	14	12	11	10	18	18	18
R538		9	14	9	16	9	16	7	17	18	12	9
R539		12	10	15	16	14	12	11	6	17	12	10
R540		14	14	15	12	10	16	16	10	14	9	5
R541		10	16	12	8	10	16	10	17	9	7	14
R542		11	12	15	16	10	15	17	8	17	13	10
R543		15	10	12	16	9	10	17	17	18	17	10
R544		11	14	9	12	10	15	12	13	6	6	13
R545		12	8	9	8	15	16	7	13	12	5	12
R546		14	14	12	8	9	6	10	13	17	0	13
R547		10	10	9	16	14	12	10	16	13	13	4
R548		14	12	12	12	9	10	13	12	14	17	18
R549		14	14	12	12	9	11	10	13	12	18	10
R550		12	14	6	16	10	5	12	12	18	13	18
R551		15	14	12	12	15	11	12	13	10	18	9
R552		12	12	15	16	14	16	17	10	9	9	16
R553		14	12	6	16	9	12	17	17	13	9	14
R554		13	12	15	12	14	6	17	13	5	9	13
R555		12	16	9	12	14	16	11	10	10	9	5
