500 steps, 10000 repititions, hazard 0.030000, tr 24
clutch size	1	2	3	4	5	6	7	8	9	10	11
R53		15	14	15	16	15	12	7	8	9	10	0
R54		12	12	15	12	10	12	7	0	9	10	0
R55		9	14	9	16	10	18	14	16	9	10	0
R56		13	14	15	12	10	18	14	8	9	0	11
R57		12	10	6	8	15	18	14	8	0	0	11
R58		13	16	15	12	15	18	14	0	18	0	11
R59		12	16	9	0	10	12	14	16	9	10	11
R60		14	18	18	16	10	12	7	8	0	10	11
R61		12	14	15	8	10	18	14	16	9	10	0
R62		14	10	9	12	10	18	14	8	9	10	0
R63		13	12	18	8	15	12	14	16	18	10	11
R64		10	12	15	8	10	12	14	0	9	10	0
R65		13	10	12	4	5	6	7	16	18	10	11
R66		12	12	9	12	10	18	7	16	9	10	11
R67		14	10	9	12	15	12	7	8	0	10	11
R68		14	14	15	16	10	12	7	16	9	10	0
R69		12	8	12	16	15	12	14	8	0	10	0
R70		10	14	15	12	5	6	14	8	0	10	11
R71		11	16	12	16	15	6	14	8	9	10	0
R72		12	16	12	4	15	18	0	8	18	10	0
R73		11	12	15	8	15	12	7	8	18	0	0
R74		13	14	18	12	10	12	7	16	18	10	11
R75		14	12	15	12	5	18	14	8	0	10	11
R76		12	12	15	16	5	12	14	16	9	10	11
R77		11	14	15	8	10	12	14	16	9	10	11
R78		10	12	18	12	5	12	14	8	9	10	11
R79		12	14	15	12	15	6	14	16	9	10	11
R80		12	14	15	12	5	0	7	16	0	10	11
R81		10	8	9	8	15	12	14	16	0	0	0
R82		12	14	6	12	15	6	14	8	9	10	11
R83		9	10	15	12	10	0	14	8	9	10	11
R84		12	16	18	8	15	12	14	8	9	10	0
R85		13	12	15	8	10	18	14	8	9	10	11
R86		12	12	15	8	15	6	14	16	18	10	11
R87		12	14	9	8	15	18	7	8	9	10	11
R88		11	12	12	8	10	12	7	8	9	0	11
R89		13	10	12	12	0	12	7	8	9	0	11
R90		13	10	12	8	5	18	14	16	18	10	11
R91		14	18	9	16	15	6	14	16	9	0	0
R92		9	8	12	12	15	12	7	16	9	0	0
R93		12	10	12	8	10	12	7	8	18	10	0
R94		14	12	15	12	15	12	0	16	9	10	0
R95		15	12	15	16	15	6	0	0	9	10	11
R96		8	10	12	8	15	12	7	8	18	10	0
R97		13	16	12	8	15	12	7	16	9	10	11
R98		14	10	15	16	10	6	7	8	9	0	11
R99		8	14	15	16	15	12	14	16	18	10	11
R100		9	14	12	16	10	6	14	8	9	10	11
R101		11	10	9	16	5	6	14	0	18	10	11
R102		13	12	15	12	15	12	7	8	18	10	11
R103		14	14	12	16	5	12	14	16	9	10	11
R104		9	16	15	12	0	12	14	16	18	10	11
R105		12	16	15	16	5	18	7	16	9	10	11
R106		12	12	12	16	5	12	14	16	9	10	11
R107		12	16	12	12	15	12	14	16	9	10	11
R108		13	14	15	8	15	12	7	8	18	10	11
R109		11	14	12	12	15	6	7	8	9	0	11
R110		11	8	12	16	5	12	14	8	9	10	11
R111		11	14	15	12	15	6	7	16	18	10	11
R112		12	14	12	12	15	12	14	8	9	10	0
R113		11	10	12	12	15	6	7	8	9	10	11
R114		14	12	9	16	15	12	14	8	9	0	11
R115		12	14	9	16	15	18	0	16	18	0	11
R116		10	16	15	8	10	6	14	8	18	10	11
R117		13	12	6	12	0	12	14	0	9	10	11
R118		13	12	9	16	5	6	14	8	18	10	11
R119		13	12	9	8	10	12	7	8	9	10	11
R120		14	10	3	8	10	18	7	16	9	0	11
R121		12	10	15	12	15	6	7	16	18	10	11
R122		12	14	6	12	15	12	14	16	0	0	11
R123		14	10	15	12	10	18	14	8	9	10	0
R124		13	14	12	16	15	6	7	8	0	10	11
R125		12	12	12	4	10	6	14	8	18	0	0
R126		14	16	15	12	15	12	14	8	0	10	11
R127		13	14	15	16	10	12	14	16	0	0	11
R128		13	10	12	8	15	12	14	16	9	10	11
R129		13	10	12	8	15	12	14	0	9	10	11
R130		12	10	6	12	10	6	7	8	9	10	0
R131		9	14	9	16	15	6	14	16	9	10	11
R132		11	14	15	8	15	12	14	8	9	10	0
R133		12	14	15	8	10	6	7	8	0	10	0
R134		12	10	9	12	15	12	14	16	9	10	0
R135		11	16	12	16	10	12	14	8	18	10	11
R136		14	12	15	8	5	12	14	16	9	0	11
R137		15	8	15	12	15	6	14	8	9	10	0
R138		14	12	15	4	15	12	7	16	9	0	0
R139		15	12	12	12	10	12	14	8	9	0	0
R140		14	12	12	12	15	6	14	16	18	10	11
R141		12	10	12	12	10	18	7	16	9	10	0
R142		13	12	15	8	5	12	14	8	18	10	0
R143		13	14	9	16	10	18	7	0	9	10	11
R144		10	16	9	8	10	18	14	16	9	10	0
R145		15	14	15	12	10	12	7	16	9	10	11
R146		12	14	12	16	15	12	14	8	18	10	11
R147		13	12	15	16	10	12	7	8	9	10	0
R148		15	16	9	16	10	6	14	16	9	10	11
R149		14	14	9	8	15	6	14	8	9	10	0
R150		14	14	9	16	15	6	7	8	18	10	11
R151		12	14	12	16	10	6	7	8	18	10	11
R152		13	14	15	12	15	12	7	8	9	0	11
R153		13	12	12	12	15	18	7	8	0	0	11
R154		15	14	12	12	10	6	14	0	18	0	11
R155		10	10	9	12	10	12	14	8	9	10	11
R156		12	12	12	12	5	18	14	8	18	10	0
R157		6	12	15	8	15	6	14	0	18	10	11
R158		10	16	12	12	10	6	14	16	9	10	11
R159		12	14	9	16	15	6	0	16	0	10	11
R160		14	12	12	16	15	6	14	16	9	10	11
R161		12	10	9	8	10	6	7	16	18	10	11
R162		10	8	12	16	10	12	14	16	9	10	0
R163		10	14	12	8	15	6	7	8	9	10	11
R164		13	14	12	12	15	18	14	16	0	10	11
R165		10	12	12	8	15	6	0	8	0	0	11
R166		12	10	12	8	10	12	14	16	9	10	11
R167		9	12	15	12	5	6	14	8	18	10	11
R168		16	14	12	12	15	12	7	0	9	0	11
R169		13	12	12	12	5	12	14	8	0	10	11
R170		11	10	15	4	10	12	7	8	18	10	0
R171		12	12	15	12	10	6	7	8	18	10	11
R172		12	14	12	12	15	12	14	8	9	0	11
R173		15	16	18	8	5	12	14	16	18	10	11
R174		14	12	12	12	10	6	14	8	9	10	0
R175		10	12	12	12	0	6	14	16	9	10	11
R176		13	8	3	8	10	6	14	16	9	0	11
R177		12	14	12	12	10	12	7	16	9	10	11
R178		13	16	6	16	15	6	14	8	18	10	11
R179		12	12	9	8	10	12	14	8	9	10	11
R180		12	10	15	8	15	18	14	8	9	10	11
R181		11	10	12	4	5	12	14	16	9	10	11
R182		12	12	6	12	10	12	7	16	9	10	11
R183		10	10	12	8	15	12	7	16	9	10	11
R184		12	16	12	16	10	6	14	16	9	0	11
R185		12	14	18	8	15	6	14	16	9	10	11
R186		12	12	15	16	10	12	7	0	9	10	11
R187		13	16	9	8	10	12	7	8	9	10	0
R188		11	10	9	16	5	0	0	8	18	10	11
R189		14	10	15	12	15	12	7	8	9	10	0
R190		13	14	12	16	10	6	7	0	18	10	11
R191		12	10	12	4	10	18	14	16	9	10	0
R192		14	14	12	4	15	6	14	8	9	10	11
R193		14	12	15	4	15	12	14	16	18	10	11
R194		8	12	6	16	10	12	14	8	9	10	11
R195		10	12	12	8	15	12	7	8	9	0	11
R196		11	14	15	16	15	12	7	16	0	10	11
R197		13	14	12	4	5	12	7	0	9	10	11
R198		14	10	12	16	5	12	14	16	18	0	11
R199		11	10	15	4	5	12	0	16	9	10	0
R200		9	10	12	12	15	12	7	8	9	0	11
R201		11	12	15	12	15	6	14	8	0	10	11
R202		12	12	15	8	15	6	14	8	9	10	0
R203		11	10	12	4	15	6	7	16	9	10	11
R204		13	8	9	12	10	6	14	8	9	10	0
R205		8	14	12	16	5	12	14	8	9	0	0
R206		8	12	15	16	10	6	14	16	18	10	11
R207		13	14	9	8	15	6	7	8	9	10	0
R208		13	12	12	8	10	6	14	16	0	10	11
R209		14	16	12	12	10	6	14	8	9	10	11
R210		12	18	9	12	15	6	0	8	9	10	0
R211		10	14	15	12	10	12	7	8	9	10	0
R212		9	10	15	16	10	12	14	8	9	0	0
R213		13	12	9	12	5	12	7	8	18	0	0
R214		15	10	15	12	15	18	14	16	9	10	11
R215		11	12	18	12	15	18	14	8	9	10	11
R216		12	10	15	16	15	18	0	8	0	0	0
R217		14	12	0	8	15	12	14	8	0	10	11
R218		11	14	12	8	5	6	14	16	9	0	11
R219		12	8	12	12	5	12	7	8	9	10	11
R220		13	10	9	12	10	6	14	16	9	10	0
R221		14	12	6	12	10	12	14	8	9	10	0
R222		14	12	9	8	5	12	7	16	9	0	0
R223		12	14	15	16	15	6	14	8	9	10	11
R224		11	12	12	16	10	0	14	16	9	10	11
R225		15	10	12	8	15	6	7	8	18	0	0
R226		14	12	9	12	15	0	14	8	9	10	11
R227		15	12	15	16	10	12	14	16	9	10	11
R228		16	16	12	12	15	12	14	8	9	10	11
R229		14	12	15	12	10	12	7	16	0	10	0
R230		11	12	15	16	10	12	7	8	9	10	11
R231		14	12	18	8	15	18	14	8	9	0	11
R232		13	16	9	12	15	0	14	8	18	0	11
R233		13	10	9	8	15	12	7	16	9	10	0
R234		13	10	12	16	10	18	7	8	9	10	11
R235		12	16	12	8	15	18	7	16	9	10	11
R236		10	8	12	8	15	12	14	8	9	10	11
R237		15	8	15	16	10	18	7	8	9	10	11
R238		12	14	6	16	15	6	14	16	9	0	11
R239		11	14	18	16	15	18	14	8	9	10	11
R240		11	8	9	8	10	6	14	8	18	10	0
R241		10	8	15	16	10	12	14	8	9	10	11
R242		12	8	12	12	15	12	0	16	18	10	11
R243		15	10	9	8	10	6	14	8	0	10	11
R244		12	10	9	16	10	12	7	16	9	10	11
R245		13	8	9	12	10	6	7	8	0	10	11
R246		11	12	15	8	15	12	14	8	18	10	11
R247		12	14	6	8	15	12	14	0	18	10	11
R248		9	10	12	8	10	12	7	8	9	10	0
R249		14	14	9	12	15	12	7	8	18	10	11
R250		14	12	18	8	0	12	7	16	18	10	11
R251		10	14	15	12	15	18	7	8	9	0	11
R252		14	12	12	12	10	12	14	16	9	10	11
R253		14	16	9	16	15	12	14	0	9	10	0
R254		11	12	12	12	10	12	14	16	9	10	11
R255		12	8	12	4	15	6	14	16	0	0	11
R256		13	12	15	12	5	18	0	8	9	10	11
R257		12	12	9	8	10	6	7	16	9	10	11
R258		10	12	15	8	15	6	14	16	0	10	11
R259		12	10	15	12	10	12	7	8	9	10	11
R260		12	12	12	8	10	12	7	8	9	10	11
R261		12	16	12	12	15	12	7	16	0	10	11
R262		11	12	15	4	10	12	7	0	9	10	0
R263		14	14	12	12	15	12	7	16	9	0	11
R264		14	10	9	12	10	12	14	16	9	10	0
R265		10	14	15	16	10	12	7	0	9	10	0
R266		9	12	12	8	5	12	0	16	9	0	11
R267		14	10	12	16	15	12	7	8	18	10	11
R268		14	14	12	4	5	12	7	0	18	0	0
R269		13	16	15	16	10	12	7	16	9	10	0
R270		12	16	15	16	15	6	7	16	9	10	0
R271		9	12	9	12	10	6	14	8	0	10	11
R272		12	10	9	12	10	18	7	8	9	10	11
R273		13	14	9	8	15	18	14	16	9	0	0
R274		10	14	6	8	10	12	7	8	9	10	11
R275		15	12	15	12	10	6	7	8	0	10	11
R276		13	12	12	12	15	18	7	8	9	10	11
R277		10	8	12	16	10	12	14	8	9	10	11
R278		13	12	9	12	15	18	14	8	18	10	0
R279		14	16	9	12	15	6	14	16	9	10	11
R280		8	10	15	12	10	6	14	16	18	10	0
R281		16	12	9	16	15	12	0	16	9	10	0
R282		11	10	15	16	0	12	14	16	9	10	11
R283		16	16	9	16	15	12	7	16	9	10	11
R284		13	14	12	12	10	12	14	8	18	10	11
R285		15	12	6	12	15	18	14	16	18	10	0
R286		13	12	12	12	15	6	14	16	18	10	0
R287		14	18	12	8	5	6	14	16	0	10	11
R288		14	12	15	16	15	12	14	8	18	0	11
R289		13	12	15	16	10	6	7	8	9	10	11
R290		9	10	6	12	10	12	14	8	9	10	11
R291		13	12	9	12	15	12	14	8	9	10	11
R292		10	12	12	12	5	12	7	8	9	10	11
R293		13	14	12	8	5	6	14	8	9	10	11
R294		11	12	15	12	15	12	14	16	9	10	11
R295		13	14	12	16	10	6	14	8	18	0	11
R296		12	10	15	16	10	6	7	8	18	10	0
R297		11	14	3	8	10	0	7	8	9	10	11
R298		12	18	9	12	15	12	14	8	9	0	11
R299		11	10	6	12	10	12	7	16	9	10	0
R300		12	12	12	16	10	6	14	8	9	10	11
R301		12	10	15	8	10	12	14	16	9	10	11
R302		13	10	9	12	15	6	0	16	9	10	11
R303		11	12	12	4	5	18	0	16	0	0	11
R304		8	6	9	12	15	12	14	8	18	10	11
R305		13	18	12	12	5	6	7	16	9	0	11
R306		11	12	12	4	15	6	14	16	9	10	11
R307		12	14	12	12	10	6	14	16	9	10	11
R308		10	12	9	4	5	6	7	8	18	10	11
R309		10	16	15	12	15	18	14	0	9	0	0
R310		13	12	12	16	15	12	7	8	0	10	11
R311		9	12	12	4	15	12	0	0	9	10	0
R312		13	10	15	12	15	12	14	16	9	10	11
R313		14	12	12	12	15	12	14	16	9	10	0
R314		11	6	9	16	10	12	14	8	9	10	0
R315		12	10	9	12	5	12	14	16	9	0	0
R316		14	12	9	12	10	12	14	8	9	10	11
R317		14	16	15	12	5	12	14	16	9	10	11
R318		13	10	9	16	5	6	14	16	9	0	0
R319		14	12	12	12	5	18	14	8	18	10	11
R320		14	10	12	8	15	6	14	0	9	0	11
R321		13	10	9	12	10	12	7	0	18	0	0
R322		13	16	12	4	15	12	7	0	9	10	0
R323		12	10	15	8	10	18	14	8	9	10	11
R324		14	18	12	12	5	18	14	16	9	0	11
R325		14	8	15	12	15	6	7	8	9	0	11
R326		15	10	12	16	15	12	7	8	0	10	11
R327		12	10	15	8	10	6	14	8	18	0	0
R328		10	10	12	16	15	12	7	8	18	10	11
R329		11	12	9	16	10	6	14	16	18	0	11
R330		13	18	15	12	10	18	14	8	0	10	0
R331		11	8	12	8	10	6	14	8	9	10	11
R332		15	14	15	8	10	6	14	16	18	10	11
R333		14	12	9	12	5	18	7	8	18	10	11
R334		12	12	15	8	15	6	14	16	9	0	11
R335		11	8	9	8	5	18	7	16	0	10	11
R336		13	12	15	12	10	6	7	8	18	10	11
R337		15	10	15	8	15	12	14	8	18	10	11
R338		13	14	15	12	10	12	14	8	0	10	11
R339		13	16	12	8	15	12	14	16	18	10	11
R340		10	12	18	8	10	6	14	16	9	10	11
R341		11	12	12	12	5	18	7	16	18	10	11
R342		12	10	12	16	15	6	14	8	18	10	11
R343		13	10	9	12	10	12	7	8	18	10	11
R344		13	14	9	8	10	12	0	8	18	10	0
R345		13	12	12	16	15	0	14	16	18	10	11
R346		12	14	9	16	10	18	0	8	9	10	11
R347		11	10	18	16	10	18	14	8	9	10	11
R348		15	6	9	12	15	18	14	0	0	10	11
R349		11	6	15	12	10	6	14	8	9	10	11
R350		15	14	12	12	15	6	0	8	18	10	0
R351		14	14	12	16	10	12	7	16	9	0	11
R352		10	16	18	12	10	18	7	8	9	10	0
R353		11	18	15	4	15	18	14	8	9	10	0
R354		12	14	12	8	15	12	7	16	9	10	11
R355		12	14	12	12	5	12	7	8	9	10	11
R356		14	16	9	16	15	12	7	8	9	10	0
R357		9	6	9	12	10	12	7	8	18	0	11
R358		13	14	15	16	10	12	14	16	0	0	11
R359		11	10	9	16	10	12	14	16	9	0	0
R360		8	16	12	16	10	18	7	8	9	10	11
R361		11	12	12	12	15	12	14	16	9	10	11
R362		14	12	15	12	15	6	7	8	9	10	0
R363		11	10	6	16	10	12	7	16	18	10	11
R364		14	10	9	4	10	18	14	8	9	10	11
R365		14	8	18	4	15	6	7	16	18	10	11
R366		14	16	9	16	5	12	7	16	9	10	11
R367		10	12	12	8	10	12	14	16	9	10	11
R368		11	8	15	12	10	18	7	16	9	0	0
R369		15	14	12	12	15	12	14	16	18	10	11
R370		14	6	15	12	10	6	7	16	18	10	11
R371		12	10	15	12	10	6	7	8	0	10	0
R372		13	12	6	8	10	12	7	8	9	10	11
R373		13	10	12	16	10	6	0	16	9	10	11
R374		12	10	15	12	15	12	14	16	18	10	11
R375		9	12	15	12	15	6	7	0	9	10	11
R376		12	6	15	12	5	12	14	8	9	10	11
R377		15	10	15	16	10	6	14	16	0	10	0
R378		12	14	12	12	15	12	14	8	18	10	11
R379		14	16	12	12	10	12	14	8	9	10	11
R380		12	14	12	16	15	12	7	8	9	10	0
R381		13	16	12	12	10	6	14	8	9	10	0
R382		9	12	6	12	10	12	14	0	9	10	11
R383		14	14	9	12	15	12	14	16	18	10	11
R384		13	12	9	16	15	6	14	16	18	10	0
R385		14	10	15	16	15	6	14	16	9	10	11
R386		11	14	12	8	10	12	14	0	0	10	11
R387		10	14	15	8	5	12	14	16	9	10	0
R388		13	10	9	0	15	6	14	8	18	10	11
R389		14	12	12	12	10	18	14	8	9	0	11
R390		10	10	9	8	10	6	14	8	0	0	11
R391		12	14	15	16	15	12	14	8	18	10	11
R392		16	18	3	8	10	0	14	16	18	10	11
R393		14	8	6	12	15	12	14	16	0	10	11
R394		15	10	9	16	15	12	14	8	9	10	11
R395		8	14	9	12	15	6	7	8	18	0	0
R396		9	12	15	12	10	12	14	8	9	10	11
R397		12	14	9	8	15	12	14	8	9	0	11
R398		13	16	12	16	5	6	7	8	9	10	11
R399		9	16	15	16	15	18	7	8	0	10	11
R400		12	10	15	4	5	12	7	8	0	10	0
R401		10	14	12	12	0	12	14	16	9	10	11
R402		14	12	12	8	15	12	7	8	9	10	11
R403		13	18	15	12	15	6	14	16	9	0	11
R404		10	12	9	12	10	6	14	8	18	10	11
R405		12	14	12	12	10	12	7	8	18	10	0
R406		10	6	12	8	15	6	14	16	18	10	11
R407		11	14	9	12	15	12	14	16	18	10	11
R408		10	12	12	16	15	6	14	16	0	10	11
R409		13	14	9	16	15	12	7	8	9	10	0
R410		14	10	9	12	15	6	14	16	9	10	11
R411		13	14	12	8	10	12	14	8	0	0	11
R412		13	12	15	8	10	12	14	8	9	10	11
R413		14	10	9	8	10	6	0	0	9	10	0
R414		11	12	12	12	5	18	7	16	9	0	0
R415		15	10	9	8	5	0	7	8	9	10	11
R416		14	16	9	16	15	18	14	8	9	10	11
R417		12	14	12	12	5	12	7	16	9	10	11
R418		11	16	15	16	10	18	14	8	0	10	11
R419		13	10	9	16	15	12	14	0	18	10	11
R420		12	12	15	12	15	18	7	16	9	0	11
R421		16	10	15	16	15	18	7	16	18	10	11
R422		15	8	12	8	15	12	7	8	0	10	11
R423		13	14	9	12	5	18	14	16	9	10	11
R424		13	12	12	12	10	6	14	0	9	10	11
R425		14	10	15	12	5	18	7	16	9	10	11
R426		13	8	18	12	10	6	14	0	18	0	0
R427		10	14	12	12	10	12	14	8	9	10	11
R428		12	14	15	16	15	12	14	8	9	0	11
R429		12	16	12	16	5	6	14	8	9	10	0
R430		13	14	15	4	5	6	14	16	0	10	11
R431		10	10	15	8	10	12	14	8	9	10	0
R432		14	14	15	16	5	12	7	8	9	10	0
R433		13	14	15	4	10	6	7	8	9	10	0
R434		13	6	12	12	15	12	0	16	9	10	11
R435		12	14	6	16	10	12	14	8	18	10	11
R436		7	12	12	12	15	12	14	0	0	10	0
R437		10	10	9	12	15	18	7	8	18	0	11
R438		13	14	15	12	10	6	7	16	9	0	0
R439		14	12	12	8	5	18	7	8	9	0	11
R440		14	16	12	12	15	12	7	16	9	10	0
R441		13	14	18	16	15	12	7	8	9	10	11
R442		10	14	9	12	10	0	14	16	9	10	11
R443		8	12	12	12	15	12	14	8	0	10	11
R444		10	12	12	16	10	12	14	8	0	0	11
R445		15	10	9	12	15	12	7	8	18	10	11
R446		11	14	18	12	10	6	7	16	9	10	11
R447		13	10	12	8	5	6	7	8	0	10	11
R448		14	14	15	12	10	12	7	8	9	10	11
R449		14	10	12	8	10	12	7	8	18	10	11
R450		9	16	9	8	10	12	7	8	9	0	11
R451		13	14	15	12	10	6	14	16	0	10	0
R452		11	10	12	4	10	6	14	16	9	10	11
R453		14	12	12	4	15	6	7	16	9	10	11
R454		14	10	9	16	10	12	14	8	9	0	11
R455		12	10	15	16	10	6	7	8	9	10	0
R456		10	10	9	16	10	12	7	8	9	0	0
R457		14	18	6	16	10	12	7	8	18	10	0
R458		12	10	12	8	10	6	7	16	0	10	11
R459		10	12	9	12	10	12	14	16	9	0	11
R460		15	14	9	8	15	12	7	8	9	10	11
R461		15	14	9	16	5	6	14	16	9	0	0
R462		12	10	12	8	10	12	14	8	9	10	11
R463		12	6	12	16	15	18	7	8	18	10	11
R464		9	10	12	12	0	6	7	16	9	10	0
R465		15	8	15	8	15	12	14	16	9	10	11
R466		14	6	9	12	10	12	7	16	9	10	11
R467		13	14	18	12	10	12	14	16	18	10	11
R468		11	8	9	12	15	6	7	8	9	10	11
R469		16	12	15	16	10	0	14	16	9	10	11
R470		10	12	9	4	15	6	14	8	9	10	0
R471		14	14	15	12	10	12	14	16	9	10	0
R472		12	12	9	16	15	12	7	8	9	10	0
R473		13	16	15	8	10	12	14	16	9	10	11
R474		12	12	12	16	10	18	14	16	0	10	11
R475		13	14	6	12	10	6	7	16	9	10	11
R476		15	12	9	12	10	12	7	16	9	10	0
R477		10	14	12	8	10	12	7	0	0	0	11
R478		11	12	12	16	15	12	14	8	9	10	11
R479		13	16	9	16	15	6	7	16	18	0	11
R480		13	12	12	12	15	18	0	16	9	0	0
R481		13	10	15	8	15	12	7	8	9	10	11
R482		13	12	15	12	15	12	14	16	9	10	11
R483		10	12	15	12	15	18	7	8	18	10	0
R484		12	12	15	8	5	6	14	8	18	0	11
R485		10	14	3	16	10	6	7	16	9	10	11
R486		13	10	9	4	15	6	14	8	9	10	11
R487		12	6	15	4	15	12	14	8	9	0	11
R488		12	14	12	12	15	6	7	8	9	10	11
R489		15	14	12	8	10	6	14	16	9	0	11
R490		11	12	6	12	15	18	7	8	18	0	11
R491		12	10	12	8	5	6	14	16	9	10	11
R492		11	14	12	12	5	12	7	8	0	10	11
R493		14	8	9	12	5	6	7	16	9	10	11
R494		13	14	15	16	15	6	14	16	9	10	0
R495		13	10	18	12	15	6	7	0	9	10	11
R496		10	14	12	12	10	12	14	16	18	0	11
R497		12	12	6	16	10	12	14	8	18	10	11
R498		13	12	12	4	10	6	14	8	9	0	11
R499		14	12	15	12	10	12	14	8	0	10	0
R500		10	14	9	12	15	6	7	8	18	0	0
R501		12	14	12	16	15	12	7	16	9	10	0
R502		12	12	15	12	10	12	7	16	18	10	11
R503		11	12	15	12	15	18	14	8	9	10	11
R504		9	16	15	12	10	6	14	8	9	10	11
R505		14	16	12	12	10	18	14	8	9	10	0
R506		12	12	18	12	0	6	7	8	9	10	11
R507		11	10	9	8	15	6	7	16	0	10	11
R508		15	12	9	12	15	12	7	8	0	10	11
R509		11	14	12	8	10	12	14	8	18	10	11
R510		11	14	15	12	15	18	14	8	9	10	11
R511		8	14	9	16	5	12	14	8	9	10	11
R512		13	10	12	12	15	18	14	16	9	10	11
R513		15	16	15	16	15	18	14	16	9	10	11
R514		14	12	12	16	10	6	7	8	0	10	11
R515		12	12	12	16	15	12	14	8	18	10	0
R516		10	6	12	16	15	12	7	8	9	10	0
R517		15	12	12	12	10	6	7	16	18	10	11
R518		12	16	12	16	10	6	7	8	9	10	11
R519		12	14	12	12	10	18	7	16	9	10	11
R520		14	10	9	12	10	6	0	8	18	0	0
R521		9	14	9	8	10	12	7	8	9	10	11
R522		11	12	15	12	5	0	14	8	9	0	0
R523		13	14	18	8	10	6	14	8	9	0	11
R524		12	10	15	8	15	18	14	16	9	10	0
R525		14	12	6	8	15	18	7	8	9	10	0
R526		14	8	12	12	5	12	7	8	0	10	11
R527		12	12	9	12	15	0	7	16	0	10	11
R528		13	14	15	16	15	12	14	8	18	10	11
R529		7	6	15	12	15	12	14	0	9	10	11
R530		12	12	12	16	10	12	7	8	0	0	11
R531		12	12	9	8	15	12	14	0	18	10	11
R532		11	6	12	8	10	18	7	8	0	10	11
R533		10	12	15	12	10	12	14	8	9	10	11
R534		11	14	15	12	10	12	7	8	9	0	11
R535		12	12	9	8	15	6	7	8	18	10	11
R536		12	10	12	12	15	12	14	16	9	10	11
R537		11	12	15	4	15	6	7	16	9	10	0
R538		13	18	12	0	15	12	14	16	18	10	0
R539		10	14	6	16	10	18	14	16	18	10	0
R540		12	12	12	12	10	12	7	16	9	10	11
R541		9	10	15	12	10	18	7	16	18	10	11
R542		13	10	6	8	15	18	14	8	9	0	11
R543		15	14	12	12	15	12	7	8	0	0	0
R544		9	14	12	8	10	12	14	16	9	0	11
R545		14	12	9	12	10	6	7	16	0	0	11
R546		10	12	12	16	15	12	7	8	9	10	11
R547		16	10	12	16	10	12	14	16	9	10	0
R548		13	14	15	8	10	6	7	0	9	10	0
R549		11	10	12	12	15	12	14	8	18	10	11
R550		14	4	12	12	10	6	7	8	18	10	11
R551		15	18	12	12	5	18	14	8	9	10	11
R552		14	12	6	12	15	12	14	0	18	10	11
R553		10	8	15	8	10	12	14	16	18	10	11
R554		11	14	15	12	15	18	0	16	9	10	11
R555		11	10	6	16	10	12	14	8	9	10	11
