500 steps, 10000 repititions, hazard 0.030000, tr 24
clutch size	1	2	3	4	5	6	7	8	9	10	11
R405		15	12	15	12	15	12	0	8	9	10	11
R406		10	12	9	8	10	6	7	16	9	10	11
R407		10	12	15	12	15	18	14	16	9	0	11
R408		11	14	6	16	10	18	14	16	9	10	0
R409		11	10	12	16	5	18	7	16	9	10	0
R410		12	14	18	8	10	6	14	8	9	0	0
R411		13	8	12	12	15	6	0	16	9	10	11
R412		12	10	9	16	5	12	7	16	18	10	11
R413		15	4	15	12	10	18	7	16	18	10	0
R414		11	12	15	16	15	0	14	8	18	10	11
R415		14	8	9	12	15	6	7	8	9	10	0
R416		12	12	12	8	5	6	14	16	9	10	11
R417		11	14	15	16	15	12	14	8	18	0	11
R418		12	14	9	12	10	6	14	8	9	0	0
R419		13	12	12	16	10	6	14	8	9	10	11
R420		12	10	15	16	15	12	7	8	9	10	11
R421		14	14	12	12	15	12	7	8	9	10	11
R422		12	14	12	12	10	12	7	8	9	10	0
R423		9	14	15	12	15	12	14	8	9	10	0
R424		12	8	9	16	15	12	7	8	9	10	11
R425		14	12	12	4	0	6	14	16	9	0	0
R426		9	10	18	8	10	12	7	16	18	10	11
R427		11	16	12	16	10	18	0	8	9	10	0
R428		12	14	12	8	10	18	14	16	0	10	11
R429		15	12	15	8	15	12	14	8	18	10	0
R430		13	12	9	16	10	18	14	8	9	10	11
R431		11	14	18	12	10	6	7	8	9	10	11
R432		11	14	15	8	5	12	7	16	18	10	11
R433		13	12	12	16	10	6	14	16	9	10	11
R434		12	10	3	12	10	12	7	16	9	10	0
R435		12	10	15	16	15	6	14	16	18	10	0
R436		11	14	12	16	5	6	14	16	18	0	0
R437		13	12	9	16	15	6	7	16	9	10	0
R438		14	16	6	12	10	6	14	8	0	10	11
R439		15	12	12	16	15	6	7	8	18	10	0
R440		12	14	15	12	5	12	7	16	9	0	11
R441		15	14	12	16	5	12	14	8	18	10	0
R442		13	12	9	8	10	6	7	16	9	10	0
R443		10	12	18	16	5	12	7	16	0	10	11
R444		12	14	12	12	15	12	14	0	9	10	11
R445		11	14	6	8	10	6	14	8	9	10	11
R446		14	14	9	12	10	6	14	16	18	10	11
R447		14	12	12	16	15	12	14	16	9	10	11
R448		13	16	15	8	10	6	7	8	9	0	0
R449		12	14	12	12	10	6	14	8	18	10	11
R450		15	14	9	4	15	12	7	16	0	10	11
R451		10	14	15	12	5	18	14	8	9	10	11
R452		15	12	9	8	15	12	14	8	0	0	11
R453		11	8	15	12	15	12	14	8	18	10	0
R454		11	10	15	12	10	18	7	16	18	0	11
R455		13	4	18	4	10	18	14	8	18	10	11
R456		12	12	9	16	5	12	7	8	9	10	11
R457		14	10	6	0	15	6	14	16	0	0	0
R458		10	14	12	16	10	12	14	16	9	0	0
R459		8	12	18	12	5	0	7	8	9	10	0
R460		14	8	15	12	10	12	7	0	18	0	11
R461		12	14	15	8	10	12	14	8	9	10	11
R462		14	12	12	8	10	6	7	16	0	10	11
R463		11	16	9	16	15	12	14	8	9	0	11
R464		15	10	15	16	15	18	7	16	9	10	11
R465		10	14	18	8	10	12	14	16	18	10	11
R466		11	10	18	12	10	12	14	8	9	10	11
R467		14	12	12	8	5	12	14	16	0	10	11
R468		11	8	15	8	5	18	14	8	18	10	11
R469		11	16	15	8	10	6	14	8	9	10	0
R470		11	12	15	12	10	12	7	8	9	10	11
R471		14	12	12	8	15	12	0	8	0	10	11
R472		11	14	12	8	10	12	14	8	18	0	11
R473		15	10	9	16	10	12	0	8	9	10	11
R474		13	14	12	8	10	6	14	16	18	10	11
R475		14	14	12	8	5	12	14	8	9	10	11
R476		11	14	9	16	5	6	14	8	9	10	0
R477		10	12	15	16	5	12	14	8	18	10	11
R478		11	12	3	16	10	12	7	8	18	10	11
R479		13	12	15	8	5	6	14	8	0	10	11
R480		11	12	9	4	5	12	14	8	18	10	11
R481		13	10	12	12	10	6	14	0	18	10	11
R482		12	10	15	12	15	12	7	8	9	10	11
R483		12	12	9	8	15	12	14	16	9	10	11
R484		14	12	6	16	10	12	0	8	9	10	11
R485		16	14	9	16	15	12	7	16	9	0	11
R486		13	10	15	12	15	12	14	0	9	10	0
R487		17	12	9	12	15	12	0	8	9	10	0
R488		11	10	12	12	15	6	0	8	18	10	11
R489		11	8	12	8	15	6	7	16	18	0	11
R490		14	14	15	16	10	6	14	8	18	10	0
R491		13	10	9	4	10	6	0	16	18	10	0
R492		14	16	12	12	15	12	14	8	9	0	11
R493		13	14	9	12	15	18	14	0	9	10	11
R494		13	14	15	12	10	12	7	16	9	10	11
R495		10	14	15	8	15	12	7	8	9	0	11
R496		14	12	15	12	5	18	7	8	18	10	0
R497		11	12	15	16	15	12	7	16	9	0	11
R498		13	10	12	8	10	6	14	8	9	10	0
R499		10	16	12	12	15	6	7	0	9	10	11
R500		15	14	12	16	10	6	7	16	9	10	0
R501		13	14	9	8	5	18	7	8	18	10	11
R502		14	10	15	12	5	6	7	8	9	10	0
R503		15	14	9	16	10	6	7	16	9	10	11
R504		11	6	12	16	10	12	14	8	18	10	11
R505		9	10	9	8	15	18	7	8	18	10	11
R506		11	14	15	8	15	12	7	8	9	10	0
R507		12	16	15	8	15	6	7	0	9	0	11
R508		11	8	9	8	15	12	14	8	0	0	11
R509		12	6	12	8	5	12	7	8	0	0	11
R510		13	14	12	8	10	6	14	16	9	10	11
R511		14	12	15	16	10	6	14	8	9	0	11
R512		12	12	18	16	10	12	14	0	9	10	11
R513		11	12	9	8	5	12	7	16	9	10	11
R514		15	6	15	8	10	12	7	16	9	10	0
R515		13	14	6	16	10	6	7	16	9	10	11
R516		12	14	12	8	15	12	7	16	9	10	0
R517		12	10	18	12	10	18	7	8	18	0	0
R518		9	14	9	8	10	12	7	8	18	0	11
R519		14	10	9	12	15	6	14	8	18	10	11
R520		14	10	9	16	15	6	14	16	9	10	11
R521		10	14	9	16	15	18	14	16	9	10	11
R522		14	14	12	12	10	12	7	8	0	10	11
R523		10	16	12	8	15	6	14	16	9	10	11
R524		11	14	9	12	15	12	7	8	18	10	11
R525		15	8	12	4	10	18	0	8	9	10	11
R526		15	10	15	8	5	12	14	8	9	0	0
R527		14	10	15	12	15	6	0	0	9	0	0
R528		11	12	15	12	10	12	14	8	9	10	11
R529		14	12	9	16	10	0	14	8	9	10	11
R530		14	10	15	16	10	6	7	16	18	0	11
R531		13	16	9	12	5	18	14	16	0	10	11
R532		10	8	9	12	15	12	7	16	9	10	0
R533		11	12	9	8	15	12	14	8	9	10	11
R534		11	12	12	8	10	6	14	8	9	10	11
R535		13	8	15	12	15	0	7	8	0	10	11
R536		12	10	18	12	10	6	7	8	18	10	0
R537		12	10	15	16	5	12	14	8	9	10	0
R538		14	10	15	8	10	6	0	16	9	10	11
R539		13	14	15	12	10	12	7	16	0	10	11
R540		13	14	9	4	10	12	14	16	0	10	11
R541		10	14	15	12	15	12	14	8	9	10	0
R542		15	14	12	16	15	12	14	0	0	10	11
R543		16	14	12	16	10	0	0	16	9	10	0
R544		13	10	12	16	10	6	7	8	0	10	0
R545		12	12	12	12	15	12	14	8	18	10	0
R546		12	12	12	12	15	12	14	16	9	10	0
