1500 steps, 10000 repititions, hazard 0.030000, tr 24
clutch size	1	2	3	4	5	6	7	8	9	10	11
R41		37	44	42	36	45	36	28	32	54	40	33
R42		40	40	33	44	45	36	42	32	27	30	44
R43		39	38	39	48	45	18	49	48	45	40	22
R44		39	40	45	44	25	54	35	16	45	50	22
R45		41	36	48	36	45	30	35	32	45	30	33
R46		37	32	45	32	40	42	28	48	45	40	44
R47		35	44	42	48	50	36	42	24	36	30	44
R48		39	42	36	40	45	48	35	40	27	40	33
R49		39	40	30	40	45	30	28	48	45	30	22
R50		36	34	42	36	40	42	35	48	27	40	44
R51		36	42	48	48	40	42	35	48	54	30	55
R52		36	44	42	24	35	48	42	48	36	40	33
R53		37	38	54	40	35	36	42	56	36	50	33
R54		39	34	36	44	35	42	35	32	27	40	33
R55		40	42	39	48	40	36	35	40	27	30	11
R56		37	40	45	44	50	36	28	48	27	50	44
R57		42	34	39	44	30	30	35	48	27	30	44
R58		42	36	45	48	50	48	49	40	27	60	33
R59		34	42	42	32	35	48	49	40	45	50	44
R60		34	42	45	36	40	48	49	32	36	30	44
R61		44	36	42	36	40	42	49	32	54	20	33
R62		43	46	33	32	45	42	42	24	45	30	44
R63		39	44	48	40	40	36	35	48	45	40	55
R64		41	34	36	36	55	30	56	16	36	50	44
R65		39	46	36	32	45	36	42	40	27	50	22
R66		44	40	39	48	30	42	35	40	36	50	33
R67		35	40	27	28	50	42	35	8	18	40	33
R68		32	44	36	32	45	42	42	40	45	30	33
R69		34	38	45	36	55	48	35	32	36	10	22
R70		40	42	39	32	40	42	28	48	27	30	33
R71		39	38	36	32	35	36	35	40	45	40	44
R72		36	32	48	36	45	48	28	32	36	50	33
R73		38	34	51	44	40	42	49	40	54	40	33
R74		37	42	36	44	40	48	35	40	27	40	33
R75		35	48	36	40	40	42	42	40	36	30	11
R76		42	36	42	36	45	54	21	48	45	40	11
R77		41	46	39	32	45	48	42	8	45	40	11
R78		42	40	48	36	35	30	35	32	27	30	22
R79		43	50	36	48	35	36	14	32	36	40	33
R80		33	46	39	40	50	60	42	48	27	40	22
R81		39	36	39	40	25	54	28	56	45	30	44
R82		34	46	36	32	35	42	49	40	45	30	33
R83		39	40	36	36	50	42	35	32	45	50	33
R84		34	30	36	40	25	42	28	56	27	30	44
R85		42	38	36	44	35	48	49	32	18	30	33
R86		40	42	36	36	35	42	42	32	36	40	33
R87		42	38	33	44	40	42	28	32	36	50	44
R88		37	46	33	36	40	36	49	40	54	20	22
R89		34	40	36	44	45	36	42	48	45	40	33
R90		35	46	42	32	45	36	35	40	27	30	33
R91		37	40	48	24	45	42	42	40	27	30	22
R92		34	46	48	32	25	54	35	32	36	40	44
R93		39	42	45	40	25	30	49	16	36	40	33
R94		30	40	42	40	35	42	42	48	45	30	33
R95		40	42	36	44	25	36	35	40	36	40	22
R96		39	44	39	28	50	48	35	32	54	50	11
R97		44	46	39	44	40	36	35	32	54	40	33
R98		37	34	39	40	45	36	42	40	36	60	33
R99		37	42	27	36	35	36	49	48	54	30	22
R100		41	34	48	48	45	42	42	16	45	50	33
R101		40	34	45	28	30	42	35	40	45	40	33
R102		35	40	36	40	40	48	42	32	45	50	33
R103		39	42	39	24	45	36	49	40	54	40	44
R104		36	42	48	52	40	36	49	56	27	50	33
R105		38	40	36	48	35	54	42	40	45	50	11
R106		44	36	39	28	35	48	28	40	45	50	22
R107		42	38	27	36	35	30	42	16	36	40	33
R108		39	40	48	32	45	42	42	40	36	40	44
R109		41	32	36	36	45	36	35	48	36	40	33
R110		41	38	39	40	30	54	49	40	45	50	55
R111		38	38	33	32	40	48	42	40	36	30	33
R112		41	44	36	40	40	36	35	32	36	30	22
R113		42	38	42	44	30	42	28	48	27	50	33
R114		38	32	33	32	40	48	49	32	36	40	33
R115		35	40	42	40	35	36	42	40	45	50	44
R116		37	40	48	40	25	30	14	32	27	50	33
R117		44	36	45	48	40	42	21	40	27	50	22
R118		40	34	42	28	35	42	28	48	36	40	44
R119		40	36	33	40	30	30	35	48	45	40	33
R120		37	32	39	48	30	42	42	24	27	30	55
R121		39	38	42	36	35	30	49	40	54	20	11
R122		35	40	42	48	40	36	42	40	27	40	33
R123		40	42	45	48	40	30	35	40	45	50	55
R124		34	38	42	44	45	36	42	48	54	40	33
R125		44	40	45	32	35	42	28	56	45	50	44
R126		43	34	30	44	30	30	49	24	54	30	33
R127		40	44	36	40	45	42	35	40	27	30	22
R128		41	40	36	32	35	30	42	48	36	30	55
R129		39	42	39	44	40	48	49	48	18	30	22
R130		38	46	33	28	35	36	42	24	45	50	44
R131		42	40	36	44	45	42	49	24	54	20	22
R132		38	38	39	40	25	42	28	16	36	30	22
R133		36	38	36	40	35	30	28	56	45	50	11
R134		38	42	39	40	50	24	35	48	36	30	44
R135		40	38	45	44	30	36	35	32	45	40	33
R136		36	38	48	32	50	42	35	40	45	40	55
R137		44	42	42	44	40	36	42	48	27	40	33
R138		38	36	42	32	25	30	42	56	45	30	33
R139		37	40	42	40	35	36	49	24	36	40	33
R140		42	38	36	36	50	42	35	24	36	30	33
R141		39	42	36	44	30	42	28	48	36	40	33
R142		42	44	39	32	45	30	35	40	45	40	44
R143		36	36	45	40	50	36	49	32	27	40	44
R144		40	42	36	40	30	48	42	40	27	40	33
R145		37	36	45	48	20	36	42	40	54	20	44
R146		36	36	42	36	35	36	49	40	36	40	33
R147		36	48	45	44	35	42	35	48	36	40	33
R148		41	34	48	48	35	36	35	48	54	40	33
R149		35	46	42	20	35	30	35	32	45	60	0
R150		41	44	36	36	45	42	49	40	27	40	22
R151		42	36	39	36	50	30	35	40	27	40	55
R152		44	38	39	44	30	30	35	48	45	60	33
R153		30	42	42	32	45	36	35	56	36	30	44
R154		35	40	39	40	40	42	42	32	27	30	33
R155		37	36	45	44	30	30	42	48	27	30	33
R156		38	40	39	44	25	30	21	40	36	30	33
R157		37	38	36	32	35	42	49	32	27	40	44
R158		40	42	45	40	40	42	42	40	45	40	44
R159		42	38	36	44	25	42	49	48	27	30	11
R160		39	46	42	44	40	42	28	40	36	30	44
R161		40	36	33	44	45	36	49	40	45	40	44
R162		41	40	36	48	45	42	28	40	45	40	33
R163		39	44	33	44	35	30	14	40	54	50	44
R164		41	30	48	36	50	36	35	40	36	20	33
R165		40	40	39	28	50	36	42	40	54	40	33
R166		36	32	42	36	35	42	35	40	45	50	22
R167		37	42	45	36	40	36	28	32	36	50	22
R168		44	42	48	32	35	36	42	48	45	20	44
R169		35	34	36	36	50	54	42	40	36	50	11
R170		41	32	33	44	35	48	42	40	45	40	22
R171		30	44	36	48	40	54	28	48	54	20	44
R172		38	36	27	32	40	24	35	32	36	50	33
R173		32	34	27	36	35	36	42	48	36	30	33
R174		39	44	36	40	40	36	35	24	27	50	33
R175		40	42	39	36	35	48	35	40	0	30	22
R176		40	38	39	48	45	48	35	56	45	40	33
R177		37	34	39	28	40	48	42	32	36	50	22
R178		41	32	42	44	45	42	28	40	45	30	44
R179		40	44	36	36	20	36	28	48	27	30	44
R180		43	28	48	40	40	36	28	32	36	50	33
R181		42	40	48	40	40	36	49	48	27	30	11
R182		37	40	39	40	35	24	49	32	27	50	22
R183		39	42	30	32	25	42	35	40	45	40	33
R184		38	44	39	36	30	42	42	32	36	30	33
R185		36	48	42	44	35	36	21	40	45	50	33
R186		41	42	39	32	25	30	28	48	27	40	33
R187		38	40	48	48	50	30	35	40	36	30	33
R188		40	40	51	44	40	36	42	48	36	50	44
R189		39	34	30	40	35	36	21	16	45	50	11
R190		34	48	39	44	35	48	35	40	27	30	33
R191		39	42	39	36	40	42	49	24	36	40	0
R192		41	44	24	36	30	36	42	40	45	40	22
R193		39	38	36	28	40	42	35	48	45	30	33
R194		37	34	39	48	35	30	49	40	36	30	33
R195		41	40	51	40	30	42	42	32	27	30	44
R196		40	40	39	44	40	36	49	32	27	40	33
R197		39	34	39	52	25	36	42	32	45	30	44
R198		39	40	45	36	35	48	49	40	54	30	22
R199		38	44	39	40	25	48	35	40	27	30	44
R200		37	30	48	32	35	36	21	32	45	20	33
R201		41	34	30	24	35	30	35	32	45	30	22
R202		40	42	36	36	40	30	49	48	36	30	22
R203		39	40	42	44	40	42	35	48	45	30	44
R204		37	40	33	36	40	36	42	48	36	30	44
R205		37	42	42	44	45	54	42	32	36	20	22
R206		39	46	36	40	35	30	28	56	36	50	55
R207		37	40	30	44	40	42	21	56	45	10	44
R208		38	38	39	44	45	36	35	40	54	40	33
R209		41	42	39	44	40	42	49	32	36	40	33
R210		42	44	42	36	45	24	49	40	45	40	55
R211		37	48	48	36	25	36	42	32	36	40	44
R212		39	48	39	28	30	36	49	40	36	40	11
R213		37	50	39	40	35	42	42	32	36	30	44
R214		37	46	48	40	35	36	42	48	54	40	33
R215		44	38	45	40	35	48	35	24	54	40	55
R216		37	40	42	40	55	30	49	32	18	50	33
R217		40	46	33	44	40	30	28	32	27	50	44
R218		38	42	30	40	40	48	35	48	45	20	33
R219		41	42	42	52	40	54	35	32	45	50	33
R220		40	44	45	44	25	54	35	48	45	30	33
R221		36	38	36	36	45	42	21	40	45	30	22
R222		37	38	45	44	35	48	42	32	36	50	33
R223		40	40	39	48	35	42	42	16	45	40	44
R224		42	38	51	36	35	24	28	32	36	30	22
R225		35	38	45	52	35	42	28	40	45	30	33
R226		35	34	36	40	45	24	42	32	36	50	22
R227		36	38	39	28	35	24	35	40	45	50	22
R228		32	30	36	44	40	42	42	40	36	50	44
R229		36	32	42	48	50	42	49	48	45	40	33
R230		34	40	48	28	40	48	49	40	45	50	22
R231		42	40	45	36	50	36	35	40	45	50	44
R232		33	44	36	32	20	36	28	32	36	40	33
R233		32	46	33	44	55	42	49	48	27	40	11
R234		35	38	30	44	40	48	42	48	45	30	44
R235		41	40	27	40	30	42	28	56	18	40	44
R236		38	40	39	32	50	42	42	40	36	40	33
R237		41	38	39	44	40	42	28	40	36	40	33
R238		41	42	36	48	50	42	28	48	27	40	22
R239		35	34	48	40	30	30	42	48	27	40	44
R240		44	46	45	44	35	42	42	40	45	40	33
R241		40	28	39	36	45	30	42	32	36	40	44
R242		33	38	36	44	25	54	49	24	36	40	33
R243		39	42	45	48	40	42	35	32	45	50	33
R244		43	50	39	48	40	36	49	32	18	30	44
R245		42	42	45	32	40	42	35	40	27	40	22
R246		42	30	30	36	20	42	42	32	27	40	33
R247		42	38	39	44	40	18	35	40	45	50	22
R248		39	40	36	36	35	42	42	32	27	30	33
R249		35	46	39	44	35	24	49	48	54	50	22
R250		34	44	39	36	45	54	49	32	36	40	11
R251		31	36	30	44	40	42	35	40	27	20	44
R252		34	38	36	36	25	30	49	32	45	30	33
R253		36	38	33	40	35	42	42	56	45	40	33
R254		42	36	36	44	45	30	35	24	27	30	33
R255		41	44	42	36	40	36	35	32	45	40	11
R256		36	40	39	44	45	36	42	40	36	50	33
R257		38	46	30	44	40	24	28	40	45	40	33
R258		38	42	36	48	35	42	42	32	45	20	44
R259		41	42	39	36	40	36	35	48	27	20	33
R260		35	36	39	48	40	30	28	32	36	30	22
R261		34	46	45	44	45	30	42	40	45	30	33
R262		41	38	39	32	35	48	42	24	27	40	11
R263		41	40	33	44	50	42	35	32	45	30	33
R264		33	42	27	44	35	36	42	24	9	40	33
R265		40	40	36	36	35	42	49	32	45	20	22
R266		38	42	36	32	40	24	42	48	27	30	11
R267		42	44	39	36	40	42	42	48	27	40	44
R268		38	42	42	44	50	48	28	40	45	60	22
R269		38	38	39	44	40	42	35	40	45	30	44
R270		42	50	39	44	40	30	42	40	45	30	33
R271		41	40	51	40	40	42	14	32	27	40	44
R272		40	34	42	40	35	48	35	40	36	40	33
R273		40	42	45	48	45	42	35	32	45	50	22
R274		39	40	33	32	45	18	42	32	45	40	22
R275		36	42	45	32	25	42	28	32	36	30	22
R276		38	38	27	40	30	42	42	40	45	40	33
R277		34	42	42	40	45	48	35	48	36	40	33
R278		39	40	24	40	30	30	35	40	36	50	44
R279		41	36	39	44	50	30	49	32	54	30	44
R280		35	34	39	40	30	42	21	24	36	40	33
R281		35	36	48	44	35	36	42	32	27	30	11
R282		44	36	36	44	35	42	35	32	45	30	22
R283		41	40	39	36	35	36	35	24	36	40	22
R284		39	38	42	36	30	48	49	32	54	40	33
R285		39	38	36	48	40	48	56	32	27	40	44
R286		37	42	36	32	30	36	42	40	36	40	22
R287		37	34	45	36	40	48	42	24	27	50	44
R288		36	34	33	44	30	48	42	40	45	40	11
R289		39	46	42	44	40	42	42	56	27	20	22
R290		39	38	36	44	30	36	42	32	18	40	33
R291		38	42	48	24	40	42	49	40	18	30	33
R292		31	38	45	36	55	54	42	32	54	40	33
R293		40	40	39	40	35	30	42	48	36	50	22
R294		40	44	36	40	30	42	42	32	36	10	33
R295		41	44	39	40	55	36	42	24	27	50	44
R296		42	40	42	44	35	36	28	32	45	40	44
R297		38	44	39	44	45	42	56	40	45	40	22
R298		41	48	39	48	45	48	28	40	45	30	44
R299		43	40	36	32	50	48	35	24	36	20	22
R300		40	44	36	36	40	30	42	32	36	20	33
R301		38	40	33	44	40	24	28	32	27	30	22
R302		32	42	39	44	35	48	42	40	45	40	44
R303		32	40	36	48	25	42	42	40	54	20	44
R304		44	40	30	40	30	36	35	40	45	40	44
R305		41	38	45	36	40	42	42	40	45	30	33
R306		35	36	39	44	40	24	35	40	27	20	33
R307		37	36	45	44	40	36	35	24	54	40	22
R308		42	40	39	36	40	48	21	40	36	30	11
R309		40	42	36	32	50	42	42	40	36	40	33
R310		37	36	42	28	40	42	21	48	45	40	22
R311		38	42	36	32	40	48	28	40	36	30	44
R312		44	42	36	36	45	30	35	48	45	60	44
R313		37	40	30	48	30	54	28	16	45	40	33
R314		36	34	42	40	25	42	56	48	36	30	33
R315		32	40	42	36	30	42	35	48	36	50	22
R316		38	40	42	40	30	48	42	40	45	50	44
R317		39	36	45	40	45	42	14	40	54	40	44
R318		40	40	42	40	45	42	42	48	45	40	22
R319		40	40	33	40	45	36	21	32	36	30	44
R320		39	34	39	36	25	48	49	32	18	40	33
R321		38	38	48	40	40	54	56	40	27	30	44
R322		42	42	30	28	35	42	35	56	45	30	44
R323		35	40	45	36	35	54	42	48	36	40	33
R324		40	40	42	44	40	30	49	40	36	20	44
R325		41	48	39	48	40	24	42	48	45	30	22
R326		34	40	33	28	45	42	42	40	45	10	44
R327		37	42	33	40	30	42	42	32	36	30	44
R328		33	44	36	52	45	36	35	32	27	40	44
R329		36	44	39	28	30	48	28	48	36	50	33
R330		37	40	42	44	35	36	49	24	27	50	33
R331		37	34	36	36	25	42	35	48	27	40	11
R332		39	36	39	44	35	36	42	40	36	20	44
R333		39	44	33	44	40	30	42	32	9	50	33
R334		38	36	39	28	40	30	21	32	36	40	33
R335		36	36	33	44	40	36	28	24	27	30	44
R336		40	34	42	36	55	48	35	32	36	30	33
R337		39	40	45	32	50	36	42	32	27	50	33
R338		39	42	45	40	35	48	28	40	45	40	44
R339		42	40	39	36	30	36	42	48	45	40	44
R340		31	42	36	44	45	48	21	40	36	40	11
R341		37	44	36	52	50	42	49	40	45	40	33
R342		43	50	42	40	45	42	21	40	54	40	22
R343		40	42	36	32	45	48	42	48	36	50	22
R344		36	40	39	44	50	30	56	40	36	40	33
R345		42	38	45	32	40	42	49	40	18	20	33
R346		41	40	39	40	45	54	35	48	27	40	22
R347		41	40	39	40	35	36	49	24	45	50	33
R348		37	36	51	44	30	42	56	40	45	40	11
R349		33	40	51	32	50	36	28	40	36	40	44
R350		40	44	36	36	40	42	35	40	45	50	33
R351		35	36	39	36	45	36	21	32	45	40	33
R352		35	32	36	32	25	48	42	32	27	40	22
R353		42	38	42	36	40	42	42	32	18	20	44
R354		38	44	36	32	45	30	42	56	36	30	33
R355		37	40	42	40	50	48	42	24	27	40	44
R356		36	40	39	36	40	24	49	40	27	50	22
R357		36	40	36	36	35	48	49	40	27	40	33
R358		37	36	30	36	35	36	49	40	27	40	44
R359		38	42	30	52	50	30	42	40	45	50	33
R360		36	46	36	40	30	36	42	32	45	30	33
R361		38	38	33	44	35	30	49	40	36	30	33
R362		36	48	39	40	45	36	35	32	27	40	55
R363		38	36	48	20	45	30	42	32	27	30	22
R364		38	38	42	40	35	36	35	40	45	50	33
R365		37	44	33	32	35	54	42	32	54	30	33
R366		38	48	42	36	25	42	49	40	45	40	22
R367		38	40	45	36	50	24	35	40	36	50	22
R368		35	38	27	44	35	42	35	48	36	50	22
R369		35	38	45	44	40	36	28	48	54	40	33
R370		33	36	36	36	35	30	21	32	54	30	44
R371		44	44	45	40	35	24	49	32	36	30	33
R372		44	40	45	48	40	36	35	48	45	50	11
R373		41	40	39	40	40	36	42	32	36	30	33
R374		42	36	30	44	50	36	42	24	36	30	33
R375		41	36	39	44	30	54	49	48	36	30	44
R376		38	48	30	36	35	42	35	40	54	50	33
R377		41	32	45	44	45	48	35	32	45	50	22
R378		29	40	48	44	30	30	35	40	36	30	44
R379		40	38	27	32	40	48	42	24	18	40	22
R380		26	46	45	36	45	42	28	48	36	50	55
R381		33	32	39	40	35	42	35	40	45	50	22
R382		37	36	33	40	35	48	49	48	18	40	22
R383		38	38	45	36	35	30	28	40	54	20	33
R384		41	38	42	36	35	42	28	48	45	30	44
R385		37	36	39	44	40	30	28	32	54	40	33
R386		39	40	45	44	40	54	49	40	45	30	44
R387		39	42	48	48	35	42	42	32	45	20	22
R388		43	42	39	40	35	36	42	40	36	30	22
R389		41	42	42	40	25	54	28	32	36	20	44
R390		42	30	48	40	45	42	49	32	36	40	33
R391		43	40	42	36	35	12	35	48	36	40	44
R392		39	40	30	36	45	36	28	40	45	20	33
R393		40	36	42	36	45	24	49	48	36	50	44
R394		31	36	42	48	45	30	49	32	45	30	44
R395		39	40	39	40	50	36	35	40	36	40	33
R396		41	40	42	36	50	48	42	32	45	30	33
R397		39	28	42	48	40	48	28	48	36	30	44
R398		38	44	42	36	45	42	42	32	45	10	44
R399		41	38	48	48	40	48	42	32	54	50	33
R400		34	40	30	40	40	42	56	40	36	40	33
R401		39	36	27	36	35	54	42	40	54	50	22
R402		35	34	48	40	40	48	42	40	45	30	22
R403		39	36	39	40	50	42	28	32	45	50	44
R404		32	32	39	40	30	36	21	40	27	50	33
R405		36	46	36	44	40	24	49	48	36	30	44
R406		36	40	51	40	45	42	28	32	54	30	44
R407		36	30	48	32	35	42	14	24	27	20	33
R408		38	22	36	32	35	30	28	48	36	50	22
R409		35	46	33	36	50	36	28	56	27	40	44
R410		40	38	36	44	30	42	35	40	45	30	33
R411		37	38	36	40	45	36	42	16	27	20	33
R412		40	48	36	40	40	36	49	40	45	20	22
R413		34	44	42	44	45	24	28	40	36	40	44
R414		34	40	39	36	35	42	49	48	36	20	33
R415		40	36	36	36	30	42	35	32	27	50	33
R416		38	46	39	32	45	30	28	48	45	20	22
R417		37	32	45	44	35	42	42	32	27	50	11
R418		40	48	42	44	40	30	42	40	36	30	44
R419		34	40	33	48	45	42	42	24	36	30	22
R420		37	36	48	32	45	36	49	40	36	40	22
R421		39	32	45	36	45	36	42	40	36	40	33
R422		37	42	30	44	40	42	42	40	36	30	33
R423		34	40	33	40	50	24	49	40	36	40	44
R424		36	34	33	24	45	36	35	40	36	20	22
R425		44	34	30	32	15	36	35	40	45	30	33
R426		44	40	36	36	50	30	49	32	36	50	33
R427		32	36	45	44	20	36	42	40	36	50	22
R428		39	38	36	36	30	30	35	48	36	40	55
R429		42	42	39	52	45	54	49	48	54	40	33
R430		35	44	42	48	35	48	56	24	45	30	22
R431		34	38	27	40	40	36	28	40	54	30	33
R432		36	30	39	44	30	36	42	40	45	20	33
R433		33	38	42	44	50	48	35	48	27	20	22
R434		39	46	39	28	25	30	28	56	45	20	22
R435		40	44	45	32	45	36	35	40	27	40	33
R436		35	36	39	36	30	24	35	40	36	20	33
R437		40	48	45	32	35	42	42	32	36	40	44
R438		38	36	39	44	40	30	42	48	36	50	11
R439		34	40	42	40	35	48	42	40	36	50	33
R440		38	44	42	44	40	36	28	24	45	30	33
R441		38	42	42	40	40	48	35	48	36	40	33
R442		41	32	51	40	40	42	42	32	36	60	44
R443		40	40	45	28	40	36	42	40	54	40	44
R444		35	46	42	28	50	36	35	48	54	40	22
R445		40	40	45	40	40	42	42	48	9	30	33
R446		35	40	42	36	35	48	35	40	27	40	11
R447		37	34	39	48	45	24	49	32	27	50	33
R448		44	42	42	32	35	30	42	56	45	40	22
R449		41	46	45	40	40	30	35	32	27	50	44
R450		36	32	33	28	40	48	35	48	36	40	44
R451		40	36	39	28	30	42	28	32	27	40	33
R452		35	42	39	44	30	24	42	32	54	20	44
R453		36	34	30	40	45	30	42	40	54	30	44
R454		44	42	51	44	40	36	42	24	36	40	33
R455		37	48	39	28	40	42	42	16	45	30	44
R456		37	46	39	40	25	36	56	40	54	40	44
R457		38	44	36	36	35	18	28	40	45	30	33
R458		38	40	39	36	30	36	42	48	45	40	55
R459		36	32	36	44	50	48	49	32	27	40	22
R460		38	40	48	40	45	42	28	40	18	50	22
R461		38	38	39	40	40	36	56	40	45	40	33
R462		40	42	36	40	45	30	35	32	36	40	33
R463		39	42	39	40	35	48	56	56	18	40	11
R464		41	32	39	40	25	36	42	24	45	40	33
R465		39	46	39	40	35	42	42	40	27	30	33
R466		36	40	42	40	40	42	42	16	54	30	33
R467		44	44	30	36	35	42	42	40	27	30	44
R468		42	36	45	36	40	42	56	32	18	30	44
R469		34	36	45	40	45	48	35	40	45	50	22
R470		40	34	36	32	35	48	28	24	54	30	44
R471		42	38	42	40	45	30	28	32	45	30	22
R472		40	34	39	40	25	30	28	32	54	40	33
R473		40	40	42	40	45	42	28	32	18	40	44
R474		40	36	39	32	50	42	21	40	36	30	44
R475		33	44	45	36	50	24	42	48	45	50	11
R476		41	44	36	44	45	24	35	40	36	40	33
R477		42	36	30	36	45	42	35	56	27	50	44
R478		34	46	45	28	30	24	42	24	45	20	33
R479		42	32	51	48	50	36	49	32	36	30	33
R480		39	40	33	40	40	48	35	40	36	30	33
R481		31	40	42	44	45	42	35	40	27	30	33
R482		40	38	39	40	40	42	35	40	36	20	44
R483		34	38	36	48	35	42	35	32	27	40	33
R484		37	48	45	40	50	42	42	48	36	30	22
R485		41	34	42	32	45	36	28	32	36	50	44
R486		39	38	45	40	40	54	42	32	18	30	22
R487		37	40	48	28	30	42	35	32	45	30	33
R488		44	36	39	28	40	42	42	32	45	40	44
R489		38	46	39	48	40	36	28	40	36	40	33
R490		41	40	45	44	45	42	42	32	36	30	33
R491		39	34	36	40	45	42	35	40	54	30	55
R492		39	44	36	48	35	42	21	40	27	40	33
R493		39	44	18	40	40	36	42	40	45	30	33
R494		41	42	36	44	40	48	35	48	27	30	33
R495		39	38	51	44	35	30	28	40	36	30	33
R496		43	40	39	36	40	30	28	48	27	30	55
R497		42	40	39	44	50	24	42	32	45	30	33
R498		34	40	30	48	35	36	42	56	54	30	44
R499		39	44	42	48	45	54	35	40	36	60	44
R500		36	30	42	36	40	42	42	48	45	40	11
R501		45	40	42	44	35	36	42	32	36	40	33
R502		42	40	45	36	35	30	42	32	45	30	33
R503		37	38	48	36	35	30	28	48	45	50	22
R504		36	28	42	44	35	36	42	40	45	40	44
R505		37	40	21	44	45	30	49	48	36	40	22
R506		40	38	36	40	30	36	28	24	36	40	33
R507		34	38	48	40	50	30	35	40	45	30	22
R508		43	42	30	36	40	30	49	40	9	50	44
R509		33	36	51	32	30	36	42	40	36	20	33
R510		38	38	48	48	40	36	35	32	36	40	22
R511		39	44	33	48	35	42	49	32	36	30	44
R512		41	44	36	36	30	36	49	32	45	40	44
R513		35	42	42	48	40	36	42	48	54	40	22
R514		37	34	42	36	30	30	42	40	36	30	33
R515		37	46	39	44	40	24	42	40	45	40	33
R516		41	40	42	48	45	30	42	32	18	30	33
R517		43	42	51	40	40	42	49	40	54	60	22
R518		42	34	48	36	45	42	42	40	36	30	33
R519		36	42	42	44	50	30	28	24	27	40	33
R520		33	38	39	36	30	30	42	32	36	30	22
R521		32	38	39	28	40	48	35	56	36	60	22
R522		39	38	33	40	40	36	35	48	45	40	33
R523		37	40	33	48	40	42	42	32	36	40	44
R524		37	46	48	40	35	48	35	40	36	50	44
R525		36	46	39	40	40	42	28	32	54	40	44
R526		37	40	45	48	45	30	28	40	45	40	44
R527		38	42	48	40	45	18	42	16	27	40	33
R528		41	38	36	44	25	36	35	24	45	40	44
R529		41	32	45	52	40	54	35	24	54	50	55
R530		34	38	48	36	30	36	28	16	36	10	33
R531		37	38	36	48	55	30	35	40	45	50	33
R532		35	38	42	44	45	42	42	40	45	50	33
R533		34	42	42	40	45	36	28	40	18	20	0
R534		41	42	42	32	50	48	28	16	36	30	11
R535		40	34	36	40	45	48	42	32	36	40	33
R536		45	36	33	36	35	42	42	48	18	30	44
R537		40	38	45	36	40	42	42	40	45	20	44
R538		35	32	33	52	25	30	35	48	36	40	22
R539		38	40	27	32	45	30	28	48	36	50	22
R540		34	34	45	44	25	36	28	24	27	30	44
R541		30	36	48	28	50	36	56	48	27	50	44
R542		36	50	36	44	45	36	42	56	27	40	44
R543		36	38	42	48	35	30	28	32	36	40	44
R544		35	38	30	52	30	42	49	32	18	40	44
R545		41	44	39	40	45	48	35	40	36	50	33
R546		41	40	36	48	40	24	28	40	27	40	55
R547		36	44	36	36	35	42	14	40	36	50	22
R548		36	38	48	40	35	42	42	40	45	50	33
R549		33	42	42	32	45	30	35	40	36	30	33
R550		34	38	33	40	45	42	42	40	36	30	22
R551		43	30	45	48	35	36	35	40	45	40	22
R552		39	42	39	36	45	30	35	48	18	30	22
R553		39	36	39	40	25	30	35	32	18	50	22
R554		40	42	45	40	30	36	42	24	27	30	44
R555		41	38	39	44	30	42	35	56	54	40	44
