1500 steps, 10000 repititions, hazard 0.030000, tr 24
s-d predation	0.100000	0.200000	0.300000	0.400000	0.500000	0.600000	0.700000	0.800000	0.900000	1.000000	1.100000
R1		30	48	36	42	27	36	51	42	36	39	30
R2		42	30	39	42	39	45	42	39	27	39	36
R3		36	39	51	39	27	36	30	36	30	30	24
R4		42	33	33	33	36	36	33	30	33	39	36
R5		30	42	36	33	33	33	33	24	30	33	39
R6		39	42	42	42	30	39	33	30	33	27	30
R7		36	33	33	45	42	33	39	33	42	27	39
R8		48	33	27	36	36	27	33	36	39	33	36
R9		33	48	45	33	42	30	39	36	27	27	27
R10		36	30	48	42	33	42	30	24	33	45	36
R11		42	42	42	33	39	42	39	36	30	42	36
R12		42	30	39	36	42	45	33	33	36	36	33
R13		39	42	36	48	36	27	33	36	30	45	48
R14		30	36	36	27	42	33	33	36	33	39	45
R15		48	39	39	39	42	30	42	36	33	24	27
R16		45	33	39	33	33	48	36	36	45	33	36
R17		45	36	36	42	33	42	39	27	33	33	33
R18		36	42	30	24	42	24	42	39	42	27	36
R19		48	42	39	42	39	30	42	33	30	36	30
R20		36	27	30	36	21	42	30	36	45	24	36
R21		33	39	27	39	36	30	39	24	30	33	30
R22		33	39	33	42	42	39	24	30	30	33	33
R23		39	33	30	42	42	36	27	24	36	21	30
R24		36	42	21	42	39	27	33	30	36	48	42
R25		36	48	39	36	45	45	42	30	30	24	30
R26		30	39	42	39	33	30	33	24	30	42	36
R27		36	36	36	27	36	33	27	36	42	27	39
R28		36	33	42	36	39	39	36	36	42	39	21
R29		39	45	39	42	24	30	51	33	24	30	36
R30		30	36	33	42	36	39	42	33	27	33	48
R31		39	30	27	33	33	48	33	36	27	33	36
R32		48	36	36	39	45	42	36	36	36	33	30
R33		33	33	42	36	33	27	27	36	36	36	24
R34		30	39	42	48	33	36	24	36	39	48	39
R35		42	45	45	39	33	33	36	42	24	39	36
R36		39	36	36	39	36	36	36	39	42	33	42
R37		33	42	39	36	39	33	30	45	39	33	39
R38		39	36	30	36	36	42	36	30	36	33	33
R39		39	39	39	42	36	30	33	33	42	33	27
R40		45	42	39	36	30	33	42	36	42	45	39
R41		39	30	39	39	51	30	33	33	39	27	42
R42		39	33	33	33	42	36	30	36	42	45	39
R43		36	33	36	33	39	45	33	33	27	36	24
R44		45	30	36	36	45	36	36	42	24	27	39
R45		39	39	36	33	36	18	42	30	30	36	30
R46		39	42	42	42	42	39	42	48	42	36	36
R47		42	48	39	21	36	42	30	39	27	27	36
R48		42	42	39	39	39	42	39	42	42	33	36
R49		36	36	36	39	30	24	39	39	39	30	27
R50		36	30	39	33	42	36	21	42	36	33	33
R51		42	39	42	30	39	45	33	36	30	33	42
R52		51	42	45	39	30	39	39	27	24	36	18
R53		51	45	36	30	45	30	30	30	42	30	39
R54		42	39	39	36	33	39	30	30	36	33	30
R55		39	33	54	36	39	39	33	36	39	27	33
R56		42	42	36	39	33	42	39	27	39	33	39
R57		36	45	27	30	36	45	33	30	39	42	36
R58		48	33	42	36	36	36	36	45	42	33	30
R59		45	36	42	36	33	39	42	30	39	36	27
R60		42	36	30	33	45	33	33	33	30	33	42
R61		24	39	36	36	36	36	33	36	42	36	30
R62		33	42	39	39	36	30	42	30	36	33	30
R63		33	42	33	42	30	36	36	30	36	36	45
R64		42	45	39	21	39	48	36	39	36	33	33
R65		42	39	42	36	39	42	42	45	33	36	42
R66		36	36	30	36	33	39	27	36	36	39	39
R67		36	39	39	36	33	36	33	30	33	36	42
R68		42	48	39	27	36	39	30	36	36	42	39
R69		39	48	45	33	48	24	27	39	36	45	36
R70		45	27	45	36	33	39	27	36	30	24	39
R71		45	42	27	33	45	30	27	15	42	27	42
R72		33	33	30	33	27	39	39	24	33	27	48
R73		30	45	39	45	45	27	36	27	30	33	36
R74		36	36	30	45	27	36	30	42	33	39	36
R75		42	33	27	33	42	33	27	33	48	36	36
R76		45	45	48	24	42	39	27	30	39	36	30
R77		48	33	36	33	33	36	48	33	30	27	30
R78		48	42	33	48	36	45	33	33	36	27	30
R79		36	33	39	27	39	30	30	24	33	33	21
R80		42	30	33	39	39	33	27	24	42	30	39
R81		36	48	33	39	48	39	24	33	42	39	39
R82		36	36	27	33	42	39	45	42	33	33	36
R83		48	39	45	33	36	24	39	39	33	27	30
R84		30	33	42	33	39	36	36	30	27	36	42
R85		36	36	45	30	42	39	39	33	33	30	27
R86		45	39	39	33	30	48	39	45	39	30	21
R87		36	42	36	36	42	36	39	39	33	27	27
R88		27	39	36	33	39	42	33	30	39	36	30
R89		33	45	42	45	33	36	30	33	39	27	33
R90		42	27	39	45	36	39	33	30	42	36	42
R91		42	48	33	42	42	36	42	36	36	36	33
R92		42	33	36	36	27	39	33	30	54	33	30
R93		33	36	51	42	42	33	39	27	24	36	39
R94		39	39	36	36	21	36	48	42	42	33	30
R95		45	33	33	33	36	39	45	36	33	30	36
R96		42	24	39	39	42	33	27	30	45	33	27
R97		45	24	36	39	33	39	48	39	39	39	42
R98		33	33	39	39	30	33	39	36	21	24	27
R99		42	48	39	36	45	33	48	27	24	33	48
R100		39	45	39	45	36	39	30	27	48	30	39
R101		36	24	42	33	36	33	36	30	42	30	33
R102		45	45	42	36	36	39	33	36	33	36	33
R103		42	30	36	39	39	42	36	30	42	36	36
R104		30	27	45	45	42	42	30	27	39	30	39
R105		33	45	42	42	51	39	30	45	39	39	18
R106		42	36	36	39	39	33	42	33	24	36	36
R107		42	36	42	36	45	30	33	33	27	24	33
R108		42	33	33	36	33	33	45	33	36	33	39
R109		54	39	36	33	27	39	36	30	30	39	42
R110		30	39	42	39	30	30	45	33	27	30	42
R111		36	36	30	42	33	42	39	33	33	30	24
R112		36	42	45	42	36	36	39	39	33	30	30
R113		33	42	30	39	27	48	42	36	33	42	48
R114		39	33	39	39	33	36	39	30	36	33	33
R115		39	39	30	36	33	30	36	33	39	36	33
R116		30	39	36	36	39	39	36	36	39	39	33
R117		39	45	33	36	42	36	36	33	36	27	39
R118		48	30	27	42	48	30	27	30	36	18	24
R119		36	36	33	36	39	39	36	30	36	39	39
R120		42	36	27	30	36	24	48	27	33	27	30
R121		48	39	36	33	30	33	39	36	33	27	33
R122		39	36	36	42	30	45	39	39	33	33	36
R123		48	42	33	36	39	30	39	39	30	36	36
R124		33	36	30	30	33	39	33	30	36	27	24
R125		42	36	33	30	42	33	33	48	39	39	48
R126		42	36	42	39	42	36	39	36	36	27	30
R127		39	33	36	39	42	45	24	45	27	39	33
R128		42	39	33	42	39	33	27	30	36	24	30
R129		39	36	36	36	30	39	42	45	42	30	30
R130		39	33	39	30	33	33	39	39	36	36	24
R131		39	36	45	33	36	39	24	24	33	39	36
R132		39	42	33	30	36	42	30	36	21	36	42
R133		39	42	45	39	36	27	30	27	33	21	27
R134		36	45	36	36	45	36	33	39	48	24	30
R135		33	27	39	27	39	30	30	42	39	39	21
R136		33	36	45	39	33	30	36	33	36	36	39
R137		42	48	33	42	36	36	45	27	39	27	33
R138		42	39	42	36	39	33	30	36	39	30	39
R139		30	48	39	24	36	39	27	30	33	33	36
R140		33	36	42	33	45	39	33	36	27	39	30
R141		45	30	33	39	42	39	30	36	39	48	30
R142		42	33	36	42	36	30	30	36	33	33	30
R143		45	42	24	33	39	39	39	27	33	36	36
R144		45	39	45	39	27	42	36	36	21	33	39
R145		39	39	36	30	30	33	39	39	39	21	24
R146		36	48	39	42	27	30	30	39	39	33	33
R147		54	36	36	33	33	42	36	36	33	24	36
R148		42	45	30	45	39	48	30	42	30	30	27
R149		36	36	36	36	36	33	36	27	33	36	36
R150		39	36	39	42	30	42	30	36	42	27	27
R151		42	33	27	36	42	36	30	39	42	33	30
R152		36	33	36	36	33	45	33	36	42	33	36
R153		39	39	33	36	30	36	30	33	27	36	27
R154		48	39	45	36	36	36	45	36	24	33	39
R155		45	39	54	30	36	33	30	36	39	39	45
R156		39	30	33	36	36	39	33	39	30	36	30
R157		36	45	42	42	42	42	36	39	36	39	30
R158		42	39	36	36	36	24	33	36	36	36	21
R159		33	36	39	48	42	39	30	36	21	36	27
R160		51	39	42	24	48	27	39	39	36	24	39
R161		33	33	30	45	39	39	33	42	30	27	24
R162		39	33	39	48	42	42	39	36	33	36	33
R163		36	33	36	45	33	27	27	30	39	30	42
R164		42	36	30	42	36	36	33	33	33	36	39
R165		36	45	27	39	39	39	42	36	30	33	33
R166		36	45	39	39	39	24	33	36	36	36	39
R167		36	36	27	33	30	24	45	33	36	36	36
R168		36	45	39	39	39	42	33	30	30	39	18
R169		42	48	51	45	48	39	30	39	39	33	30
R170		39	33	48	39	33	45	33	33	33	15	33
R171		42	33	45	33	33	33	30	36	21	33	33
R172		42	36	36	48	42	30	30	39	42	33	39
R173		30	36	36	30	42	39	39	36	36	27	39
R174		42	27	30	36	39	30	33	33	33	30	39
R175		45	39	30	39	39	27	33	42	33	30	27
R176		45	42	30	33	45	30	33	36	39	30	24
R177		45	36	42	42	36	36	27	33	27	39	33
R178		27	42	45	42	30	42	36	30	36	39	30
R179		33	42	51	27	27	33	33	42	30	36	39
R180		45	42	39	39	33	36	33	33	30	24	39
R181		39	48	30	45	30	42	45	36	24	39	27
R182		33	27	42	36	27	33	33	45	27	30	30
R183		42	30	42	39	36	39	45	30	27	30	30
R184		39	30	33	27	42	33	39	33	48	48	36
R185		36	45	39	42	36	33	33	36	36	42	45
R186		33	45	45	36	27	39	27	42	27	30	30
R187		39	36	36	36	36	33	33	33	42	36	39
R188		33	36	42	39	33	30	33	30	33	39	36
R189		36	36	30	36	42	39	36	27	27	42	24
R190		36	30	24	33	39	36	39	30	27	30	36
R191		45	30	30	39	39	36	39	33	27	27	39
R192		39	36	42	33	24	36	36	39	36	39	36
R193		33	33	39	42	42	33	30	33	27	39	33
R194		36	39	39	33	33	33	27	39	39	42	48
R195		48	42	36	36	36	30	48	39	36	27	33
R196		30	33	39	42	42	33	36	45	39	36	39
R197		30	45	45	42	33	42	42	39	33	45	39
R198		42	39	42	27	45	30	36	42	33	33	33
R199		36	36	36	33	39	33	39	42	36	36	33
R200		42	39	48	39	39	42	42	30	27	33	33
R201		39	33	33	48	39	30	27	39	36	39	33
R202		39	48	36	30	42	42	42	27	18	30	33
R203		45	30	39	39	33	39	45	36	39	36	36
R204		45	39	42	33	42	39	42	27	27	36	39
R205		33	48	36	42	45	39	36	39	39	30	36
R206		36	39	45	42	45	42	30	39	36	30	30
R207		42	48	39	33	39	24	30	36	27	33	33
R208		36	36	24	30	33	42	39	30	12	45	36
R209		45	33	39	30	36	33	30	30	33	33	30
R210		39	36	36	36	36	33	33	36	36	33	27
R211		36	36	39	36	36	30	36	45	30	36	30
R212		45	30	39	30	33	36	48	33	36	30	30
R213		42	39	42	42	36	27	36	36	33	33	27
R214		42	33	30	36	39	33	39	36	36	27	30
R215		42	39	27	39	39	42	36	42	39	30	30
R216		36	45	36	33	45	42	27	39	33	39	42
R217		39	33	36	36	39	36	36	33	42	36	27
R218		42	39	33	39	33	45	36	36	36	39	30
R219		39	48	36	24	36	42	30	42	33	39	45
R220		39	30	48	39	33	36	33	33	30	33	39
R221		33	42	39	42	30	42	42	27	48	39	33
R222		36	33	33	36	30	39	33	21	27	39	42
R223		42	36	42	42	39	36	39	33	18	30	39
R224		45	21	27	33	48	39	33	36	30	30	27
R225		42	36	30	39	30	33	36	33	42	30	42
R226		30	33	39	33	27	48	42	27	39	39	27
R227		33	39	27	42	33	27	33	39	30	33	27
R228		36	42	27	33	33	33	42	33	39	36	36
R229		42	39	30	33	27	39	33	39	33	30	15
R230		51	36	36	39	39	42	39	30	42	39	39
R231		45	33	45	42	36	42	39	36	42	33	39
R232		39	39	36	39	33	36	39	27	45	36	36
R233		39	39	39	30	27	33	39	33	36	30	33
R234		33	36	42	36	36	33	36	39	42	45	30
R235		48	30	45	39	39	27	27	36	45	36	27
R236		36	27	39	33	48	42	39	39	42	42	36
R237		39	39	42	39	33	39	27	42	27	39	27
R238		36	30	48	39	33	51	36	27	42	36	30
R239		27	39	33	33	33	39	30	33	27	33	24
R240		33	42	36	30	39	45	42	27	39	27	24
R241		33	36	45	42	36	33	36	36	36	36	33
R242		36	21	42	36	48	30	36	39	30	36	30
R243		45	33	27	39	39	24	36	24	33	33	36
R244		36	39	48	39	42	27	42	36	45	30	39
R245		39	42	48	36	36	39	33	30	27	33	33
R246		27	45	48	45	30	33	30	39	24	18	36
R247		36	39	42	33	36	33	33	36	27	39	33
R248		36	33	39	39	33	51	42	42	42	33	30
R249		45	39	48	42	42	27	39	30	36	27	42
R250		45	33	39	42	33	42	42	27	30	36	36
R251		33	30	39	39	33	36	39	33	36	33	39
R252		33	36	39	33	24	39	30	30	36	36	39
R253		51	39	30	42	36	30	21	39	30	30	27
R254		39	45	30	36	42	33	42	39	33	36	30
R255		27	36	45	39	33	42	36	33	27	36	24
R256		39	21	39	48	36	33	42	42	33	33	33
R257		39	39	36	36	42	39	39	39	39	27	30
R258		30	42	36	18	30	33	36	36	30	30	33
R259		42	45	27	42	27	33	42	42	39	24	33
R260		36	36	27	42	39	39	36	39	33	24	45
R261		45	42	39	30	30	39	39	39	39	33	30
R262		30	39	39	42	30	45	33	33	36	27	33
R263		42	48	33	30	36	33	30	39	33	33	27
R264		42	45	33	39	33	42	45	30	30	33	42
R265		45	42	33	39	27	30	36	33	39	33	36
R266		36	36	33	36	27	30	30	30	33	42	30
R267		48	33	42	33	33	39	39	33	30	30	36
R268		36	45	36	48	27	42	39	24	33	27	42
R269		36	48	36	36	45	33	30	39	33	36	42
R270		27	42	36	33	39	39	33	21	33	39	33
R271		45	45	39	39	36	33	30	36	42	33	39
