1500 steps, 10000 repititions, hazard 0.030000, tr 24
s-d predation	0.100000	0.200000	0.300000	0.400000	0.500000	0.600000	0.700000	0.800000	0.900000	1.000000	1.100000
R1		49	35	34	42	35	27	49	14	34	27	14
R2		28	42	42	42	14	34	27	28	20	14	35
R3		41	41	42	34	28	35	35	28	21	21	28
R4		49	34	21	28	35	14	49	21	41	28	28
R5		35	35	34	28	21	14	28	21	27	28	27
R6		35	28	42	41	35	42	27	35	35	35	49
R7		42	35	35	42	21	21	48	42	27	28	14
R8		35	49	28	28	28	35	21	35	41	27	27
R9		35	28	28	35	21	28	35	21	14	35	14
R10		49	35	34	55	21	42	28	27	21	28	28
R11		35	34	41	35	28	28	21	49	42	28	28
R12		35	28	42	49	28	27	28	34	35	7	27
R13		49	35	21	28	42	49	7	28	21	35	27
R14		14	35	28	28	34	35	28	21	21	21	35
R15		41	35	27	42	27	28	13	21	42	28	41
R16		28	28	28	35	35	28	21	35	28	7	41
R17		28	34	35	35	42	28	41	42	35	28	28
R18		20	28	35	41	34	28	21	35	28	28	35
R19		27	48	28	35	42	14	21	27	21	21	34
R20		41	34	27	35	35	42	35	28	49	48	21
R21		35	55	34	34	35	28	28	49	35	35	21
R22		42	28	34	35	21	42	35	28	14	21	35
R23		35	35	21	35	34	28	35	21	35	35	28
R24		21	21	35	28	28	35	35	41	28	27	28
R25		42	28	35	28	48	28	41	42	21	27	41
R26		41	49	35	41	35	35	35	41	21	21	28
R27		48	35	42	28	35	27	35	35	7	20	49
R28		48	35	49	35	35	35	28	21	21	21	35
R29		13	42	42	49	28	28	35	48	28	21	21
R30		21	28	41	20	28	42	42	35	28	21	21
R31		21	48	41	42	28	42	48	21	35	35	35
R32		27	28	34	21	21	27	34	35	28	7	14
R33		42	28	28	21	35	21	14	21	21	28	21
R34		41	21	28	42	35	42	35	35	21	21	21
R35		20	49	35	35	21	21	42	35	7	28	34
R36		28	35	35	27	35	55	28	14	13	21	28
R37		35	35	49	35	28	41	27	27	28	21	28
R38		28	28	42	48	28	28	28	21	28	21	28
R39		49	35	28	28	28	34	28	35	28	42	34
R40		42	56	41	14	14	42	42	28	21	35	28
R41		14	35	27	42	28	21	35	27	28	27	28
R42		48	42	41	48	34	35	28	35	28	41	34
R43		41	41	48	28	28	14	35	34	28	14	14
R44		49	34	35	35	28	49	35	34	14	28	27
R45		42	34	21	42	28	35	42	21	28	20	21
R46		34	49	42	48	14	21	21	28	35	21	27
R47		41	35	35	34	14	28	34	21	42	20	35
R48		28	34	21	34	35	28	28	21	28	41	35
R49		27	35	35	28	41	35	28	28	27	42	28
R50		35	28	35	35	42	35	28	28	28	14	28
R51		42	28	28	21	21	21	28	27	35	28	41
R52		35	34	20	42	28	35	35	42	27	42	28
R53		14	41	34	41	56	28	21	21	28	13	35
R54		42	35	48	35	35	21	41	35	34	28	35
R55		35	42	34	48	28	35	42	27	21	35	35
R56		48	35	42	34	42	41	21	42	20	35	34
R57		28	41	35	28	48	21	14	28	28	21	35
R58		34	42	34	35	35	35	35	42	41	35	28
R59		34	34	35	42	14	27	28	28	21	42	7
R60		28	28	28	21	42	34	28	49	28	42	21
R61		35	28	35	49	42	21	42	28	28	35	35
R62		35	35	42	21	35	21	41	28	28	34	28
R63		41	35	41	41	21	28	42	21	28	7	14
R64		35	35	28	34	28	41	20	28	35	28	21
R65		35	35	34	27	34	49	48	21	28	28	34
R66		21	20	28	42	28	49	28	21	20	28	28
R67		27	48	27	42	27	34	21	35	21	21	27
R68		27	20	34	42	21	28	21	28	21	34	35
R69		28	20	41	34	35	14	28	35	35	34	35
R70		27	41	41	20	34	42	42	42	28	35	35
R71		42	35	42	35	21	34	34	21	13	21	7
R72		20	41	42	42	21	35	28	48	28	28	21
R73		35	35	28	41	34	35	28	28	21	27	21
R74		49	42	21	42	28	28	42	42	14	28	21
R75		42	42	34	48	42	35	21	34	28	7	14
R76		28	42	49	49	35	7	35	49	28	28	27
R77		35	42	21	49	35	42	35	35	28	28	28
