1500 steps, 10000 repititions, hazard 0.030000, tr 24
clutch size	1	2	3	4	5	6	7	8	9	10	11
R264		40	38	36	32	55	24	28	40	18	30	33
R265		44	40	30	48	40	42	42	40	36	30	33
R266		37	28	39	48	40	30	28	32	27	20	33
R267		41	44	39	36	50	30	28	48	54	50	33
R268		43	38	42	36	45	42	42	32	36	30	22
R269		35	38	39	32	35	36	42	48	27	40	44
R270		38	32	33	32	40	42	35	48	36	30	33
R271		34	42	42	40	35	24	28	40	45	40	22
R272		46	40	42	48	20	36	35	56	45	30	44
R273		32	34	36	52	40	42	28	40	36	40	22
R274		44	42	36	52	40	36	49	40	45	30	22
R275		41	38	30	44	45	36	42	24	45	40	55
R276		41	48	39	52	45	24	49	40	27	40	33
R277		42	40	51	36	45	42	42	40	36	40	33
R278		33	42	36	40	35	42	35	56	54	40	22
R279		40	42	30	32	45	36	35	24	36	30	44
R280		33	44	48	36	50	36	35	48	27	40	22
R281		40	38	42	28	35	42	42	48	45	50	33
R282		30	34	42	24	35	42	21	48	54	50	33
R283		39	40	51	48	40	48	56	40	45	40	44
R284		38	36	42	44	45	42	42	32	45	30	33
R285		43	46	45	36	35	42	42	40	36	30	22
R286		36	38	42	36	40	48	35	40	45	40	44
R287		37	38	45	32	45	24	56	48	36	30	44
R288		36	30	30	20	40	42	42	24	27	40	22
R289		38	42	39	36	30	36	42	32	45	50	33
R290		39	32	42	32	50	48	35	56	45	20	33
R291		39	44	42	40	45	42	42	24	36	40	22
R292		40	32	51	44	35	30	42	56	36	30	22
R293		37	38	48	40	40	48	35	48	45	50	44
R294		39	38	45	40	40	48	28	32	27	50	44
R295		39	42	36	40	30	30	35	48	18	60	44
R296		34	32	33	36	40	48	42	40	45	20	33
R297		40	28	33	36	35	36	56	48	36	40	44
R298		37	44	42	44	45	42	21	32	45	50	33
R299		34	38	36	36	45	36	35	48	36	40	33
R300		41	36	42	40	50	54	42	16	36	40	33
R301		40	30	36	32	50	24	42	32	36	50	33
R302		42	34	45	44	35	36	21	24	45	40	33
R303		43	36	21	44	35	42	28	32	27	30	33
R304		44	40	33	44	45	36	35	24	45	40	33
R305		40	40	42	44	40	30	35	32	36	40	44
R306		31	40	36	32	35	42	35	32	36	50	22
R307		42	34	33	44	40	42	28	48	27	40	22
R308		38	38	33	48	45	42	56	48	36	20	22
R309		40	42	42	32	45	36	7	32	54	40	55
R310		43	40	42	44	35	30	49	40	45	40	11
R311		35	38	36	44	35	30	21	48	9	30	33
R312		34	40	39	44	30	42	35	16	54	50	33
R313		43	46	39	44	30	18	35	40	18	40	44
R314		35	38	39	48	45	48	49	32	54	40	44
R315		37	38	42	44	45	42	28	40	27	20	33
R316		37	32	42	40	50	30	35	24	36	20	33
R317		45	32	42	32	50	42	21	40	45	40	22
R318		37	42	39	40	40	36	21	40	54	30	44
R319		39	38	45	44	30	42	35	32	36	20	11
R320		34	42	42	44	35	36	42	48	36	30	33
R321		41	36	39	48	30	30	35	48	36	50	22
R322		35	44	36	48	45	30	49	48	36	20	22
R323		40	34	36	40	35	42	28	40	54	40	22
R324		33	32	39	44	35	36	42	40	36	30	22
