500 steps, 10000 repititions, hazard 0.060000, tr 24
clutch size	1	2	3	4	5	6	7	8	9	10	11
R265		9	10	9	8	5	0	7	8	9	0	11
R266		9	10	6	8	5	6	7	0	0	10	0
R267		7	4	3	12	5	12	14	16	9	10	0
R268		8	6	6	4	5	12	7	8	9	0	11
R269		8	16	0	4	5	0	7	0	9	0	11
R270		8	10	6	8	15	6	14	0	9	0	11
R271		3	4	6	4	15	0	7	8	0	0	11
R272		8	8	9	0	10	12	7	0	0	10	0
R273		7	6	12	4	10	12	7	0	18	0	0
R274		7	10	9	8	5	6	14	8	18	10	11
R275		7	10	12	8	5	12	7	8	9	10	0
R276		9	6	6	0	0	6	7	0	9	0	11
R277		9	12	3	4	5	12	7	8	9	10	0
R278		4	10	12	12	10	6	0	16	9	10	11
R279		8	10	9	4	5	6	0	8	0	10	0
R280		6	6	9	4	10	12	7	8	9	10	0
R281		6	2	6	12	5	12	0	0	0	0	11
R282		8	8	9	4	0	6	7	0	9	10	11
R283		10	8	3	4	5	12	0	0	9	10	11
R284		6	8	6	4	0	6	14	8	0	0	11
R285		8	8	12	4	0	6	0	8	9	10	11
R286		5	6	6	12	10	6	7	16	9	0	11
R287		6	8	12	8	0	12	7	8	0	10	11
R288		7	10	9	0	5	6	7	16	0	0	0
R289		7	6	6	4	15	12	0	0	9	0	11
R290		10	10	0	0	5	12	7	8	9	10	0
R291		5	8	9	0	5	12	7	8	0	0	11
R292		8	8	6	0	0	6	14	16	9	10	0
R293		8	8	3	8	5	6	0	0	9	0	11
R294		6	8	3	8	5	0	7	0	9	10	11
R295		6	6	3	4	10	0	7	0	0	0	0
R296		8	6	9	4	15	18	14	0	9	10	11
R297		7	4	6	8	5	6	7	0	0	0	0
R298		10	8	9	8	10	6	7	8	9	10	11
R299		7	12	9	4	5	12	7	0	9	0	0
R300		7	8	9	8	5	0	7	8	9	0	0
R301		8	8	12	4	5	0	14	8	0	0	0
R302		6	8	9	12	10	6	7	0	9	10	0
R303		9	4	6	8	10	6	7	8	0	10	0
R304		7	2	6	4	10	0	7	0	9	10	11
R305		11	8	12	0	5	6	7	8	0	10	0
R306		9	4	9	8	10	6	7	0	9	0	0
R307		9	12	6	12	10	6	7	8	9	0	11
R308		7	8	6	8	5	6	14	0	9	0	11
R309		6	10	9	12	5	6	0	16	9	10	0
R310		8	8	6	8	5	0	7	8	0	0	11
R311		9	8	3	0	10	12	7	8	0	10	0
R312		10	6	6	4	5	6	14	8	0	0	11
R313		11	12	9	8	5	6	7	8	18	0	11
R314		7	6	9	12	10	6	7	8	0	10	11
R315		7	6	6	8	0	6	14	8	9	0	11
R316		7	4	6	12	0	0	0	16	0	0	0
R317		8	8	6	4	15	12	14	8	18	0	11
R318		5	8	9	8	10	0	7	8	18	0	0
R319		8	10	3	0	10	6	14	8	0	10	0
R320		10	4	9	8	5	12	7	0	9	10	11
R321		7	8	9	8	10	0	0	8	9	10	0
R322		12	6	12	8	10	6	14	8	9	0	0
R323		5	12	6	12	5	6	14	0	18	10	11
R324		5	8	3	8	10	6	0	8	0	10	0
R325		7	2	12	12	0	6	14	8	9	0	0
R326		10	8	9	8	5	12	14	0	9	10	11
R327		9	8	3	8	10	12	7	0	9	0	11
R328		4	8	9	8	10	6	7	16	0	10	0
R329		8	10	3	8	15	6	7	8	0	0	11
R330		10	8	6	4	10	0	7	16	9	10	11
R331		8	8	3	12	10	0	7	8	0	10	0
R332		9	10	6	12	5	12	7	0	9	10	0
R333		9	4	6	0	5	0	7	8	0	0	11
R334		6	6	0	8	10	0	0	8	9	10	0
R335		7	4	3	8	15	6	0	0	9	10	11
R336		7	8	6	12	5	12	7	8	9	0	11
R337		7	6	6	8	5	6	7	8	0	0	11
R338		8	14	12	8	10	12	7	0	0	0	0
R339		10	14	9	8	10	12	7	8	9	10	0
R340		10	6	6	4	10	6	0	8	0	10	11
R341		9	8	6	8	10	6	0	0	9	0	0
R342		4	0	6	4	5	0	14	0	0	10	11
R343		7	6	9	8	5	6	14	16	9	10	0
R344		10	6	3	8	5	0	0	8	9	10	11
R345		5	8	3	8	10	6	0	8	0	10	0
R346		9	6	6	12	0	0	7	0	0	0	0
R347		10	10	3	8	10	12	7	8	9	10	0
R348		7	6	9	8	5	6	0	16	9	0	0
R349		7	6	9	12	10	6	7	8	9	0	0
R350		7	8	6	4	5	6	14	0	18	10	11
R351		8	6	9	12	5	6	14	0	0	10	0
R352		7	6	12	8	5	6	7	16	9	10	11
R353		5	4	3	12	10	6	14	8	9	0	11
R354		8	8	9	8	15	6	7	8	9	10	11
R355		5	10	6	8	5	12	7	0	0	0	11
R356		7	4	6	4	5	12	7	8	9	0	0
R357		6	6	3	4	0	6	14	8	18	10	0
R358		10	6	12	0	5	6	7	0	9	0	0
R359		10	2	12	4	5	6	7	8	9	0	11
R360		4	4	6	8	10	0	7	8	0	0	11
R361		7	6	12	4	10	6	7	8	0	10	11
R362		5	12	6	0	5	6	7	0	0	10	11
R363		7	8	9	4	5	0	7	16	0	0	0
R364		10	6	3	8	5	0	7	16	0	0	11
R365		8	8	6	12	5	6	0	8	18	0	0
R366		7	6	3	0	10	12	7	16	0	0	0
R367		8	4	15	0	5	6	14	8	9	0	0
R368		7	4	9	12	0	6	0	0	9	0	0
R369		6	6	9	4	5	6	7	8	0	10	0
R370		7	8	12	8	10	0	7	8	9	10	0
R371		5	6	9	4	10	6	7	0	9	10	11
R372		9	12	6	8	5	6	7	0	9	10	11
R373		7	12	3	4	10	12	7	8	9	0	11
R374		5	6	6	0	5	6	7	8	0	10	0
R375		7	6	9	4	15	6	7	0	9	0	11
R376		7	4	9	4	5	6	7	0	9	0	0
R377		8	6	0	8	10	12	7	16	9	0	11
R378		8	10	12	12	0	0	14	8	18	10	0
R379		6	6	15	12	10	6	14	0	0	0	11
R380		10	2	6	4	10	12	7	0	0	10	11
R381		4	10	12	4	10	18	7	8	0	0	11
R382		9	6	9	12	10	6	7	8	9	0	11
R383		8	10	12	12	5	6	0	8	0	0	11
R384		7	6	6	12	10	12	7	8	18	10	11
R385		11	8	9	16	5	0	0	0	0	0	11
R386		6	8	9	12	5	12	7	8	9	0	11
R387		8	6	15	12	5	6	0	8	0	0	0
R388		8	12	9	8	5	6	7	0	9	10	11
R389		8	4	9	8	5	0	7	16	0	10	11
R390		10	10	3	8	0	0	7	0	9	10	0
R391		10	10	3	4	15	6	14	0	0	10	0
R392		6	6	9	16	15	0	7	0	0	0	11
R393		5	8	6	0	5	0	7	8	0	0	11
R394		8	8	12	4	10	6	7	8	9	10	11
R395		7	12	9	16	15	6	0	8	0	10	11
R396		8	4	12	8	10	6	7	16	9	0	0
R397		7	10	9	12	15	6	0	0	0	10	11
R398		8	10	6	16	10	12	14	0	9	0	11
R399		9	8	12	4	15	6	0	8	0	10	0
R400		6	6	3	8	0	12	7	0	9	10	0
R401		11	10	9	8	10	0	0	8	0	10	11
R402		9	2	6	4	5	12	7	8	0	0	11
R403		10	14	6	12	10	6	0	8	9	0	0
R404		7	6	9	4	10	6	0	8	0	0	11
R405		7	4	6	4	0	6	0	8	0	10	0
R406		6	12	12	8	0	12	0	8	9	0	0
R407		8	4	6	8	10	6	7	8	9	10	0
R408		7	10	9	4	5	12	0	8	0	10	11
R409		7	4	9	12	5	6	7	16	0	0	0
R410		11	8	6	4	0	12	7	16	0	10	0
R411		5	8	9	8	0	6	14	8	9	10	11
R412		9	10	3	8	5	6	7	0	0	10	11
R413		9	6	3	8	10	12	0	8	0	10	0
R414		10	10	12	0	10	6	7	8	18	10	11
R415		10	6	6	8	0	0	7	8	0	10	11
R416		7	8	6	8	10	12	0	8	9	0	0
R417		7	12	3	8	10	6	7	8	9	10	0
R418		7	6	9	8	5	6	14	16	9	0	0
R419		6	6	9	8	5	6	0	8	9	10	0
R420		6	6	12	12	5	6	0	0	9	0	11
R421		8	8	12	8	5	0	7	8	0	0	11
R422		8	10	9	8	5	0	14	0	9	10	11
R423		5	6	3	4	0	6	0	8	0	10	0
R424		6	4	9	4	5	12	7	8	0	0	0
R425		5	6	6	8	5	12	7	8	9	0	0
R426		8	10	6	4	10	0	0	0	9	10	11
R427		8	8	6	8	5	6	7	8	0	10	0
R428		6	6	3	8	5	6	7	0	0	0	0
R429		10	6	12	8	0	0	7	0	9	10	11
R430		9	6	12	8	5	12	0	0	0	0	11
R431		11	14	6	8	5	6	7	8	9	0	11
R432		7	6	3	8	0	6	0	16	0	0	0
R433		8	10	6	12	15	12	14	8	9	0	0
R434		9	12	9	12	10	6	0	16	0	10	11
R435		7	10	12	4	10	0	7	8	9	0	0
R436		7	10	9	8	5	6	0	0	9	10	0
R437		10	6	6	4	15	6	7	8	0	10	0
R438		9	12	6	12	5	12	0	0	9	0	0
R439		6	6	3	0	5	6	14	0	9	10	11
R440		3	10	9	4	10	12	7	0	0	10	0
R441		11	6	9	4	5	12	7	8	18	0	11
R442		7	10	12	8	5	6	0	0	0	10	0
R443		8	8	9	4	5	0	14	16	9	10	0
R444		4	14	9	8	5	6	14	8	18	0	11
R445		11	6	9	8	10	12	0	8	9	0	11
R446		5	6	9	8	5	6	0	0	0	0	11
R447		8	10	3	8	10	12	7	16	9	10	0
R448		12	2	9	8	5	6	7	0	0	10	0
R449		7	6	6	0	5	12	7	8	9	10	11
R450		8	10	6	4	5	12	14	8	0	0	0
R451		10	4	12	12	10	12	7	0	0	10	11
R452		6	8	6	0	15	6	7	8	9	0	11
R453		9	10	6	12	0	6	7	0	9	10	0
R454		7	6	6	12	10	0	14	8	18	10	0
R455		8	6	9	4	0	6	14	8	9	10	0
R456		5	10	15	4	5	12	14	16	0	10	0
R457		8	12	9	4	5	0	0	8	0	0	0
R458		5	10	3	4	15	0	7	0	9	10	0
